Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2810601002,1803,1080,723,148,0,22,1,0,4,0,0,116,26,0,22,280,0,178,53,14,140,1,5,8,20,2,0,43,5,18,28,1,1,129,113,8,0
2810601003,2351,1551,800,183,1,28,0,6,29,0,0,118,42,1,34,261,2,188,31,2,184,1,10,13,25,7,0,61,0,21,14,0,8,130,111,14,0
2810601004,3310,2440,870,297,1,30,1,0,31,10,0,216,62,2,54,172,5,102,22,1,234,3,8,7,52,11,6,77,6,12,27,0,6,102,97,1,3
2810601005,2149,1598,551,104,1,13,0,1,7,8,0,73,44,0,39,248,0,158,52,2,126,0,1,11,8,0,2,72,5,8,13,0,1,29,11,14,0
2810601006,1679,1276,403,114,0,10,0,1,9,1,0,93,14,2,10,127,0,102,18,1,115,4,12,6,10,0,1,53,0,11,5,5,3,33,32,0,0
2810601007,1874,1428,446,97,1,6,0,0,15,4,0,71,8,0,5,218,0,168,29,8,95,0,4,2,14,3,0,50,6,2,9,0,0,28,27,0,0
2810601008,1740,1259,481,110,0,12,0,0,9,4,0,84,12,0,12,207,1,153,30,8,122,1,6,2,15,0,0,61,11,19,4,0,0,30,28,0,0
2810601009,2395,1685,710,136,1,8,0,1,7,2,0,115,26,0,21,268,5,157,43,13,154,6,5,7,25,2,2,30,10,40,22,1,1,126,126,0,0
2810601010,1464,1043,421,71,0,3,0,1,5,1,0,60,29,0,29,125,0,79,23,1,95,0,1,2,12,1,3,30,0,22,4,0,6,101,100,0,0
2810601011,2214,1365,849,197,0,18,0,2,43,12,0,118,65,0,53,241,3,180,21,6,183,3,3,6,29,2,0,84,3,19,22,0,7,163,144,6,0
2810601012,1853,1270,583,203,1,9,0,3,39,1,0,149,33,9,18,147,0,83,13,1,106,2,5,5,11,1,0,47,4,14,14,1,0,94,83,10,0
2810601013,2178,1496,682,203,0,10,0,0,34,3,0,156,40,3,27,146,5,89,22,4,165,2,10,1,13,3,2,62,7,27,26,0,4,128,127,0,0
2810601014,997,764,233,57,0,28,0,0,0,0,0,29,7,0,7,81,0,49,16,3,68,3,0,5,6,1,0,32,0,9,4,0,3,20,19,0,0
2810601015,1206,1061,145,33,0,6,0,3,0,3,1,19,2,0,0,51,0,41,4,0,49,0,1,9,5,1,0,18,3,6,2,0,1,10,10,0,0
2810601016,1915,1494,421,103,0,4,0,3,4,5,0,86,7,0,6,156,1,90,46,4,102,1,2,8,17,0,2,34,4,13,15,0,4,53,48,0,0
2810601017,2181,1585,596,130,0,10,0,0,11,3,0,105,40,0,31,189,0,126,16,5,144,4,6,5,18,0,3,56,9,12,12,0,10,93,91,0,0
2810601018,1645,1339,306,66,0,9,1,0,5,2,2,47,10,1,5,153,0,114,24,8,52,1,0,4,7,3,0,18,1,12,5,0,0,25,15,10,0
2810601019,1278,925,353,43,0,8,0,1,7,5,0,22,25,1,24,143,1,97,20,1,84,2,1,5,3,0,0,35,3,9,13,0,4,58,45,5,0
2810601021,1642,1313,329,52,0,8,1,0,7,0,0,35,29,2,24,72,0,56,9,0,118,1,2,6,9,0,0,62,5,11,13,0,3,54,52,2,4
2810601022,1587,1153,434,100,0,9,0,0,5,0,1,84,7,2,4,216,0,154,27,2,69,3,2,0,2,0,1,36,2,6,8,0,5,42,19,8,0
2810601023,2165,1636,529,96,2,20,2,2,7,0,1,60,21,1,14,245,1,155,29,15,104,2,1,3,11,1,1,48,5,5,15,0,1,63,41,21,0
2810601024,1776,1290,486,165,1,22,1,6,24,4,0,106,44,4,24,141,0,98,12,1,105,1,9,3,5,0,0,51,4,12,11,0,7,31,30,0,0
2810601025,1680,1365,315,67,0,14,0,3,0,2,1,47,11,2,9,131,1,96,21,0,86,5,0,3,10,1,0,35,0,8,8,0,6,20,19,0,0
2810601026,1863,1248,615,243,0,21,0,1,39,1,0,178,38,0,38,137,0,103,12,11,137,0,1,1,22,3,0,76,0,10,18,0,5,60,59,0,0
2810601027,1561,1294,267,75,0,4,0,2,4,2,0,62,9,0,9,89,0,54,30,0,61,1,2,2,13,0,1,30,0,8,0,0,1,33,33,0,0
2810601028,2985,2193,792,157,0,13,1,4,9,5,0,124,17,0,14,369,6,248,40,12,131,6,2,3,15,1,0,46,6,9,30,3,3,118,83,19,0
2810601029,1855,1417,438,132,0,14,0,0,11,4,0,102,20,0,15,117,0,72,32,1,86,1,8,7,7,0,0,35,0,6,14,0,2,83,71,6,0
2810601030,2136,1555,581,242,0,44,0,3,12,9,0,173,58,3,28,136,0,83,22,7,92,0,7,0,22,0,0,40,4,6,9,1,0,53,51,2,0
2810601031,1748,1435,313,90,0,7,0,1,5,8,1,64,27,4,23,111,0,54,42,3,52,4,6,1,9,1,0,17,4,9,1,0,0,33,32,1,0
2810601032,1552,1244,308,82,0,12,0,3,8,1,0,57,18,0,14,105,0,83,5,1,64,1,1,0,11,5,0,30,0,8,5,0,2,39,38,0,0
2810601033,1050,706,344,60,0,4,1,1,5,0,1,48,1,0,0,177,1,116,49,0,72,3,9,1,4,1,0,28,0,7,12,0,3,34,30,0,0
2810601034,2363,1936,427,142,2,10,1,4,14,7,0,102,10,0,5,91,0,58,16,6,133,0,8,6,27,5,1,30,7,15,22,0,0,51,49,0,0
2810601035,2286,1623,663,187,1,26,1,0,18,4,0,136,37,0,34,158,0,104,23,0,159,1,9,10,15,6,3,52,5,14,16,0,8,122,101,6,0
2810601036,1819,1554,265,79,0,10,1,0,5,1,0,62,18,1,11,46,0,29,7,0,75,2,8,1,13,1,5,16,5,3,13,0,7,47,44,0,0
2810601037,1255,1030,225,64,0,8,0,0,0,1,3,51,6,1,5,80,0,61,7,4,50,0,0,1,7,0,0,25,4,1,6,0,0,25,20,3,0
2810601038,1567,1245,322,91,0,10,1,0,4,4,1,71,10,0,10,115,0,58,17,0,47,0,0,3,5,0,5,15,2,10,4,2,0,59,42,12,0
2810601039,2277,2129,148,55,0,2,0,0,4,2,0,47,9,0,5,15,0,12,1,0,43,0,1,5,14,0,0,6,1,5,2,0,0,26,26,0,0
2810601040,1296,1101,195,47,0,5,0,0,7,1,0,34,12,0,12,61,0,32,9,1,43,1,1,3,10,0,0,13,1,3,2,0,0,32,32,0,0
2810601041,2049,1707,342,34,1,0,1,0,7,4,0,21,13,2,11,29,0,20,0,2,20,0,0,7,5,1,0,0,0,2,0,0,3,246,242,0,0
2810601042,2064,1922,142,35,0,1,0,5,8,0,0,21,19,1,14,15,0,0,5,1,32,0,5,1,13,0,1,5,1,3,3,0,0,41,38,0,0
2810601043,2613,2393,220,65,2,4,0,1,10,1,1,44,10,6,3,23,0,12,8,0,52,2,0,5,15,2,0,11,2,7,4,1,1,70,69,0,0
2810601044,2207,1878,329,94,3,15,0,2,30,2,0,41,35,0,35,46,0,21,12,0,78,1,3,17,17,1,0,18,1,5,3,0,6,76,74,0,0
2810601045,982,869,113,39,0,6,0,0,3,2,0,28,0,0,0,32,0,9,14,0,25,0,2,1,3,1,1,7,3,0,7,0,0,17,16,1,0
2810601046,1124,953,171,49,0,9,0,1,1,4,0,34,12,0,4,46,0,31,1,0,42,1,0,0,4,0,0,29,2,3,3,0,0,21,19,2,1
2810601047,1935,1784,151,55,2,2,0,0,7,4,0,39,4,0,0,42,0,37,1,0,31,1,0,5,6,0,1,7,1,7,2,0,0,19,19,0,0
2810601048,2643,2386,257,44,3,1,0,8,6,1,1,22,5,0,2,25,0,15,2,0,62,3,0,1,24,0,0,8,2,8,1,0,2,121,115,0,0
2810601049,2250,1740,510,173,1,14,1,2,14,6,0,135,34,1,11,67,1,47,6,5,64,3,2,5,8,3,2,9,9,11,2,0,3,172,171,0,0
2810601050,1921,1783,138,51,0,5,3,0,11,3,0,29,13,0,2,10,0,3,7,0,34,1,0,8,5,3,0,8,3,3,2,0,1,30,30,0,0
2810601051,1820,1692,128,35,0,0,0,4,4,1,0,26,3,2,0,17,0,15,1,0,24,5,0,1,10,0,1,2,1,3,0,0,0,49,49,0,0
2810601052,1954,1810,144,35,0,2,0,3,9,3,0,15,12,0,4,16,0,10,3,0,34,0,0,9,8,2,1,8,3,0,2,0,1,47,28,0,0
2810601053,1901,1761,140,31,1,0,2,2,9,1,0,15,6,0,2,18,0,5,0,0,24,0,0,0,14,1,0,4,3,0,1,0,1,61,61,0,0
2810601054,2614,2410,204,71,0,0,0,2,18,11,0,40,4,2,2,49,2,32,9,1,43,3,0,2,11,1,1,4,1,12,1,0,3,37,29,0,0
2810601055,1261,1037,224,50,0,7,1,2,1,8,0,26,6,0,4,28,0,16,2,0,29,3,0,1,8,0,0,9,0,3,0,0,0,111,101,0,0
2810601056,2020,1891,129,47,0,8,0,1,11,2,1,23,2,2,0,25,4,14,2,0,40,0,0,4,6,2,1,7,3,3,4,0,5,15,14,0,0
2810601057,3185,2954,231,83,0,7,2,7,3,4,2,57,10,1,6,34,0,14,10,0,57,2,2,8,11,0,0,7,3,11,7,0,3,47,42,0,0
2810601058,4094,2953,1141,119,0,7,0,6,11,8,0,84,24,4,19,537,0,508,9,0,73,1,0,12,19,5,0,13,9,4,6,0,1,388,387,0,0
2810601059,2518,2123,395,26,0,0,0,1,5,0,0,20,5,2,0,305,6,291,4,0,45,1,0,9,13,1,0,4,2,7,3,0,4,14,10,2,0
2810601060,3118,2655,463,85,2,12,2,2,9,2,1,53,17,1,8,228,2,210,6,0,99,7,7,3,27,5,1,21,3,10,6,0,1,34,18,5,0
2810601061,1342,1233,109,43,0,0,1,7,3,4,0,28,6,0,2,10,0,4,3,0,26,0,0,5,4,0,1,2,1,3,3,1,2,24,23,0,0
2810601062,2519,2147,372,118,0,12,2,3,15,8,0,77,21,3,13,59,3,46,1,0,67,1,7,2,18,5,0,13,2,4,8,0,2,107,102,1,0
2810601063,2082,1930,152,36,2,1,0,3,0,0,0,30,3,1,0,18,1,7,1,0,35,1,0,1,10,0,0,8,1,9,1,1,3,60,60,0,0
2810601064,1838,1444,394,49,0,7,1,6,2,5,0,26,4,0,4,276,7,248,9,1,44,1,3,9,9,6,0,2,0,1,0,2,4,21,15,0,0
2810601065,1259,1199,60,14,0,0,0,0,0,1,0,13,6,0,5,5,0,1,1,0,9,2,0,0,2,0,0,0,1,0,0,0,2,26,25,0,0
2810701001,553,527,26,19,0,1,1,1,0,0,0,14,1,0,1,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2810801001,2801,2275,526,266,4,24,19,6,7,11,8,180,33,4,5,117,3,106,0,2,100,11,1,14,28,5,1,8,7,3,4,0,3,10,5,2,0
2810801002,2812,2276,536,332,1,32,10,18,34,21,4,209,15,1,3,82,0,79,0,0,93,8,2,12,29,3,3,3,6,6,1,2,14,13,9,0,1
2810901001,2468,1901,567,150,3,22,6,8,24,0,2,72,14,1,7,227,1,223,0,1,163,7,32,1,10,4,4,18,55,7,6,1,4,13,9,0,0
2811001001,2817,2375,442,282,0,6,4,12,7,2,5,246,21,0,19,85,0,77,1,1,43,2,1,0,10,3,1,6,4,3,3,2,2,11,8,0,0
2811101001,816,733,83,64,0,6,5,1,4,1,1,45,6,1,1,0,0,0,0,0,11,1,0,2,0,0,1,0,1,0,0,0,2,2,1,0,0
2811201001,185,177,8,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811301001,1059,815,244,75,1,2,0,4,11,3,0,54,0,0,0,72,4,58,4,1,71,7,12,3,17,5,0,7,5,11,0,0,2,26,17,1,0
2811301002,1977,1693,284,104,1,12,1,8,11,3,1,66,10,1,0,56,0,45,8,0,89,5,5,9,13,4,3,13,5,10,10,0,8,25,23,0,0
2811301003,1905,1628,277,103,1,2,2,7,10,3,0,77,10,0,5,39,0,25,4,1,99,4,6,11,13,5,0,18,17,13,8,0,3,26,15,0,0
2811301004,1257,1061,196,63,3,2,1,1,8,3,1,42,9,4,1,20,5,14,0,0,82,1,4,9,10,3,0,5,12,21,10,1,6,22,12,7,0
2811301005,2296,1950,346,85,0,3,0,10,5,7,2,56,14,1,4,72,0,63,3,0,125,4,9,0,20,3,4,34,10,12,20,1,4,50,47,0,0
2811301006,3464,3124,340,122,2,4,7,20,15,7,2,61,22,3,13,79,0,62,10,0,86,13,3,6,20,2,1,5,8,8,5,1,4,31,24,0,0
2811301007,1628,1484,144,83,1,0,1,8,0,0,1,72,9,1,6,7,0,6,1,0,40,5,1,4,9,1,9,0,3,1,2,0,1,5,5,0,0
2811301008,1279,1116,163,80,0,0,0,0,4,8,0,67,2,1,0,11,0,10,1,0,55,1,12,1,7,3,0,6,2,4,4,0,12,15,8,7,0
2811301009,1026,901,125,47,0,4,0,4,1,0,0,37,13,0,0,12,0,6,0,0,49,4,14,2,6,3,0,4,5,5,3,0,0,4,3,0,0
2811301010,1886,1716,170,71,1,16,0,8,9,1,0,34,4,0,1,4,0,3,0,0,51,4,9,2,17,4,1,0,4,3,2,0,3,40,24,0,0
2811301011,2302,2115,187,81,2,5,3,12,4,8,2,42,9,4,4,4,0,4,0,0,48,3,0,4,11,1,2,6,2,10,2,0,5,45,25,0,0
2811301012,1976,1844,132,60,1,7,0,14,8,3,1,25,1,0,1,14,1,11,0,0,30,5,4,0,3,1,3,1,2,2,0,0,7,27,12,0,0
2811301013,2420,2219,201,68,3,2,5,5,7,3,0,40,12,3,7,31,0,31,0,0,53,5,0,3,13,0,3,2,6,4,2,0,12,37,13,0,0
2811302001,1459,1197,262,94,2,0,1,5,7,0,0,77,30,2,18,50,1,43,2,0,73,6,2,10,8,3,0,11,6,13,2,0,6,15,11,0,0
2811302002,1083,881,202,89,1,0,4,7,4,3,0,69,16,3,5,43,0,31,11,1,34,1,5,0,12,1,0,4,3,1,3,0,3,19,15,4,1
2811302003,1456,1257,199,90,0,4,2,0,6,2,1,74,10,1,8,24,2,21,1,0,66,0,0,1,29,8,6,8,0,1,7,0,3,9,8,0,0
2811302004,2353,2107,246,89,1,3,2,15,1,2,3,59,2,0,0,25,1,18,0,3,80,4,1,0,12,6,6,7,1,8,3,1,15,50,39,3,0
2811302005,1449,1297,152,55,0,5,0,3,5,5,1,36,5,0,4,52,0,38,13,0,24,2,2,4,2,0,0,4,0,5,3,0,1,16,10,0,0
2811302006,1714,1543,171,80,0,0,1,4,2,3,0,70,13,1,3,26,0,16,5,0,32,5,4,6,1,3,0,3,2,1,1,0,6,20,19,0,0
2811302007,1694,1500,194,75,0,1,4,9,1,8,2,50,9,2,0,22,0,19,0,0,62,9,0,7,14,0,0,4,3,8,2,0,9,26,22,2,0
2811302008,2662,2528,134,58,2,0,0,12,4,5,1,31,9,1,2,22,0,17,1,0,22,4,0,1,1,1,1,0,2,3,1,1,6,23,17,0,0
2811302009,1989,1845,144,77,1,0,0,8,10,1,4,53,2,0,0,8,0,7,0,0,44,2,5,5,6,0,1,6,1,11,2,0,3,13,8,0,0
2811302010,1622,1566,56,31,1,3,1,5,4,1,2,14,0,0,0,10,0,8,0,0,14,6,0,2,2,0,0,0,0,2,0,0,2,1,0,0,0
2811302011,1861,1774,87,35,0,2,4,1,3,5,0,19,7,1,6,11,0,7,0,0,17,0,0,0,4,1,1,0,3,5,0,0,2,17,15,0,0
2811302012,1466,1375,91,31,1,0,1,7,2,2,1,17,3,0,0,11,1,2,0,0,39,2,4,0,1,2,1,19,2,0,1,0,5,7,6,0,0
2811302013,1317,1253,64,28,1,0,0,5,0,0,1,19,6,0,3,4,0,2,2,0,13,2,2,1,3,0,0,0,0,0,0,0,3,12,12,0,1
2811302014,1871,1734,137,56,1,4,0,5,4,8,0,34,5,0,5,7,0,7,0,0,29,4,3,0,8,0,0,1,2,1,3,0,7,40,33,0,0
2811302015,1971,1800,171,75,3,3,1,16,16,4,0,28,10,0,6,18,0,10,1,0,36,1,2,4,6,6,0,7,0,3,1,0,3,32,13,0,0
2811401001,183,172,11,4,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2811501001,2534,2402,132,72,12,3,4,9,2,4,11,20,0,0,0,19,0,18,0,0,30,5,0,2,2,0,3,0,4,2,1,0,3,10,0,0,1
2811501002,1899,1746,153,76,4,1,10,6,1,0,22,26,1,0,1,9,0,6,1,0,47,2,5,0,6,0,1,3,12,0,3,0,2,20,6,0,0
2811501004,1100,813,287,58,0,3,0,1,0,2,0,52,10,0,9,84,2,75,1,0,125,3,3,6,6,1,2,8,15,3,52,0,1,10,9,0,0
2811501005,925,785,140,66,1,0,2,2,0,2,0,59,5,3,1,6,0,6,0,0,62,0,15,4,9,0,1,5,4,4,6,0,7,1,1,0,0
2811501006,1637,1507,130,58,5,1,0,18,2,11,1,15,2,0,2,1,0,0,0,0,36,4,2,7,3,0,1,1,5,1,0,0,5,33,19,0,0
2811501007,889,713,176,67,0,1,0,4,4,4,0,54,5,0,4,23,0,22,1,0,64,1,1,1,3,1,0,6,7,13,25,0,4,17,17,0,0
2811501008,1247,1078,169,56,0,6,4,2,3,2,3,35,5,0,2,62,0,60,0,0,45,1,4,1,1,0,0,1,15,0,5,0,1,0,0,0,1
2811501009,1039,919,120,37,0,7,0,0,0,3,0,26,3,0,0,9,0,8,0,0,59,0,9,0,4,5,0,11,2,2,18,0,0,12,11,0,0
2811501010,1314,1197,117,43,7,0,4,3,0,2,3,19,2,0,2,5,0,1,0,2,49,0,6,4,3,1,1,2,6,4,1,0,4,18,10,0,0
2811501011,1009,817,192,91,0,6,3,4,1,4,1,71,0,0,0,42,0,41,1,0,52,2,2,2,4,2,0,9,4,4,15,0,0,7,2,1,0
2811501012,2401,2317,84,50,7,0,4,11,1,11,8,2,1,0,1,0,0,0,0,0,24,0,1,2,4,0,0,3,5,0,0,0,2,9,1,0,0
2811501013,1365,1049,316,101,0,4,9,3,1,8,0,76,2,0,0,75,2,62,0,0,121,1,9,2,4,2,0,11,13,7,52,1,4,17,14,0,0
2811501014,1370,1275,95,59,2,0,18,6,0,2,9,17,4,1,3,5,0,4,1,0,24,4,1,0,0,0,2,1,0,0,0,0,11,3,0,0,0
2811501015,1763,1592,171,83,0,1,3,7,3,3,3,63,2,0,2,17,0,16,0,0,47,1,7,0,6,0,1,3,13,4,9,0,1,22,4,0,0
2811501016,1636,1554,82,43,6,0,12,12,0,4,3,5,0,0,0,2,0,0,0,0,30,0,0,5,1,1,1,0,3,2,3,1,7,6,4,0,1
2811501017,2450,2335,115,61,5,3,9,28,0,8,1,2,4,0,1,2,0,0,0,0,44,4,3,4,3,0,0,2,1,1,0,1,14,4,1,0,0
2811501018,1702,1640,62,32,1,0,6,13,3,2,3,3,4,2,0,2,0,1,0,0,18,3,2,1,2,0,0,0,1,1,0,0,1,6,0,0,0
2811501019,1873,1720,153,61,2,2,11,16,9,1,2,6,7,2,1,13,0,9,0,0,61,3,9,1,6,2,0,0,5,2,0,0,11,11,4,0,0
2811501020,1481,1301,180,76,5,1,10,14,1,7,10,11,6,0,6,6,0,6,0,0,66,3,6,1,11,2,1,1,12,2,0,0,1,24,11,0,2
2811501021,1509,1358,151,81,0,9,2,7,1,8,4,49,4,2,1,28,3,22,0,0,35,0,6,0,2,0,0,0,6,5,8,0,1,2,0,0,1
2811501022,1807,1686,121,51,10,0,8,4,1,6,7,10,1,0,0,12,1,3,0,0,50,7,1,1,0,0,1,3,7,5,0,0,1,7,3,0,0
2811501023,1516,1464,52,35,7,0,5,2,4,6,3,3,4,0,3,1,0,1,0,0,10,0,1,1,2,1,1,0,1,0,0,0,2,2,0,0,0
2811501024,999,928,71,34,0,1,2,5,0,3,17,1,3,0,2,2,0,2,0,0,23,1,2,0,0,0,0,3,3,2,1,0,1,9,0,0,0
2811501025,2131,2043,88,49,2,0,11,7,5,1,3,9,9,0,7,2,0,2,0,0,23,3,1,1,0,0,0,1,4,1,1,0,2,5,0,0,0
2811501026,1951,1787,164,84,7,2,14,26,1,7,9,10,10,1,2,1,0,1,0,0,56,10,0,1,1,6,1,2,2,3,0,5,1,13,5,0,0
2811501027,1311,1269,42,18,4,0,1,1,0,1,8,1,1,0,1,3,0,3,0,0,19,1,1,0,1,0,0,0,5,1,0,1,3,1,0,0,0
2811501028,2273,2111,162,39,4,1,4,11,1,6,8,0,11,7,0,5,2,0,0,0,51,2,2,5,13,3,0,0,1,1,0,0,9,55,43,0,1
2811501029,2465,2367,98,61,8,4,9,12,1,6,9,11,3,1,2,14,1,2,0,0,13,0,1,1,1,0,0,1,4,2,0,0,0,7,6,0,0
2811501030,1299,1249,50,21,3,0,0,2,0,4,6,1,2,0,0,0,0,0,0,0,15,0,0,1,2,0,0,0,4,0,0,4,1,12,4,0,0
2811501031,2906,2472,434,127,6,1,17,20,3,28,11,19,17,7,8,14,0,8,0,0,196,14,10,26,13,1,0,7,18,5,3,2,19,80,43,0,0
2811502001,1595,1525,70,31,3,3,3,4,1,0,7,5,2,0,0,3,0,1,0,0,15,0,1,2,1,0,0,0,3,0,0,0,1,17,3,0,2
2811502002,2007,1791,216,71,3,1,8,5,1,0,7,39,8,2,2,29,0,22,4,0,85,5,16,4,8,0,1,7,7,3,10,1,1,22,14,0,1
2811502003,1731,1458,273,132,2,0,6,11,0,1,4,103,8,4,2,27,0,27,0,0,87,1,7,2,8,6,1,15,8,6,20,2,2,19,17,0,0
2811502004,1643,1523,120,60,0,2,4,10,2,1,19,10,5,2,2,9,0,8,0,0,34,5,0,1,3,0,0,1,5,3,2,0,2,12,7,0,0
2811502005,1884,1796,88,33,1,1,4,11,0,1,5,7,5,1,3,14,0,14,0,0,30,4,1,2,2,0,1,1,3,2,0,0,5,6,2,0,0
2811502006,1731,1624,107,31,5,0,7,3,1,0,2,7,2,1,1,7,0,6,0,0,47,8,3,0,2,0,2,1,5,4,0,0,7,20,0,0,0
2811502007,1898,1742,156,65,5,1,10,8,5,6,5,20,3,0,3,7,0,2,0,2,49,7,1,2,2,2,0,3,2,5,6,0,1,32,24,0,0
2811502008,1443,1350,93,46,3,0,13,6,3,3,6,9,0,0,0,10,0,5,1,0,32,1,0,0,1,2,0,0,2,4,6,0,8,5,1,0,0
2811502009,1813,1707,106,39,1,0,7,6,0,1,10,2,6,1,3,1,0,0,0,0,41,3,1,5,0,2,1,0,3,11,1,0,3,19,7,0,0
2811502010,1731,1489,242,111,7,0,3,22,3,3,15,54,31,3,16,9,0,4,0,0,76,2,6,1,2,0,2,3,10,4,2,0,9,15,1,0,0
2811502011,699,671,28,20,1,0,3,0,0,3,8,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
2811502012,1732,1622,110,41,3,0,7,6,0,7,6,4,4,1,2,5,0,2,0,1,40,0,0,2,4,2,0,2,2,5,2,0,5,20,14,0,0
2811502013,2545,2422,123,52,1,1,7,15,4,2,7,10,1,0,0,7,0,2,0,0,33,6,1,0,2,1,4,0,3,2,1,0,2,30,11,0,0
2811502014,2058,1920,138,60,0,3,7,17,0,9,4,11,13,0,5,2,0,2,0,0,40,6,1,9,7,1,1,0,1,3,1,2,4,22,14,0,1
2811502015,984,930,54,28,2,0,5,1,0,0,1,3,1,1,0,1,0,1,0,0,19,1,1,2,1,0,0,0,3,2,1,0,4,5,4,0,0
2811502016,1662,1596,66,33,7,1,5,6,1,2,7,1,3,0,3,3,0,3,0,0,20,4,0,0,1,0,1,1,2,2,0,0,1,7,1,0,0
2811502017,949,885,64,32,3,4,1,5,0,1,1,16,0,0,0,11,0,10,0,0,13,0,1,1,1,2,0,0,2,0,2,0,1,8,4,0,0
2811502018,1844,1747,97,49,8,2,9,10,0,7,4,4,0,0,0,1,0,0,0,0,33,10,3,1,2,0,0,1,2,2,0,2,4,13,8,0,1
2811502019,1500,1433,67,43,1,1,2,13,0,13,5,2,2,1,0,3,0,0,0,1,16,1,1,1,1,0,0,1,0,0,0,0,1,3,3,0,0
2811502020,1601,1538,63,40,3,1,5,18,0,4,4,1,1,0,0,2,0,0,0,0,19,1,0,5,2,0,1,0,0,0,0,0,5,1,0,0,0
2811502021,2754,2646,108,51,2,1,2,23,1,6,2,2,8,6,1,0,0,0,0,0,39,2,3,3,0,0,0,0,9,1,0,0,3,10,4,0,0
2811601001,1099,943,156,117,1,1,1,5,14,3,0,88,0,0,0,10,0,8,0,0,29,2,0,5,8,0,2,1,0,0,3,0,2,0,0,0,0
2811701001,132,126,6,2,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2811801001,61,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811901001,3282,2951,331,143,7,1,19,11,14,5,7,72,5,3,2,60,0,59,0,0,112,10,14,3,14,5,0,13,0,14,4,1,14,11,8,0,0
2812001001,1672,1337,335,259,3,27,2,2,6,2,3,214,1,0,1,21,6,14,0,0,48,2,0,2,0,0,19,5,0,0,5,0,0,6,6,0,0
2812101001,248,232,16,12,0,4,0,1,4,1,0,2,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2812201001,702,628,74,42,2,3,3,1,5,3,0,25,0,0,0,13,0,13,0,0,19,0,0,1,2,0,0,5,0,0,0,0,10,0,0,0,0
2812301001,2907,2198,709,78,2,4,3,8,3,7,1,47,1,1,0,582,0,582,0,0,43,1,4,5,0,13,0,4,0,4,5,0,2,5,0,0,0
2812301002,1367,1248,119,76,2,0,4,0,0,0,2,66,6,1,5,5,0,2,0,0,25,4,0,0,4,2,3,3,1,3,1,0,1,7,2,0,0
2812301003,1266,1079,187,155,0,20,0,5,2,1,1,126,0,0,0,8,0,8,0,0,17,1,1,1,4,1,0,0,0,2,6,0,0,7,7,0,0
2812301004,2199,1833,366,261,1,28,0,0,2,0,1,226,6,0,0,29,0,17,0,7,66,0,4,6,10,2,3,5,10,11,7,0,7,4,3,0,0
2812301005,1540,1502,38,14,2,0,1,0,1,0,1,6,1,1,0,3,0,1,1,0,11,0,0,1,2,0,0,1,1,1,1,0,0,9,0,0,0
2812301006,1967,1872,95,52,1,3,7,7,1,1,1,25,1,0,1,7,1,1,1,1,24,6,0,2,3,1,1,1,1,0,1,1,1,11,7,0,0
2812301007,1683,1451,232,129,0,15,1,1,3,1,2,105,10,0,10,9,0,7,0,0,36,1,3,0,5,1,0,1,2,5,0,2,3,48,33,0,0
2812301008,2451,2300,151,92,4,3,2,8,0,0,3,71,0,0,0,20,0,12,0,0,28,1,0,4,10,4,0,0,0,4,0,0,1,10,3,0,1
2812301009,1774,1512,262,184,0,22,1,3,1,0,2,155,23,1,14,21,3,13,0,1,28,4,6,2,4,1,0,2,0,6,0,0,0,6,5,0,0
2812301010,1273,1196,77,49,1,4,0,2,1,2,2,35,4,0,4,3,1,1,0,0,21,2,0,4,1,1,3,0,1,3,0,1,0,0,0,0,0
