Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807910067,942,771,445,445,428,17,0,326,171
2807910068,912,734,458,458,445,13,0,276,178
2807910069,1523,1035,662,662,639,23,0,373,488
2807910070,1142,820,554,554,532,22,0,266,322
2807910071,681,521,385,385,368,17,0,136,160
2807910072,1522,1316,906,906,879,27,0,410,206
2807910073,1303,837,522,522,500,22,0,315,466
2807910074,892,678,404,404,396,8,0,274,214
2807910075,962,726,463,463,449,14,0,263,236
2807910076,1017,801,589,589,570,19,0,212,216
2807910077,877,633,451,451,437,14,0,182,244
2807910078,1154,930,651,651,627,24,0,279,224
2807910081,696,647,391,391,378,13,0,256,49
2807910082,965,716,448,448,430,18,0,268,249
2807910083,800,565,357,357,344,13,0,208,235
2807910084,2165,1274,738,738,701,37,0,536,891
2807910086,1577,1063,611,611,592,19,0,452,514
2807910087,1145,1093,598,598,580,18,0,495,52
2807910088,1338,1037,585,585,551,34,0,452,301
2807910089,1166,887,516,516,487,29,0,371,279
2807910090,972,833,451,451,426,25,0,382,139
2807910091,1121,1005,610,610,588,22,0,395,116
2807910092,929,697,412,412,395,17,0,285,232
2807910093,943,720,418,418,399,19,0,302,223
2807910094,1261,766,390,390,373,17,0,376,495
2807910095,1287,881,448,448,414,34,0,433,406
2807910096,1699,1031,546,546,512,34,0,485,668
2807910098,1191,882,477,477,458,19,0,405,309
2807910099,1173,968,537,537,510,27,0,431,205
2807910100,1081,834,501,501,481,20,0,333,247
2807910101,1242,975,611,611,588,23,0,364,267
2807910102,743,651,359,359,343,16,0,292,92
2807910103,1160,955,533,533,510,23,0,422,205
2807910104,679,596,346,346,328,18,0,250,83
2807910105,622,568,318,318,307,11,0,250,54
2807910106,916,810,474,474,459,15,0,336,106
2807910107,1156,1059,629,629,610,19,0,430,97
2807910108,878,753,441,441,430,11,0,312,125
2807910109,1491,1320,804,804,772,32,0,516,171
2807910110,928,620,335,335,324,11,0,285,308
2807910111,830,562,297,297,290,7,0,265,268
2807910112,1159,718,401,401,380,21,0,317,441
2807910113,995,713,402,402,386,16,0,311,282
2807910114,1147,762,419,419,403,16,0,343,385
2807910115,1202,812,452,452,440,12,0,360,390
2807910116,1562,1272,793,793,752,41,0,479,290
2807910117,1319,1174,674,674,654,20,0,500,145
2807910118,1252,1056,611,611,582,29,0,445,196
2807910119,1701,1581,952,952,918,34,0,629,120
2807910120,1290,1013,597,597,568,29,0,416,277
2807910121,1288,1011,518,518,491,27,0,493,277
2807910122,1225,1012,578,578,552,26,0,434,213
2807910123,1044,872,422,422,394,28,0,450,172
2807910124,1598,997,576,576,554,22,0,421,601
2807910125,874,644,401,401,382,19,0,243,230
2807910126,1375,965,556,556,518,38,0,409,410
2807910127,1118,758,421,421,402,19,0,337,360
2807910128,1313,1035,611,611,596,15,0,424,278
2807910129,711,631,343,343,319,24,0,288,80
2807910130,1738,1421,805,805,770,35,0,616,317
2807910131,1204,919,492,492,474,18,0,427,285
2807910132,815,629,357,357,335,22,0,272,186
2807910133,1761,1413,820,820,789,31,0,593,348
2807910134,692,565,267,267,254,13,0,298,127
2807910135,877,671,372,372,349,23,0,299,206
2807910136,1276,956,543,543,520,23,0,413,320
2807910137,1123,696,420,420,396,24,0,276,427
2807910138,799,709,436,436,409,27,0,273,90
2807910139,1234,840,538,538,518,20,0,302,394
2807910140,925,723,436,436,421,15,0,287,202
2807910142,1877,1342,814,814,783,31,0,528,535
2807910143,1394,1010,609,609,590,19,0,401,384
2807910144,1465,920,547,547,523,24,0,373,545
2807910145,1666,1118,674,674,629,45,0,444,548
2807910146,1403,966,560,560,531,29,0,406,437
2807910147,1537,1034,593,593,559,34,0,441,503
2807910148,1563,926,561,561,542,19,0,365,637
2807910149,1073,622,357,357,345,12,0,265,451
2807910150,902,602,346,346,335,11,0,256,300
2807910151,1927,1350,813,813,766,47,0,537,577
2807910152,818,755,386,386,365,21,0,369,63
2807910153,2477,2046,1400,1400,1305,95,0,646,431
2807910154,920,724,430,430,410,20,0,294,196
2807910156,1042,990,439,439,420,19,0,551,52
2807910157,838,789,328,328,309,19,0,461,49
2807910158,1273,1205,600,600,567,33,0,605,68
2807910159,1345,1252,634,634,614,20,0,618,93
2807910161,1841,1424,850,850,813,37,0,574,417
2807910162,1039,751,391,391,374,17,0,360,288
2807910163,857,649,331,331,315,16,0,318,208
2807910164,1508,1042,621,621,593,28,0,421,466
2807910165,1283,1073,699,699,657,42,0,374,210
2807910167,2313,2027,1414,1414,1337,77,0,613,286
2807910168,1384,1027,567,567,537,30,0,460,357
2807910169,836,644,380,380,364,16,0,264,192
2807910170,1296,1028,688,688,656,32,0,340,268
2807910171,1194,1020,656,656,622,34,0,364,174
2807910172,783,650,450,450,430,20,0,200,133
2807910173,1699,1401,866,866,825,41,0,535,298
2807910174,1026,891,562,562,538,24,0,329,135
2807910175,877,736,454,454,437,17,0,282,141
2807910176,1379,1103,675,675,641,34,0,428,276
2807910178,1154,1015,624,624,598,26,0,391,139
2807910179,1191,1022,620,620,592,28,0,402,169
2807910180,1336,1127,746,746,711,35,0,381,209
2807910181,1307,1070,684,684,642,42,0,386,237
2807910182,1180,882,533,533,510,23,0,349,298
2807910183,1093,896,542,542,513,29,0,354,197
2807910184,1025,906,481,481,452,29,0,425,119
2807910185,841,682,416,416,402,14,0,266,159
2807910187,1376,1043,649,649,614,35,0,394,333
2807910188,1022,862,534,534,504,30,0,328,160
2807910189,1673,1275,763,763,719,44,0,512,398
2807910190,1094,903,537,537,506,31,0,366,191
2807910191,1713,1343,824,824,792,32,0,519,370
2807910192,1251,1126,737,737,704,33,0,389,125
2807910193,836,750,329,329,306,23,0,421,86
2807910194,1072,912,580,580,559,21,0,332,160
2807910195,639,574,340,340,327,13,0,234,65
2807910196,763,517,284,284,273,11,0,233,246
2807910197,1226,1030,549,549,519,30,0,481,196
2807910198,1461,1255,740,740,717,23,0,515,206
2807910199,1795,1493,854,854,810,44,0,639,302
2807910201,1129,1002,614,614,587,27,0,388,127
2807910202,788,696,423,423,409,14,0,273,92
2807910203,1633,1415,865,865,833,32,0,550,218
2807910204,938,720,416,416,396,20,0,304,218
2807910205,1583,1481,896,896,864,32,0,585,102
2807910206,1253,1034,655,655,628,27,0,379,219
2807910207,1540,1315,843,843,810,33,0,472,225
2807910209,1400,1158,735,735,710,25,0,423,242
2807910210,1254,1137,746,746,722,24,0,391,117
2807910211,1187,988,635,635,625,10,0,353,199
2807910212,1072,962,675,675,654,21,0,287,110
2807910213,2400,2146,1586,1586,1532,54,0,560,254
2807910214,2027,1858,1305,1305,1253,52,0,553,169
2807910215,1517,1388,1005,1005,973,32,0,383,129
2807910216,2451,2300,1776,1776,1634,142,0,524,151
2807910217,984,797,513,513,496,17,0,284,187
2807910218,1183,1092,874,874,827,47,0,218,91
2807910219,1486,1338,935,935,911,24,0,403,148
2807910220,1547,1311,1098,1098,1055,43,0,213,236
2807911001,1318,882,526,526,518,8,0,356,436
2807911002,1804,1334,747,747,719,28,0,587,470
2807911003,1880,1514,889,889,862,27,0,625,366
2807911004,1593,1266,772,772,740,32,0,494,327
2807911005,1159,932,514,514,490,24,0,418,227
2807911006,1252,1001,550,550,540,10,0,451,251
2807911007,2068,1368,831,831,815,16,0,537,700
2807911010,872,696,390,390,372,18,0,306,176
2807911011,857,645,357,357,343,14,0,288,212
2807911012,2202,1469,893,893,860,33,0,576,733
2807911013,1646,1069,666,666,650,16,0,403,577
2807911015,1591,1115,737,737,709,28,0,378,476
2807911016,1177,828,497,497,483,14,0,331,349
2807911017,1213,990,758,758,732,26,0,232,223
2807911018,853,686,524,524,507,17,0,162,167
2807911019,774,570,364,364,349,15,0,206,204
2807911021,1419,934,638,638,617,21,0,296,485
2807911022,1544,1217,825,825,800,25,0,392,327
2807911023,1362,953,556,556,527,29,0,397,409
2807911024,1475,1026,652,652,626,26,0,374,449
2807911025,1360,998,658,658,634,24,0,340,362
2807911026,2221,1599,979,979,960,19,0,620,622
2807911028,1006,838,515,515,495,20,0,323,168
2807911029,844,693,432,432,419,13,0,261,151
2807911030,819,623,388,388,373,15,0,235,196
2807911031,1051,945,584,584,570,14,0,361,106
2807911032,1500,927,552,552,539,13,0,375,573
2807911033,1610,995,612,612,598,14,0,383,615
2807911034,1076,690,436,436,425,11,0,254,386
2807911035,1208,785,500,500,478,22,0,285,423
2807911036,1398,771,473,473,462,11,0,298,627
2807911037,1378,877,572,572,557,15,0,305,501
2807911038,1140,802,453,453,442,11,0,349,338
2807911039,1506,1121,778,778,746,32,0,343,385
2807911040,1006,616,357,357,346,11,0,259,390
2807911041,1502,809,500,500,478,22,0,309,693
2807911042,1397,903,631,631,609,22,0,272,494
2807911043,1157,789,478,478,461,17,0,311,368
2807911044,1881,1673,1139,1139,1098,41,0,534,208
2807911045,804,676,381,381,371,10,0,295,128
2807911046,915,641,345,345,335,10,0,296,274
2807911047,1313,894,563,563,550,13,0,331,419
2807911048,1650,1318,959,959,941,18,0,359,332
2807911049,2066,1528,914,914,891,23,0,614,538
2807911050,1250,978,602,602,585,17,0,376,272
2807911051,840,702,446,446,430,16,0,256,138
2807911052,657,528,318,318,298,20,0,210,129
2807911054,1278,1081,802,802,784,18,0,279,197
2807911055,1337,964,594,594,559,35,0,370,373
2807911056,1193,760,473,473,453,20,0,287,433
2807911057,1158,770,486,486,468,18,0,284,388
2807911058,831,589,378,378,366,12,0,211,242
2807911059,1340,930,601,601,567,34,0,329,410
2807911060,1291,1142,843,843,816,27,0,299,149
2807911061,1024,583,382,382,370,12,0,201,441
2807911062,1686,1058,705,705,677,28,0,353,628
2807911063,2189,1617,1077,1077,1038,39,0,540,572
2807911065,1611,1383,977,977,943,34,0,406,228
2807911066,698,637,486,486,466,20,0,151,61
2807911067,2889,2151,1443,1443,1399,44,0,708,738
2807911068,1374,886,482,482,460,22,0,404,488
2807911069,2355,1451,791,791,753,38,0,660,904
2807911070,2117,1438,967,967,933,34,0,471,679
2807911071,1887,1443,1013,1013,986,27,0,430,444
2807911072,1592,1009,624,624,593,31,0,385,583
2807911073,1476,861,500,500,482,18,0,361,615
2807911074,956,579,348,348,340,8,0,231,377
2807911075,868,714,378,378,362,16,0,336,154
2807911078,1553,945,546,546,520,26,0,399,608
2807911079,1057,637,362,362,352,10,0,275,420
2807911080,1934,1117,645,645,623,22,0,472,817
2807911081,1815,1142,632,632,614,18,0,510,673
2807911082,1231,697,395,395,378,17,0,302,534
2807911083,978,568,316,316,304,12,0,252,410
2807911084,888,567,323,323,314,9,0,244,321
2807911085,1312,888,478,478,463,15,0,410,424
2807911086,1119,741,454,454,438,16,0,287,378
2807911087,1552,928,584,584,556,28,0,344,624
2807911088,1754,1152,711,711,681,30,0,441,602
2807911089,1927,1309,745,745,720,25,0,564,618
2807911091,1573,992,530,530,505,25,0,462,581
2807911092,1250,855,554,554,523,31,0,301,395
2807911093,1327,1145,611,611,585,26,0,534,182
2807911094,1552,1458,832,832,794,38,0,626,94
2807911095,1328,1181,716,716,693,23,0,465,147
2807911096,959,864,504,504,485,19,0,360,95
2807911097,1212,1015,618,618,591,27,0,397,197
2807911098,1528,1257,833,833,787,46,0,424,271
2807911099,1114,943,581,581,560,21,0,362,171
2807911100,2079,1780,1220,1220,1171,49,0,560,299
2807911101,1724,1350,875,875,843,32,0,475,374
2807911102,1526,1041,635,635,607,28,0,406,485
2807911103,1735,1193,736,736,705,31,0,457,542
2807911104,1231,864,473,473,456,17,0,391,367
2807911105,942,562,323,323,310,13,0,239,380
2807911106,947,660,390,390,371,19,0,270,287
2807911107,1284,904,514,514,487,27,0,390,380
2807911108,1254,869,511,511,485,26,0,358,385
2807911109,1327,847,457,457,440,17,0,390,480
2807911110,1157,719,435,435,420,15,0,284,438
2807911111,1208,665,433,433,421,12,0,232,543
2807911112,1322,903,512,512,483,29,0,391,419
2807911113,1764,1000,598,598,576,22,0,402,764
2807911114,1348,933,574,574,560,14,0,359,415
2807911115,1933,1235,729,729,714,15,0,506,698
2807911116,824,606,391,391,374,17,0,215,218
2807911117,1722,1078,720,720,688,32,0,358,644
2807911118,1204,749,473,473,461,12,0,276,455
2807911119,1425,804,499,499,487,12,0,305,621
2807911120,1136,721,438,438,430,8,0,283,415
2807911121,1535,906,558,558,540,18,0,348,629
2807911122,1241,670,425,425,407,18,0,245,571
2807911123,814,680,394,394,367,27,0,286,134
2807911124,1626,1287,895,895,859,36,0,392,339
2807911125,1490,1213,830,830,777,53,0,383,277
2807911126,2844,2285,1679,1679,1604,75,0,606,559
2807911128,1215,969,727,727,705,22,0,242,246
2807911129,1078,898,678,678,665,13,0,220,180
2807911130,1841,1119,715,715,696,19,0,404,722
2807911131,1116,682,418,418,403,15,0,264,434
2807911132,1030,596,339,339,327,12,0,257,434
2807911133,1074,853,513,513,491,22,0,340,221
2807911134,909,626,348,348,336,12,0,278,283
2807911135,1043,794,490,490,473,17,0,304,249
2807911136,1264,980,590,590,562,28,0,390,284
2807911137,2241,1840,1257,1257,1198,59,0,583,401
2807911138,1227,827,577,577,555,22,0,250,400
2807911139,1494,1085,633,633,591,42,0,452,409
2807911140,1732,1076,685,685,655,30,0,391,656
2807911141,1295,948,600,600,568,32,0,348,347
2807911142,767,601,381,381,360,21,0,220,166
2807911143,1361,1021,630,630,607,23,0,391,340
2807911145,1292,1050,618,618,594,24,0,432,242
2807911146,1566,1164,668,668,648,20,0,496,402
2807911147,1674,1390,846,846,817,29,0,544,284
2807911148,1860,1545,1051,1051,1008,43,0,494,315
2807911149,964,742,470,470,459,11,0,272,222
2807911150,1287,976,621,621,601,20,0,355,311
2807911151,1174,909,566,566,548,18,0,343,265
2807911152,2089,1729,1142,1142,1090,52,0,587,360
2807911153,1659,1188,722,722,694,28,0,466,471
2807911154,1356,910,574,574,550,24,0,336,446
2807911155,2265,1934,1536,1536,1452,84,0,398,331
2807911156,1994,1765,1456,1456,1393,63,0,309,229
2807911157,1177,991,698,698,685,13,0,293,186
2807911158,1364,1027,727,727,707,20,0,300,337
2807911159,689,570,417,417,407,10,0,153,119
2807911160,958,665,461,461,440,21,0,204,293
2807911161,1305,727,445,445,428,17,0,282,578
2807911162,800,556,327,327,310,17,0,229,244
2807911163,1464,1223,703,703,683,20,0,520,241
2807911165,1814,1331,754,754,720,34,0,577,483
2807911167,1200,806,476,476,459,17,0,330,394
2807911168,1179,830,480,480,462,18,0,350,349
2807911169,2684,1676,1008,1008,951,57,0,668,1008
2807911170,1086,628,380,380,359,21,0,248,458
2807911171,1029,608,382,382,371,11,0,226,421
2807911172,757,539,384,384,371,13,0,155,218
2807911173,1341,830,482,482,466,16,0,348,511
2807911174,887,580,370,370,359,11,0,210,307
2807911175,1675,1088,631,631,611,20,0,457,587
2807911176,1182,846,580,580,563,17,0,266,336
2807911177,1573,1135,720,720,699,21,0,415,438
2807911178,885,612,408,408,399,9,0,204,273
2807911179,1027,734,464,464,441,23,0,270,293
2807911180,1496,1271,995,995,961,34,0,276,225
2807911181,1068,890,522,522,506,16,0,368,178
2807911182,2461,2076,1623,1623,1548,75,0,453,385
2807911183,2214,1898,1553,1553,1476,77,0,345,316
2807911184,1145,1027,666,666,656,10,0,361,118
2807911185,1533,1315,886,886,850,36,0,429,218
2807911186,1601,1471,1271,1271,1189,82,0,200,130
2807911187,2582,2231,1798,1798,1686,112,0,433,351
2807911188,1684,1556,1262,1262,1143,119,0,294,128
2807911189,2221,1921,1683,1683,1592,91,0,238,300
2807911190,2662,2382,1937,1937,1786,151,0,445,280
2807911191,1846,1743,1435,1435,1314,121,0,308,103
2807911192,2278,1994,1575,1575,1482,93,0,419,284
2807911193,1341,998,622,622,596,26,0,376,343
2807911194,1082,910,758,758,714,44,0,152,172
2807912001,675,636,437,437,421,16,0,199,39
2807912002,772,733,471,471,461,10,0,262,39
2807912003,1151,1100,666,666,636,30,0,434,51
2807912005,1029,949,604,604,578,26,0,345,80
2807912006,696,659,377,377,365,12,0,282,37
2807912007,1388,1275,810,810,777,33,0,465,113
2807912008,1291,1122,730,730,705,25,0,392,169
2807912009,1128,989,564,564,543,21,0,425,139
2807912010,911,870,517,517,506,11,0,353,41
2807912011,976,913,597,597,578,19,0,316,63
2807912012,1045,971,597,597,583,14,0,374,74
2807912013,980,922,569,569,556,13,0,353,58
2807912014,1229,1105,826,826,811,15,0,279,124
2807912015,1196,1114,713,713,703,10,0,401,82
2807912016,1690,1472,1029,1029,1012,17,0,443,218
2807912018,1903,1698,1305,1305,1280,25,0,393,205
2807912019,1280,1142,860,860,850,10,0,282,138
2807912020,1301,1113,803,803,786,17,0,310,188
2807912021,727,561,321,321,305,16,0,240,166
2807912022,858,635,404,404,395,9,0,231,223
2807912023,1535,1333,1009,1009,996,13,0,324,202
2807912024,2190,1790,1321,1321,1299,22,0,469,400
2807912027,1713,1249,850,850,827,23,0,399,464
2807912028,956,658,355,355,340,15,0,303,298
2807912029,1446,787,446,446,433,13,0,341,659
2807912030,1322,843,507,507,493,14,0,336,479
2807912031,887,549,301,301,288,13,0,248,338
2807912032,2796,2180,1463,1463,1434,29,0,717,616
2807912033,1271,914,649,649,632,17,0,265,357
2807912034,1334,1062,826,826,800,26,0,236,272
2807912036,687,590,413,413,405,8,0,177,97
2807912037,1408,1295,913,913,889,24,0,382,113
2807912039,1151,784,487,487,481,6,0,297,367
2807912040,784,504,333,333,324,9,0,171,280
2807912041,878,554,329,329,321,8,0,225,324
2807912042,1207,650,381,381,368,13,0,269,557
2807912043,1417,1072,778,778,757,21,0,294,345
2807912044,1750,1041,637,637,616,21,0,404,709
2807912045,1998,1000,656,656,630,26,0,344,998
2807912046,1853,903,603,603,590,13,0,300,950
2807912047,1278,599,410,410,401,9,0,189,679
2807912048,1728,1026,721,721,694,27,0,305,702
2807912049,1710,1182,827,827,810,17,0,355,528
2807912050,1537,928,597,597,562,35,0,331,609
2807912051,1388,951,568,568,545,23,0,383,437
2807912052,1152,958,648,648,628,20,0,310,194
2807912053,2147,1801,1165,1165,1142,23,0,636,346
2807912054,1513,1132,703,703,681,22,0,429,381
2807912055,1944,1144,736,736,721,15,0,408,800
2807912056,1880,934,594,594,577,17,0,340,946
2807912057,1551,834,554,554,546,8,0,280,717
2807912059,1953,1435,931,931,912,19,0,504,518
2807912061,2315,1741,1129,1129,1083,46,0,612,574
2807912062,1519,1106,803,803,781,22,0,303,413
2807912064,1429,1023,773,773,755,18,0,250,406
2807912065,1210,833,630,630,617,13,0,203,377
2807912066,1751,763,527,527,518,9,0,236,988
2807912067,2205,1076,751,751,735,16,0,325,1129
2807912069,1250,846,510,510,492,18,0,336,404
2807912070,1192,944,567,567,551,16,0,377,248
2807912071,1688,1232,788,788,766,22,0,444,456
2807912073,964,613,420,420,410,10,0,193,351
2807912074,837,632,420,420,408,12,0,212,205
2807912075,1576,1055,728,728,701,27,0,327,521
2807912077,1513,1348,982,982,961,21,0,366,165
2807912078,1545,990,623,623,608,15,0,367,555
2807912079,1182,755,459,459,446,13,0,296,427
2807912080,1502,891,548,548,533,15,0,343,611
2807912081,1431,902,541,541,527,14,0,361,529
2807912082,1054,573,357,357,341,16,0,216,481
2807912083,1358,794,450,450,431,19,0,344,564
2807912084,1097,740,437,437,421,16,0,303,357
2807912086,1093,1030,624,624,613,11,0,406,63
2807912087,1772,1565,1031,1031,1002,29,0,534,207
2807912088,1969,1017,672,672,654,18,0,345,952
2807912089,1322,772,480,480,464,16,0,292,550
2807912090,1296,792,484,484,469,15,0,308,504
2807912091,1859,1324,738,738,704,34,0,586,535
2807912092,1360,896,528,528,514,14,0,368,464
2807912093,2006,1105,681,681,662,19,0,424,901
2807912094,2020,1087,696,696,672,24,0,391,933
2807912096,1603,742,505,505,487,18,0,237,861
2807912097,1179,678,452,452,435,17,0,226,501
2807912098,1947,1788,1390,1390,1361,29,0,398,159
2807912099,1217,1131,838,838,824,14,0,293,86
2807912100,1617,1415,981,981,971,10,0,434,202
2807912101,1777,1573,1309,1309,1264,45,0,264,204
2807912102,2384,2061,1723,1723,1679,44,0,338,323
2807912103,2305,1858,1527,1527,1487,40,0,331,447
2807912104,3713,2608,2045,2045,1997,48,0,563,1105
2807912105,1615,1208,912,912,893,19,0,296,407
2807912106,2085,1732,1408,1408,1374,34,0,324,353
2807912107,2348,1750,1241,1241,1213,28,0,509,598
2807912108,2393,1569,1224,1224,1197,27,0,345,824
2807913002,1239,1174,787,787,772,15,0,387,65
2807913003,839,802,532,532,524,8,0,270,37
2807913004,713,681,428,428,424,4,0,253,32
2807913005,816,791,495,495,490,5,0,296,25
2807913006,1005,937,638,638,628,10,0,299,68
2807913007,1062,1007,676,676,663,13,0,331,55
2807913008,1534,1180,754,754,742,12,0,426,354
2807913010,1115,915,576,576,567,9,0,339,200
2807913011,858,718,491,491,483,8,0,227,140
2807913012,1234,1055,745,745,736,9,0,310,179
2807913013,1335,1152,759,759,737,22,0,393,183
2807913014,1079,999,717,717,704,13,0,282,80
2807913015,723,579,394,394,389,5,0,185,144
2807913016,1224,995,662,662,653,9,0,333,229
2807913017,1040,821,590,590,575,15,0,231,219
2807913018,959,755,523,523,512,11,0,232,204
2807913019,751,601,408,408,402,6,0,193,150
2807913021,1024,881,586,586,578,8,0,295,143
2807913022,989,800,524,524,513,11,0,276,189
2807913023,930,745,463,463,454,9,0,282,185
2807913024,867,634,403,403,396,7,0,231,233
2807913025,674,550,350,350,337,13,0,200,124
2807913026,945,844,511,511,502,9,0,333,101
2807913027,780,676,450,450,435,15,0,226,104
2807913028,791,718,478,478,465,13,0,240,73
2807913029,1263,1142,693,693,679,14,0,449,121
2807913030,1211,1026,628,628,605,23,0,398,185
2807913031,1159,755,506,506,495,11,0,249,404
2807913032,2056,1483,978,978,954,24,0,505,573
2807913033,1338,953,650,650,636,14,0,303,385
2807913034,1269,916,589,589,577,12,0,327,353
2807913035,2655,2224,1612,1612,1583,29,0,612,431
2807913036,1114,726,491,491,484,7,0,235,388
2807913037,1380,931,654,654,637,17,0,277,449
2807913038,954,566,382,382,377,5,0,184,388
2807913039,1083,646,446,446,437,9,0,200,437
2807913040,1408,865,617,617,601,16,0,248,543
2807913041,1914,1158,817,817,805,12,0,341,756
2807913042,1435,715,488,488,473,15,0,227,720
2807913043,1533,738,489,489,478,11,0,249,795
2807913044,2126,1149,798,798,773,25,0,351,977
2807913045,1536,906,589,589,574,15,0,317,630
2807913046,1922,1176,844,844,825,19,0,332,746
2807913047,1485,1115,787,787,771,16,0,328,370
2807913048,1483,848,541,541,529,12,0,307,635
2807913049,2155,1488,995,995,968,27,0,493,667
2807913050,1143,692,501,501,493,8,0,191,451
2807913052,1086,656,442,442,424,18,0,214,430
2807913053,1375,841,549,549,530,19,0,292,534
2807913054,1861,1207,848,848,830,18,0,359,654
2807913055,1314,872,560,560,547,13,0,312,442
2807913056,1427,1037,690,690,669,21,0,347,390
2807913057,1739,1082,686,686,671,15,0,396,657
2807913058,1089,713,471,471,463,8,0,242,376
2807913059,1200,781,505,505,495,10,0,276,419
2807913060,1187,838,542,542,531,11,0,296,349
2807913061,970,641,414,414,404,10,0,227,329
2807913062,1172,728,488,488,477,11,0,240,444
2807913063,1054,671,458,458,445,13,0,213,383
2807913064,835,563,345,345,330,15,0,218,272
2807913065,1006,673,422,422,408,14,0,251,333
2807913066,1134,760,499,499,488,11,0,261,374
2807913069,898,610,388,388,372,16,0,222,288
2807913074,2214,1979,1440,1440,1412,28,0,539,235
2807913077,1603,1403,880,880,860,20,0,523,200
2807913078,1837,1487,984,984,953,31,0,503,350
2807913079,1615,1004,712,712,690,22,0,292,611
2807913080,1402,866,645,645,620,25,0,221,536
2807913083,1779,1063,728,728,712,16,0,335,716
2807913084,935,572,414,414,401,13,0,158,363
2807913086,1406,924,550,550,532,18,0,374,482
2807913087,822,595,375,375,360,15,0,220,227
2807913088,1075,887,462,462,443,19,0,425,188
2807913089,838,565,339,339,323,16,0,226,273
2807913090,970,654,435,435,426,9,0,219,316
2807913091,1181,867,560,560,546,14,0,307,314
2807913092,2321,1925,1361,1361,1314,47,0,564,396
2807913094,2270,1964,1459,1459,1418,41,0,505,306
2807913103,800,740,484,484,476,8,0,256,60
2807913104,1772,1587,1128,1128,1100,28,0,459,185
2807913108,1997,1605,1115,1115,1089,26,0,490,392
2807913109,2299,2033,1394,1394,1373,21,0,639,266
2807913110,931,731,405,405,393,12,0,326,200
2807913111,895,794,560,560,553,7,0,234,101
2807913112,1377,1256,796,796,786,10,0,460,121
2807913114,806,577,341,341,330,11,0,236,229
2807913115,1681,1415,905,905,884,21,0,510,266
2807913116,847,728,466,466,455,11,0,262,119
2807913117,892,746,467,467,458,9,0,279,146
2807913118,879,838,550,550,536,14,0,288,41
2807913119,1379,1005,568,568,554,14,0,437,374
2807913120,1319,1181,782,782,756,26,0,399,138
2807913121,910,751,451,451,446,5,0,300,159
2807913122,877,706,432,432,425,7,0,274,171
2807913123,1307,1187,830,830,811,19,0,357,120
2807913124,1539,1109,697,697,676,21,0,412,430
2807913125,1298,959,586,586,575,11,0,373,339
2807913126,853,586,321,321,311,10,0,265,267
2807913127,1889,1638,1286,1286,1260,26,0,352,251
2807913128,1446,1249,854,854,839,15,0,395,197
2807913129,927,799,532,532,522,10,0,267,128
2807913131,791,689,450,450,438,12,0,239,102
2807913132,1187,1038,706,706,695,11,0,332,149
2807913133,1022,947,619,619,601,18,0,328,75
2807913134,1108,1001,617,617,606,11,0,384,107
2807913135,956,842,533,533,529,4,0,309,114
2807913136,1156,1034,645,645,632,13,0,389,122
2807913137,1792,1525,1011,1011,990,21,0,514,267
2807913138,1010,851,598,598,584,14,0,253,159
2807913139,1113,827,487,487,475,12,0,340,286
2807913140,1638,1310,889,889,863,26,0,421,328
2807913142,1534,1205,805,805,779,26,0,400,329
2807913143,826,642,392,392,384,8,0,250,184
2807913144,1569,1179,812,812,783,29,0,367,390
2807913145,954,754,566,566,544,22,0,188,200
2807913146,1174,842,527,527,512,15,0,315,332
2807913147,1389,983,614,614,606,8,0,369,406
2807913148,1316,921,541,541,523,18,0,380,395
2807913150,1475,1276,890,890,869,21,0,386,199
2807913153,1523,1224,872,872,842,30,0,352,299
2807913154,1240,1041,677,677,671,6,0,364,199
2807913155,2221,1655,1113,1113,1091,22,0,542,566
2807913156,964,727,407,407,386,21,0,320,237
2807913157,1315,889,556,556,535,21,0,333,426
2807913158,1964,1475,999,999,972,27,0,476,489
2807913160,1841,1701,1162,1162,1127,35,0,539,140
2807913161,1159,1054,605,605,573,32,0,449,105
2807913162,776,736,543,543,535,8,0,193,40
2807913163,1052,886,556,556,525,31,0,330,166
2807913164,925,792,501,501,482,19,0,291,133
2807913166,1939,1319,793,793,772,21,0,526,620
2807913168,2336,1480,982,982,949,33,0,498,856
2807913169,1476,965,635,635,620,15,0,330,511
2807913170,1170,710,438,438,428,10,0,272,460
2807913171,1105,740,500,500,484,16,0,240,365
2807913172,1182,757,453,453,440,13,0,304,425
2807913173,1115,664,414,414,398,16,0,250,451
2807913174,1539,1011,655,655,642,13,0,356,528
2807913175,1459,910,600,600,578,22,0,310,549
2807913176,1198,752,502,502,486,16,0,250,446
2807913177,1148,771,479,479,467,12,0,292,377
2807913178,1328,1227,784,784,766,18,0,443,101
2807913179,704,651,414,414,403,11,0,237,53
2807913180,1046,960,696,696,675,21,0,264,86
