Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807920034,1109,749,558,558,544,14,0,191,360
2807920035,1023,762,578,578,553,25,0,184,261
2807920036,994,733,573,573,563,10,0,160,261
2807920037,789,699,518,518,506,12,0,181,90
2807920038,631,546,389,389,380,9,0,157,85
2807920039,692,638,451,451,443,8,0,187,54
2807920040,905,790,541,541,529,12,0,249,115
2807920041,942,827,535,535,519,16,0,292,115
2807920042,715,604,423,423,416,7,0,181,111
2807920043,860,748,514,514,496,18,0,234,112
2807920044,1126,912,690,690,677,13,0,222,214
2807920046,850,626,485,485,472,13,0,141,224
2807920047,1357,1090,834,834,802,32,0,256,267
2807920048,878,665,497,497,476,21,0,168,213
2807920049,953,788,611,611,594,17,0,177,165
2807920050,933,725,553,553,540,13,0,172,208
2807920051,950,754,569,569,543,26,0,185,196
2807920053,1936,1393,1083,1083,1054,29,0,310,543
2807920055,2101,1948,1471,1471,1443,28,0,477,153
2807920056,1239,1082,801,801,782,19,0,281,157
2807920058,1075,857,618,618,605,13,0,239,218
2807920059,751,662,526,526,516,10,0,136,89
2807920062,1407,1240,804,804,772,32,0,436,167
2807920063,1229,1050,685,685,667,18,0,365,179
2807920064,986,855,500,500,488,12,0,355,131
2807920065,1846,1548,1073,1073,1047,26,0,475,298
2807920066,1854,1621,1071,1071,1042,29,0,550,233
2807920067,2322,2155,1683,1683,1656,27,0,472,167
2807920068,2610,2002,1492,1492,1453,39,0,510,608
2807920069,1013,835,548,548,510,38,0,287,178
2807920070,936,793,506,506,478,28,0,287,143
2807920071,2745,2303,1683,1683,1615,68,0,620,442
2807920072,1749,1460,1029,1029,1006,23,0,431,289
2807920073,1071,762,507,507,492,15,0,255,309
2807920074,905,704,456,456,448,8,0,248,201
2807920075,972,699,428,428,405,23,0,271,273
2807920076,1314,992,668,668,650,18,0,324,322
2807920077,2241,1862,1138,1138,1111,27,0,724,379
2807920078,1429,1061,701,701,664,37,0,360,368
2807920079,1186,982,696,696,670,26,0,286,204
2807920080,1285,1136,792,792,780,12,0,344,149
2807920082,1878,1541,971,971,945,26,0,570,337
2807920083,911,706,429,429,401,28,0,277,205
2807920084,602,537,383,383,371,12,0,154,65
2807920085,1209,854,513,513,483,30,0,341,355
2807920086,1582,1262,731,731,702,29,0,531,320
2807920087,1130,833,510,510,493,17,0,323,297
2807920088,2009,1560,988,988,962,26,0,572,449
2807920090,1273,1129,729,729,698,31,0,400,144
2807920091,1342,951,602,602,579,23,0,349,391
2807920092,1649,1257,769,769,725,44,0,488,392
2807920093,1261,1001,683,683,671,12,0,318,260
2807920095,1258,1150,804,804,785,19,0,346,108
2807920096,2534,2231,1603,1603,1570,33,0,628,303
2807920097,1063,877,549,549,533,16,0,328,186
2807920098,984,860,580,580,569,11,0,280,124
2807920099,1815,1617,1195,1195,1172,23,0,422,198
2807920100,1511,997,639,639,623,16,0,358,514
2807920101,1412,1198,809,809,777,32,0,389,214
2807920102,2028,1857,1295,1295,1264,31,0,562,171
2807920103,2366,2184,1729,1729,1701,28,0,455,182
2807920104,2482,2339,1856,1856,1828,28,0,483,143
2807920105,1999,1775,1305,1305,1271,34,0,470,224
2807920106,2709,2476,1947,1947,1915,32,0,529,233
2807920107,2145,1991,1606,1606,1565,41,0,385,154
2807920108,1717,1489,987,987,972,15,0,502,228
2807920109,1977,1771,1389,1389,1367,22,0,382,206
2807920110,2146,1972,1463,1463,1433,30,0,509,174
2807920111,1972,1819,1569,1569,1546,23,0,250,153
2807920112,2230,1991,1508,1508,1479,29,0,483,239
2807920113,2261,2127,1672,1672,1627,45,0,455,134
2807920114,1896,1794,1414,1414,1381,33,0,380,102
2807920115,2140,2020,1590,1590,1565,25,0,430,120
2807920116,1865,1530,1167,1167,1126,41,0,363,335
2807920117,1695,1575,1172,1172,1148,24,0,403,120
2807920118,1865,1711,1322,1322,1299,23,0,389,154
2807920119,2844,2388,1658,1658,1609,49,0,730,456
2807920120,3460,2746,2032,2032,1973,59,0,714,714
2807920121,3136,2085,1420,1420,1379,41,0,665,1051
2807920122,1594,1433,1050,1050,1042,8,0,383,161
2807921001,1560,1339,950,950,916,34,0,389,221
2807921002,1517,1384,928,928,897,31,0,456,133
2807921003,1248,1133,736,736,715,21,0,397,115
2807921004,1179,1063,732,732,708,24,0,331,116
2807921005,1888,1706,1287,1287,1261,26,0,419,182
2807921006,1305,1163,791,791,771,20,0,372,142
2807921007,2015,1801,1314,1314,1269,45,0,487,214
2807921008,671,618,401,401,388,13,0,217,53
2807921009,661,572,381,381,363,18,0,191,89
2807921010,1317,1185,807,807,783,24,0,378,132
2807921011,1733,1490,1000,1000,977,23,0,490,243
2807921012,943,849,622,622,609,13,0,227,94
2807921013,1320,1183,827,827,809,18,0,356,137
2807921014,2038,1806,1296,1296,1258,38,0,510,232
2807921015,1786,1300,790,790,748,42,0,510,486
2807921017,1483,1079,713,713,670,43,0,366,404
2807921018,1492,1110,736,736,702,34,0,374,382
2807921019,1321,992,690,690,652,38,0,302,329
2807921020,1804,1347,887,887,827,60,0,460,457
2807921021,1206,907,615,615,595,20,0,292,299
2807921022,1694,1446,1065,1065,1021,44,0,381,248
2807921023,1094,869,585,585,548,37,0,284,225
2807921025,1382,1197,816,816,782,34,0,381,185
2807921026,1575,1361,959,959,914,45,0,402,214
2807921027,2612,2352,1768,1768,1718,50,0,584,260
2807921028,1293,1132,865,865,843,22,0,267,161
2807921029,1669,1516,1166,1166,1133,33,0,350,153
2807921030,1597,1374,1032,1032,988,44,0,342,223
2807921031,3768,3277,2562,2562,2501,61,0,715,491
2807921032,1702,1474,1088,1088,1060,28,0,386,228
2808001001,1365,967,625,625,141,484,0,342,398
2808001002,864,778,471,471,64,407,0,307,86
2808001003,2254,1229,871,871,329,542,0,358,1025
2808001004,1830,1034,727,727,256,471,0,307,796
2808001005,1528,1057,741,741,202,539,0,316,471
2808001006,1151,742,458,458,113,345,0,284,409
2808001007,1655,1487,1008,1008,127,881,0,479,168
2808001008,1691,1249,859,859,198,661,0,390,442
2808001009,2487,2139,1570,1570,354,1216,0,569,348
2808001010,1544,1140,813,813,209,604,0,327,404
2808001011,1665,1411,938,938,198,740,0,473,254
2808001012,1534,1316,895,895,131,764,0,421,218
2808001013,1301,1182,801,801,136,665,0,381,119
2808001014,1699,1572,1064,1064,154,910,0,508,127
2808001015,928,851,573,573,73,500,0,278,77
2808001016,3284,2847,2188,2188,410,1778,0,659,437
2808001017,1006,850,509,509,77,432,0,341,156
2808002001,1753,1412,913,913,166,747,0,499,341
2808002002,1590,1392,891,891,108,783,0,501,198
2808002003,1794,1032,734,734,256,478,0,298,762
2808002004,1430,1277,840,840,92,748,0,437,153
2808002005,2623,2346,1726,1726,244,1482,0,620,277
2808002006,1326,782,496,496,140,356,0,286,544
2808002007,1286,1103,794,794,134,660,0,309,183
2808002008,1427,1255,882,882,134,748,0,373,172
2808002009,1423,1261,872,872,90,782,0,389,162
2808002010,1509,1364,838,838,73,765,0,526,145
2808002011,1050,879,520,520,62,458,0,359,171
2808002012,1365,987,655,655,142,513,0,332,378
2808002013,1567,1355,921,921,124,797,0,434,212
2808002014,1173,1053,710,710,55,655,0,343,120
2808002015,1118,961,698,698,81,617,0,263,157
2808002016,1159,896,658,658,119,539,0,238,263
2808002017,1076,967,624,624,92,532,0,343,109
2808002018,1591,1371,897,897,85,812,0,474,220
2808002019,900,826,590,590,74,516,0,236,74
2808002020,1615,1424,1021,1021,174,847,0,403,191
2808002021,1533,1306,994,994,208,786,0,312,227
2808002022,2774,2370,1727,1727,249,1478,0,643,404
2808002023,1378,1166,844,844,195,649,0,322,212
2808002024,2167,1899,1474,1474,359,1115,0,425,268
2808002025,2312,2053,1518,1518,245,1273,0,535,259
2808002026,1665,1479,1178,1178,260,918,0,301,186
2808002027,2909,2455,1923,1923,388,1535,0,532,454
2808201001,2018,1660,1282,1282,280,1002,0,378,358
2808201002,2403,1967,1497,1497,378,1119,0,470,436
2808201003,2314,2055,1647,1647,285,1362,0,408,259
2808201004,1765,1514,1145,1145,266,879,0,369,251
2808301001,2433,2073,1615,1615,358,1257,0,458,360
2808301002,2647,1826,1385,1385,273,1112,0,441,821
2808301003,3263,2784,2149,2149,426,1723,0,635,479
2808301004,2762,2555,1823,1823,215,1608,0,732,207
2808301005,2465,2323,1719,1719,275,1444,0,604,142
2808401001,2681,2292,1846,1846,503,1343,0,446,389
2808401002,2523,2133,1673,1673,356,1317,0,460,390
2808401003,2165,1737,1380,1380,345,1035,0,357,428
2808401004,2439,2058,1454,1454,222,1232,0,604,381
2808401005,2115,1698,1263,1263,189,1074,0,435,417
2808401006,1713,1397,1045,1045,147,898,0,352,316
2808401007,1873,1626,1309,1309,193,1116,0,317,247
2808401008,1531,1374,1037,1037,149,888,0,337,157
2808401009,2252,2094,1826,1826,310,1516,0,268,158
2808401010,1292,1165,911,911,188,723,0,254,127
2808401011,2364,2074,1615,1615,170,1445,0,459,290
2808501001,2562,2005,1590,1590,446,1144,0,415,557
2808501002,1907,1523,1232,1232,357,875,0,291,384
2808501003,1348,1223,995,995,202,793,0,228,125
2808601001,2644,1952,1538,1538,482,1056,0,414,692
2808601002,3268,2510,2013,2013,596,1417,0,497,758
2808601003,2579,1875,1526,1526,429,1097,0,349,704
2808701001,2384,2064,1598,1598,444,1154,0,466,320
2808701002,1961,1680,1299,1299,355,944,0,381,281
2808801001,356,319,260,260,90,170,0,59,37
2808901001,1343,1280,982,982,93,889,0,298,63
2808901002,1873,1659,1330,1330,289,1041,0,329,214
2808901003,1654,1532,1197,1197,126,1071,0,335,122
2809001001,2491,2055,1655,1655,417,1238,0,400,436
2809001002,2587,2178,1722,1722,358,1364,0,456,409
2809001003,2661,2473,2005,2005,252,1753,0,468,188
2809001004,2784,2444,1950,1950,358,1592,0,494,340
2809001005,1973,1800,1449,1449,219,1230,0,351,173
2809101001,1804,1539,1365,1365,517,848,0,174,265
2809101002,1403,1209,1047,1047,428,619,0,162,194
2809102001,2158,1911,1662,1662,641,1021,0,249,247
2809102002,2117,1794,1441,1441,460,981,0,353,323
2809201001,1679,1293,818,818,326,492,0,475,386
2809201002,1477,1179,726,726,271,455,0,453,298
2809201003,1212,928,577,577,254,323,0,351,284
2809201004,794,668,398,398,133,265,0,270,126
2809201005,1189,949,579,579,213,366,0,370,240
2809201006,996,839,494,494,178,316,0,345,157
2809201007,1064,869,519,519,178,341,0,350,195
2809201008,1815,1516,861,861,336,525,0,655,299
2809201009,1895,1737,1070,1070,368,702,0,667,158
2809201010,1462,1306,879,879,340,539,0,427,156
2809201011,2483,2077,1405,1405,445,960,0,672,406
2809201012,2412,1939,1352,1352,456,896,0,587,473
2809201013,2139,1866,1311,1311,448,863,0,555,273
2809201014,1955,1765,1275,1275,472,803,0,490,190
2809201015,2581,2325,1652,1652,632,1020,0,673,256
2809201016,1162,1045,586,586,212,374,0,459,117
2809201017,2430,2155,1600,1600,425,1175,0,555,275
2809201018,1939,1678,1246,1246,366,880,0,432,261
2809201019,3006,2557,1878,1878,546,1332,0,679,449
2809201020,1548,1426,1127,1127,249,878,0,299,122
2809201021,1461,1371,1078,1078,385,693,0,293,90
2809201022,2188,1988,1546,1546,445,1101,0,442,200
2809201023,1131,1027,758,758,212,546,0,269,104
2809202001,1939,1436,885,885,336,549,0,551,503
2809202002,1220,926,612,612,220,392,0,314,294
2809202003,1258,1020,655,655,210,445,0,365,238
2809202004,1190,861,517,517,196,321,0,344,329
2809202006,1513,1130,640,640,244,396,0,490,383
2809202007,1297,1142,744,744,232,512,0,398,155
2809202008,1657,1363,775,775,278,497,0,588,294
2809202009,1137,901,476,476,158,318,0,425,236
2809202010,1024,693,400,400,163,237,0,293,331
2809202011,1167,817,481,481,144,337,0,336,350
2809202012,1069,686,437,437,155,282,0,249,383
2809202013,1359,1014,546,546,152,394,0,468,345
2809202014,1645,1166,741,741,247,494,0,425,479
2809202015,1167,1001,577,577,171,406,0,424,166
2809202016,1478,1228,704,704,206,498,0,524,250
2809202017,1981,1732,1069,1069,369,700,0,663,249
2809202018,1184,953,653,653,199,454,0,300,231
2809202019,1100,985,608,608,193,415,0,377,115
2809202020,1492,1313,818,818,243,575,0,495,179
2809202021,1703,1472,904,904,238,666,0,568,231
2809202022,1135,957,597,597,147,450,0,360,178
2809202023,1333,1150,716,716,187,529,0,434,183
2809202024,1351,1171,662,662,143,519,0,509,180
2809202025,1350,1178,757,757,168,589,0,421,172
2809202026,1353,1181,708,708,189,519,0,473,172
2809202028,1917,1570,935,935,256,679,0,635,347
2809202029,1892,1597,1016,1016,233,783,0,581,295
2809202030,892,734,460,460,107,353,0,274,158
2809202031,1079,907,567,567,142,425,0,340,172
2809202032,1449,1229,863,863,271,592,0,366,220
2809202033,1316,1075,696,696,189,507,0,379,241
2809202034,2097,1922,1445,1445,497,948,0,477,175
2809202035,1369,1166,769,769,236,533,0,397,203
2809202036,1074,912,526,526,137,389,0,386,162
2809202037,1112,954,630,630,173,457,0,324,158
2809202038,2622,2343,1715,1715,503,1212,0,628,279
2809202039,808,735,490,490,144,346,0,245,73
2809203001,1846,1320,826,826,324,502,0,494,526
2809203002,1209,932,528,528,193,335,0,404,277
2809203003,1638,1181,698,698,268,430,0,483,457
2809203004,1087,808,448,448,156,292,0,360,279
2809203005,1118,735,450,450,155,295,0,285,383
2809203006,1923,1480,924,924,342,582,0,556,443
2809203007,1204,929,533,533,176,357,0,396,275
2809203008,1350,1115,635,635,239,396,0,480,235
2809203009,1578,1285,748,748,272,476,0,537,293
2809203010,1092,891,514,514,186,328,0,377,201
2809203011,1490,1090,640,640,240,400,0,450,400
2809203012,1978,1615,1018,1018,331,687,0,597,363
2809203013,1380,1099,678,678,251,427,0,421,281
2809203014,723,615,359,359,112,247,0,256,108
2809203015,1162,995,592,592,199,393,0,403,167
2809203016,1581,1332,912,912,260,652,0,420,249
2809203017,2275,1922,1361,1361,450,911,0,561,353
2809203018,1714,1524,917,917,292,625,0,607,190
2809203019,1676,1439,864,864,283,581,0,575,237
2809203020,1222,1088,570,570,172,398,0,518,134
2809203021,930,846,500,500,124,376,0,346,84
2809203022,1195,1050,712,712,270,442,0,338,145
2809203023,1302,1040,741,741,268,473,0,299,262
2809203024,1132,987,587,587,183,404,0,400,145
2809203025,932,816,521,521,139,382,0,295,116
2809203026,2050,1744,1262,1262,365,897,0,482,306
2809203027,1019,727,395,395,127,268,0,332,292
2809203028,2424,2138,1523,1523,522,1001,0,615,286
2809203029,928,828,541,541,146,395,0,287,100
2809203030,1739,1550,1140,1140,391,749,0,410,189
2809204001,1082,806,523,523,222,301,0,283,276
2809204002,1607,1278,757,757,256,501,0,521,329
2809204003,1368,1121,668,668,268,400,0,453,247
2809204004,1007,850,523,523,180,343,0,327,157
2809204005,1767,1513,884,884,316,568,0,629,254
2809204006,1617,1343,766,766,247,519,0,577,274
2809204007,1212,966,612,612,229,383,0,354,246
2809204008,1719,1401,850,850,317,533,0,551,318
2809204009,2127,1664,1072,1072,448,624,0,592,463
2809204010,870,742,424,424,130,294,0,318,128
2809204011,1725,1381,801,801,275,526,0,580,344
2809204012,1681,1464,830,830,277,553,0,634,217
2809204013,2192,1816,1102,1102,383,719,0,714,376
2809204015,1281,1115,649,649,232,417,0,466,166
2809204016,1405,1264,785,785,307,478,0,479,141
2809204017,1382,1277,760,760,256,504,0,517,105
2809204018,2621,2442,1703,1703,604,1099,0,739,179
2809204019,1702,1386,858,858,351,507,0,528,316
2809204020,1228,1059,639,639,199,440,0,420,169
2809204021,1032,885,612,612,220,392,0,273,147
2809204022,1153,905,663,663,209,454,0,242,248
2809204023,1026,892,545,545,198,347,0,347,134
2809204024,1623,1407,843,843,309,534,0,564,216
2809204025,2089,1868,1201,1201,412,789,0,667,221
2809204026,1336,1172,714,714,244,470,0,458,164
2809204027,2123,1853,1289,1289,530,759,0,564,270
2809204028,1068,942,633,633,203,430,0,309,126
2809204029,872,778,524,524,163,361,0,254,94
2809204030,1937,1713,1242,1242,480,762,0,471,224
2809204031,2020,1850,1249,1249,449,800,0,601,170
2809204032,1853,1590,1113,1113,404,709,0,477,263
2809204033,1228,1065,717,717,205,512,0,348,163
2809204034,1729,1546,1112,1112,358,754,0,434,183
2809204035,2609,2467,2052,2052,821,1231,0,415,142
2809204036,1973,1800,1361,1361,512,849,0,439,173
2809204037,2301,2169,1670,1670,638,1032,0,499,132
2809204038,1100,1023,752,752,300,452,0,271,77
2809204039,2798,2566,2175,2175,713,1462,0,391,232
2809204040,2724,2548,2192,2192,643,1549,0,356,176
2809204041,3279,2873,2479,2479,649,1830,0,394,406
2809204042,2466,1997,1705,1705,518,1187,0,292,469
2809204043,2013,1831,1550,1550,452,1098,0,281,182
2809301001,2894,2475,1899,1899,396,1503,0,576,419
2809401001,1340,1051,840,840,176,664,0,211,289
2809501001,2443,1860,1527,1527,285,1242,0,333,583
2809601001,2252,1659,1157,1157,238,919,0,502,593
2809601002,1786,1505,1234,1234,334,900,0,271,281
2809601003,2156,1779,1402,1402,385,1017,0,377,377
2809601004,2621,2380,1878,1878,400,1478,0,502,241
2809601005,2509,2338,1874,1874,465,1409,0,464,171
2809601006,1252,1025,830,830,288,542,0,195,227
2809601007,1376,1243,974,974,203,771,0,269,133
2809601008,1536,1270,1044,1044,276,768,0,226,266
2809601009,2347,1991,1551,1551,264,1287,0,440,356
2809601010,2211,1790,1476,1476,112,1364,0,314,421
2809601011,1695,1544,1124,1124,166,958,0,420,151
2809601012,2068,1866,1550,1550,56,1494,0,316,202
2809601013,1944,1755,1462,1462,67,1395,0,293,189
2809601014,1817,1599,1342,1342,61,1281,0,257,218
2809701001,131,128,113,113,40,73,0,15,3
2809901001,2751,2194,1763,1763,603,1160,0,431,557
2810001001,1204,988,734,734,77,657,0,254,216
2810001002,2064,1737,1330,1330,97,1233,0,407,327
2810001003,2823,2309,1786,1786,146,1640,0,523,514
2810101001,332,274,217,217,56,161,0,57,58
2810201001,1218,1056,898,898,330,568,0,158,162
2810401001,3259,2493,1976,1976,370,1606,0,517,766
2810401002,3339,2280,1760,1760,496,1264,0,520,1059
2810401003,2986,2516,1945,1945,228,1717,0,571,470
2810401004,1140,980,545,545,22,523,0,435,160
2810401005,4069,3508,2828,2828,300,2528,0,680,561
2810401006,2002,1795,1449,1449,193,1256,0,346,207
2810401007,3886,3329,2704,2704,348,2356,0,625,557
2810401008,3224,2774,2230,2230,293,1937,0,544,450
2810601001,1890,1145,824,824,276,548,0,321,745
2810601002,1803,955,597,597,173,424,0,358,848
2810601003,2351,1392,858,858,283,575,0,534,959
2810601004,3310,2238,1580,1580,454,1126,0,658,1072
2810601005,2149,1504,999,999,282,717,0,505,645
2810601006,1679,1188,756,756,241,515,0,432,491
2810601007,1874,1334,879,879,233,646,0,455,540
2810601008,1740,1176,750,750,229,521,0,426,564
2810601009,2395,1545,995,995,295,700,0,550,850
2810601010,1464,965,659,659,155,504,0,306,499
2810601011,2214,1156,791,791,263,528,0,365,1058
2810601012,1853,1103,738,738,188,550,0,365,750
2810601013,2178,1288,970,970,240,730,0,318,890
2810601014,997,724,442,442,138,304,0,282,273
2810601015,1206,1018,554,554,117,437,0,464,188
2810601016,1915,1422,927,927,252,675,0,495,493
2810601017,2181,1480,955,955,271,684,0,525,701
2810601018,1645,1245,820,820,208,612,0,425,400
2810601019,1278,795,548,548,176,372,0,247,483
2810601021,1642,1183,704,704,169,535,0,479,459
2810601022,1587,1073,744,744,210,534,0,329,514
2810601023,2165,1511,1044,1044,245,799,0,467,654
2810601024,1776,1188,866,866,231,635,0,322,588
2810601025,1680,1250,865,865,220,645,0,385,430
2810601026,1863,1109,769,769,182,587,0,340,754
2810601027,1561,1219,858,858,193,665,0,361,342
2810601028,2985,1987,1458,1458,382,1076,0,529,998
2810601029,1855,1357,867,867,211,656,0,490,498
2810601030,2136,1428,1054,1054,279,775,0,374,708
2810601031,1748,1353,992,992,239,753,0,361,395
2810601032,1552,1162,796,796,188,608,0,366,390
2810601033,1050,680,408,408,128,280,0,272,370
2810601034,2363,1837,1339,1339,340,999,0,498,526
2810601035,2286,1457,910,910,276,634,0,547,829
2810601036,1819,1434,914,914,224,690,0,520,385
2810601037,1255,958,654,654,149,505,0,304,297
2810601038,1567,1173,822,822,192,630,0,351,394
2810601039,2277,2069,1703,1703,542,1161,0,366,208
2810601040,1296,1019,736,736,168,568,0,283,277
2810601041,2049,1703,1247,1247,242,1005,0,456,346
2810601042,2064,1847,1494,1494,385,1109,0,353,217
2810601043,2613,2285,1700,1700,433,1267,0,585,328
2810601044,2207,1797,1430,1430,387,1043,0,367,410
2810601045,982,834,586,586,119,467,0,248,148
2810601046,1124,914,598,598,133,465,0,316,210
2810601047,1935,1738,1388,1388,378,1010,0,350,197
2810601048,2643,2312,1754,1754,407,1347,0,558,331
2810601049,2250,1710,1353,1353,373,980,0,357,540
2810601050,1921,1735,1493,1493,377,1116,0,242,186
2810601051,1820,1651,1242,1242,291,951,0,409,169
2810601052,1954,1758,1483,1483,415,1068,0,275,196
2810601053,1901,1715,1465,1465,370,1095,0,250,186
2810601054,2614,2313,1978,1978,495,1483,0,335,301
2810601055,1261,988,752,752,181,571,0,236,273
2810601056,2020,1831,1591,1591,453,1138,0,240,189
2810601057,3185,2861,2445,2445,655,1790,0,416,324
2810601058,4094,3056,2565,2565,739,1826,0,491,1038
2810601059,2518,2079,1796,1796,554,1242,0,283,439
2810601060,3118,2568,2192,2192,565,1627,0,376,550
2810601061,1342,1204,1013,1013,296,717,0,191,138
2810601062,2519,2090,1694,1694,407,1287,0,396,429
2810601063,2082,1876,1605,1605,365,1240,0,271,206
2810601064,1838,1391,1222,1222,373,849,0,169,447
2810601065,1259,1183,1024,1024,279,745,0,159,76
2810701001,553,514,399,399,136,263,0,115,39
2810801001,2801,2195,1735,1735,298,1437,0,460,606
2810801002,2812,2183,1734,1734,329,1405,0,449,629
2810901001,2468,1875,1392,1392,324,1068,0,483,593
2811001001,2817,2391,2083,2083,653,1430,0,308,426
2811101001,816,724,605,605,212,393,0,119,92
2811201001,185,173,149,149,55,94,0,24,12
2811301001,1059,769,497,497,207,290,0,272,290
2811301002,1977,1589,1064,1064,396,668,0,525,388
2811301003,1905,1516,1032,1032,384,648,0,484,389
2811301004,1257,997,628,628,219,409,0,369,260
2811301005,2296,1835,1169,1169,426,743,0,666,461
2811301006,3464,2971,2258,2258,569,1689,0,713,493
2811301007,1628,1438,934,934,270,664,0,504,190
2811301008,1279,1041,649,649,246,403,0,392,238
2811301009,1026,847,517,517,170,347,0,330,179
2811301010,1886,1631,1314,1314,395,919,0,317,255
2811301011,2302,2037,1619,1619,451,1168,0,418,265
2811301012,1976,1801,1415,1415,397,1018,0,386,175
2811301013,2420,2154,1817,1817,336,1481,0,337,266
2811302001,1459,1121,730,730,274,456,0,391,338
2811302002,1083,821,530,530,192,338,0,291,262
2811302003,1456,1211,802,802,252,550,0,409,245
2811302004,2353,2024,1351,1351,450,901,0,673,329
2811302005,1449,1254,749,749,259,490,0,505,195
2811302006,1714,1463,927,927,325,602,0,536,251
2811302007,1694,1439,1028,1028,375,653,0,411,255
2811302008,2662,2488,1959,1959,657,1302,0,529,174
2811302009,1989,1791,1375,1375,518,857,0,416,198
2811302010,1622,1536,1191,1191,386,805,0,345,86
2811302011,1861,1718,1335,1335,404,931,0,383,143
2811302012,1466,1353,887,887,311,576,0,466,113
2811302013,1317,1236,885,885,286,599,0,351,81
2811302014,1871,1717,1410,1410,402,1008,0,307,154
2811302015,1971,1737,1428,1428,213,1215,0,309,234
2811401001,183,165,146,146,43,103,0,19,18
2811501001,2534,2256,1711,1711,267,1444,0,545,278
2811501002,1899,1653,1149,1149,182,967,0,504,246
2811501004,1100,673,416,416,112,304,0,257,427
2811501005,925,718,510,510,142,368,0,208,207
2811501006,1637,1412,985,985,56,929,0,427,225
2811501007,889,626,370,370,115,255,0,256,263
2811501008,1247,1029,713,713,148,565,0,316,218
2811501009,1039,832,549,549,107,442,0,283,207
2811501010,1314,1088,777,777,36,741,0,311,226
2811501011,1009,728,492,492,159,333,0,236,281
2811501012,2401,2185,1582,1582,155,1427,0,603,216
2811501013,1365,894,625,625,176,449,0,269,471
2811501014,1370,1214,870,870,126,744,0,344,156
2811501015,1763,1493,1027,1027,179,848,0,466,270
2811501016,1636,1496,1057,1057,95,962,0,439,140
2811501017,2450,2244,1633,1633,196,1437,0,611,206
2811501018,1702,1560,1132,1132,130,1002,0,428,142
2811501019,1873,1646,1290,1290,155,1135,0,356,227
2811501020,1481,1166,839,839,69,770,0,327,315
2811501021,1509,1279,924,924,210,714,0,355,230
2811501022,1807,1610,1078,1078,77,1001,0,532,197
2811501023,1516,1408,961,961,77,884,0,447,108
2811501024,999,858,593,593,40,553,0,265,141
2811501025,2131,1956,1428,1428,190,1238,0,528,175
2811501026,1951,1674,1183,1183,154,1029,0,491,277
2811501027,1311,1200,819,819,60,759,0,381,111
2811501028,2273,2023,1543,1543,214,1329,0,480,250
2811501029,2465,2289,1834,1834,244,1590,0,455,176
2811501030,1299,1195,874,874,99,775,0,321,104
2811501031,2906,2218,1630,1630,156,1474,0,588,688
2811502001,1595,1437,1002,1002,115,887,0,435,158
2811502002,2007,1658,1224,1224,162,1062,0,434,349
2811502003,1731,1296,904,904,193,711,0,392,435
2811502004,1643,1460,1050,1050,121,929,0,410,183
2811502005,1884,1713,1257,1257,170,1087,0,456,171
2811502006,1731,1530,1116,1116,123,993,0,414,201
2811502007,1898,1637,1151,1151,151,1000,0,486,261
2811502008,1443,1270,895,895,110,785,0,375,173
2811502009,1813,1617,1112,1112,122,990,0,505,196
2811502010,1731,1338,968,968,123,845,0,370,393
2811502011,699,640,432,432,33,399,0,208,59
2811502012,1732,1526,1103,1103,111,992,0,423,206
2811502013,2545,2338,1662,1662,213,1449,0,676,207
2811502014,2058,1785,1233,1233,182,1051,0,552,273
2811502015,984,889,658,658,88,570,0,231,95
2811502016,1662,1530,1157,1157,187,970,0,373,132
2811502017,949,842,582,582,111,471,0,260,107
2811502018,1844,1667,1159,1159,171,988,0,508,177
2811502019,1500,1358,972,972,150,822,0,386,142
2811502020,1601,1482,1190,1190,212,978,0,292,119
2811502021,2754,2541,2025,2025,322,1703,0,516,213
2811601001,1099,915,746,746,145,601,0,169,184
2811701001,132,126,114,114,44,70,0,12,6
2811801001,61,59,54,54,24,30,0,5,2
2811901001,3282,2767,2206,2206,440,1766,0,561,515
2812001001,1672,1315,1129,1129,507,622,0,186,357
2812101001,248,230,191,191,54,137,0,39,18
2812201001,702,611,458,458,42,416,0,153,91
2812301001,2907,2163,1683,1683,223,1460,0,480,744
2812301002,1367,1187,892,892,65,827,0,295,180
2812301003,1266,1043,732,732,30,702,0,311,223
2812301004,2199,1745,1405,1405,93,1312,0,340,454
2812301005,1540,1419,1029,1029,55,974,0,390,121
2812301006,1967,1811,1278,1278,51,1227,0,533,156
2812301007,1683,1409,1013,1013,34,979,0,396,274
2812301008,2451,2200,1713,1713,76,1637,0,487,251
2812301009,1774,1458,1175,1175,58,1117,0,283,316
2812301010,1273,1153,858,858,57,801,0,295,120
2812301011,1199,935,739,739,40,699,0,196,264
2812301012,1485,1378,991,991,28,963,0,387,107
2812301013,1838,1753,1383,1383,75,1308,0,370,85
