Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2807911122,1050,732,318,94,1,4,0,5,15,3,2,60,8,2,0,16,0,7,0,0,136,1,16,7,10,1,0,37,24,10,8,0,3,64,36,3,0
2807911123,900,862,38,10,0,0,0,2,0,0,0,8,0,0,0,10,0,8,0,0,17,0,3,0,2,0,0,9,0,1,1,0,0,1,0,0,0
2807911124,1565,1355,210,64,0,5,0,5,6,11,1,35,5,0,4,20,1,7,0,5,91,5,13,6,6,0,0,30,1,10,6,0,2,30,24,0,0
2807911125,1509,1347,162,28,1,7,1,1,1,3,0,12,4,0,2,21,0,14,0,0,96,3,13,11,26,0,0,17,3,6,6,1,3,13,12,0,0
2807911126,2764,2436,328,102,4,10,1,6,5,4,0,68,14,3,7,31,0,26,1,0,141,5,10,14,24,5,0,23,7,18,13,2,6,40,34,1,0
2807911128,1148,954,194,42,0,15,0,1,3,2,0,21,10,0,6,20,0,5,7,0,81,3,8,2,9,6,0,26,9,4,4,0,1,41,29,2,0
2807911129,1014,920,94,12,0,0,0,1,2,0,0,9,12,0,11,26,0,13,0,0,38,1,2,2,3,1,0,4,1,6,2,0,4,6,2,0,0
2807911130,1671,1376,295,52,0,6,1,0,1,2,1,37,12,1,11,59,1,25,6,0,163,2,8,12,22,6,1,38,14,14,17,0,14,9,0,3,0
2807911131,930,726,204,54,1,3,0,0,6,0,0,44,6,0,4,52,3,27,0,0,91,0,15,2,14,2,1,23,6,8,4,0,4,1,0,0,0
2807911132,861,641,220,33,0,0,0,2,3,1,0,27,15,0,15,27,0,17,1,0,143,5,21,0,8,1,0,30,18,20,15,0,4,2,1,0,0
2807911133,1018,886,132,28,1,3,0,0,0,2,0,19,6,0,6,28,1,8,0,1,67,0,1,1,15,0,0,18,5,5,2,1,1,3,0,0,0
2807911134,797,659,138,31,0,1,0,2,7,0,4,13,13,1,12,21,0,6,0,0,67,1,4,5,7,1,0,21,7,5,0,0,0,6,6,0,0
2807911135,924,795,129,45,0,1,0,2,1,0,0,39,10,0,7,11,0,8,0,0,61,3,2,1,12,2,2,5,4,3,8,0,0,2,0,0,0
2807911136,1193,998,195,56,0,5,1,1,24,0,1,20,12,0,7,19,0,8,0,5,103,2,11,14,14,4,0,14,0,8,6,0,10,5,3,0,0
2807911137,2080,1854,226,71,1,4,1,3,0,6,0,56,8,1,6,22,0,15,0,0,111,4,6,4,16,7,0,15,15,12,8,1,2,14,11,0,0
2807911138,1077,864,213,85,1,4,0,2,8,8,0,61,11,1,3,12,1,3,0,1,81,0,12,7,31,0,0,12,1,10,3,1,1,24,9,9,0
2807911139,1410,1164,246,74,0,1,1,0,0,3,0,66,8,0,8,23,0,17,0,0,127,2,14,8,16,4,1,18,8,25,3,2,7,14,8,0,0
2807911140,1604,1194,410,135,0,5,0,1,15,8,0,106,7,2,3,58,0,29,4,2,169,0,8,22,26,2,2,51,14,25,5,0,4,41,40,0,0
2807911141,1195,981,214,70,0,9,1,0,14,0,0,46,22,0,19,10,0,10,0,0,95,6,9,4,17,0,8,18,3,5,6,0,2,17,17,0,0
2807911142,712,611,101,31,0,0,1,4,7,1,1,17,11,0,11,3,2,1,0,0,51,0,1,0,13,1,1,3,7,7,6,0,0,5,3,0,0
2807911143,1240,1055,185,47,0,2,0,3,8,1,0,33,9,0,9,40,0,40,0,0,83,0,7,4,14,2,0,29,0,10,2,0,0,6,5,1,0
2807911145,1193,1040,153,41,1,2,0,0,1,0,0,37,12,0,12,16,0,10,2,0,79,2,11,0,7,3,1,20,3,18,3,3,4,5,0,0,0
2807911146,1362,1150,212,71,1,7,0,0,4,0,0,58,40,3,35,24,0,24,0,0,66,2,18,0,9,1,1,19,0,8,1,0,5,11,8,0,0
2807911147,1524,1375,149,51,3,5,1,4,7,3,0,28,38,4,32,1,0,0,0,0,54,2,8,6,17,0,0,11,5,1,3,0,0,5,0,0,0
2807911148,2143,1914,229,81,0,5,0,3,6,4,0,62,5,1,4,35,1,25,3,1,91,1,8,25,24,1,0,8,7,3,7,1,2,17,15,1,0
2807911149,864,748,116,27,0,6,0,0,5,0,0,16,7,1,6,12,0,12,0,0,57,0,10,7,5,2,1,11,2,9,2,0,5,13,13,0,0
2807911150,1165,1011,154,85,0,8,0,2,9,4,1,60,7,2,3,16,1,11,1,2,39,0,6,1,6,5,0,9,3,0,6,0,0,7,7,0,0
2807911151,1052,915,137,37,0,4,0,2,1,1,0,29,0,0,0,36,8,27,0,0,56,0,1,4,18,2,0,10,2,5,12,0,0,8,7,0,0
2807911152,2086,1816,270,103,0,12,3,2,2,1,1,81,18,0,7,48,0,47,0,0,85,1,6,8,23,5,0,16,13,4,6,0,1,16,14,0,0
2807911153,1548,1248,300,119,0,11,0,8,10,1,1,88,13,0,6,49,4,42,0,0,111,0,5,5,16,2,3,37,6,9,9,0,6,8,7,0,0
2807911154,1203,951,252,109,0,10,0,1,13,1,0,83,5,1,4,23,0,18,2,0,99,0,10,5,19,0,0,32,8,11,5,1,0,16,15,1,0
2807911155,2407,2164,243,99,0,9,0,2,10,9,1,67,8,0,5,18,0,12,0,0,101,1,16,8,20,0,1,28,5,7,3,1,3,17,16,0,0
2807911156,2335,2203,132,43,3,4,2,4,7,3,3,14,8,0,0,5,0,5,0,0,57,1,0,16,16,2,0,0,9,0,1,0,4,19,17,0,0
2807911157,1127,1009,118,12,0,0,1,1,5,0,0,5,15,0,10,6,0,5,1,0,59,2,5,6,5,1,0,9,7,12,0,0,1,26,16,8,0
2807911158,1230,1076,154,42,0,13,0,3,2,4,0,20,4,0,4,13,0,9,0,0,83,2,14,4,11,0,2,15,5,8,9,0,2,12,11,0,0
2807911159,637,552,85,10,0,5,0,0,3,0,0,2,5,0,5,10,0,0,0,0,44,0,8,6,2,2,0,12,0,3,11,0,0,16,6,10,0
2807911160,810,664,146,38,0,4,0,0,0,0,0,34,6,0,6,16,0,5,0,0,73,2,4,11,8,0,0,10,11,13,8,0,1,13,11,0,0
2807911161,1203,886,317,86,0,5,0,1,6,1,1,70,13,1,8,31,0,11,0,1,149,5,19,2,17,1,0,51,12,14,15,0,5,38,33,0,0
2807911162,738,639,99,16,0,0,1,0,0,0,0,15,2,0,0,15,0,15,0,0,60,1,8,0,10,1,0,16,5,6,3,2,0,6,6,0,0
2807911163,1367,1228,139,38,1,4,0,0,12,3,0,18,10,1,9,1,0,1,0,0,77,0,22,5,7,0,0,14,12,1,8,0,1,13,6,0,0
2807911165,1684,1408,276,84,0,0,0,4,3,0,0,74,3,0,2,8,0,6,0,0,129,0,12,15,17,4,1,37,3,6,10,1,6,52,42,0,0
2807911167,1051,830,221,60,0,7,0,1,15,2,0,34,9,0,9,9,0,8,0,0,102,1,18,0,18,0,1,24,11,20,5,0,1,41,30,3,0
2807911168,1078,855,223,58,0,11,3,1,2,1,0,39,21,1,20,7,0,6,0,0,107,0,20,18,10,2,0,24,5,7,12,0,1,30,24,0,0
2807911169,2442,1832,610,178,1,15,3,6,28,7,0,114,10,1,9,30,0,20,0,2,297,0,41,32,54,0,2,69,14,27,31,2,4,95,71,13,0
2807911170,933,717,216,37,0,5,2,2,5,1,0,22,9,1,8,19,0,11,0,0,128,1,5,30,18,0,0,31,6,9,14,0,2,23,21,0,0
2807911171,942,703,239,33,0,9,2,1,0,2,0,19,8,0,6,25,1,11,1,1,146,1,11,12,21,4,4,49,16,9,3,0,1,27,22,0,0
2807911173,1209,923,286,41,0,2,1,1,0,1,0,33,23,1,14,17,0,17,0,0,180,2,9,31,27,1,0,60,13,3,10,0,2,25,17,0,0
2807911174,760,636,124,15,1,1,0,0,3,0,1,6,3,0,3,16,0,16,0,0,75,4,8,1,14,4,0,15,7,9,5,0,0,15,8,0,0
2807911175,1491,1201,290,53,0,19,0,6,2,2,0,22,5,0,0,22,0,22,0,0,194,1,25,25,22,5,1,24,20,22,14,0,13,16,8,1,0
2807911176,1084,926,158,19,1,4,0,2,0,1,0,11,5,0,5,14,0,6,1,3,114,2,16,6,7,3,0,22,7,9,15,0,5,6,6,0,0
2807911177,2183,1869,314,62,0,12,3,4,6,2,1,33,6,1,4,13,0,9,0,0,199,5,37,17,15,2,5,43,15,30,18,1,4,34,19,2,0
2807911178,801,653,148,17,0,2,0,0,0,0,2,12,0,0,0,6,1,0,0,0,113,4,15,5,15,1,0,24,15,15,5,0,2,12,11,0,0
2807911179,914,819,95,30,0,3,1,1,0,2,1,22,0,0,0,9,0,9,0,0,52,0,3,2,6,2,0,20,0,9,2,0,1,4,3,0,0
2807911180,1409,1298,111,12,0,2,1,0,0,4,0,5,4,1,3,45,1,30,2,0,43,0,4,0,3,5,0,8,2,10,3,0,1,5,3,0,2
2807911181,962,866,96,13,1,0,2,2,0,1,1,6,7,0,5,5,1,3,0,0,55,1,11,3,2,0,0,3,1,11,3,0,3,16,7,6,0
2807911182,2722,2493,229,55,2,2,3,4,5,3,1,34,16,2,7,11,0,0,0,0,83,0,4,10,39,2,0,9,1,4,8,0,3,64,61,0,0
2807911183,2452,2312,140,23,1,1,0,2,3,1,0,13,12,4,8,4,0,2,0,0,59,1,1,18,15,0,0,5,5,3,2,1,4,42,41,1,0
2807911184,1105,1050,55,3,0,1,0,0,0,0,0,2,1,0,1,2,0,2,0,0,44,2,7,5,5,0,0,7,3,2,7,0,0,5,4,0,0
2807911185,1436,1335,101,33,1,8,2,2,4,1,0,13,7,0,7,7,0,2,0,0,42,0,3,6,1,1,0,12,9,2,0,3,3,12,0,0,0
2807911186,1701,1620,81,37,0,5,2,4,5,3,1,16,3,0,1,15,0,13,1,0,25,0,1,4,2,0,1,8,0,0,6,0,2,1,0,0,0
2807911187,2887,2714,173,68,0,17,3,13,0,9,3,22,7,1,4,20,5,12,0,0,68,5,10,3,19,4,0,8,0,6,1,0,8,10,5,0,0
2807911188,1878,1810,68,6,1,0,0,0,0,0,3,2,5,1,0,2,0,1,0,0,21,0,0,2,11,0,0,0,0,3,4,0,0,34,33,0,0
2807911189,2303,2189,114,33,0,0,0,8,6,3,1,13,10,1,7,15,0,14,0,0,56,1,2,6,3,2,4,10,1,8,3,0,4,0,0,0,0
2807911190,3136,2986,150,63,0,3,1,5,1,10,1,35,3,2,0,12,0,5,0,1,57,7,3,1,32,0,0,5,2,2,0,0,1,15,13,0,0
2807911191,2144,2084,60,24,1,5,2,2,4,2,0,7,12,1,0,0,0,0,0,0,20,0,0,1,7,0,0,1,0,1,1,1,3,4,4,0,0
2807911192,2861,2666,195,51,1,1,4,7,4,3,1,30,5,3,0,14,1,8,2,0,66,5,6,8,20,0,0,3,6,3,2,3,7,59,55,0,0
2807911193,1297,1126,171,74,3,2,0,4,3,1,0,56,5,3,2,13,1,11,0,0,72,3,3,0,17,0,0,20,3,3,5,1,1,6,3,2,1
2807911194,1130,1067,63,41,2,0,0,0,1,2,0,36,1,0,1,1,0,0,0,0,18,1,1,0,9,1,0,0,0,1,3,0,2,2,2,0,0
2807912001,654,629,25,11,0,0,0,0,0,0,0,11,1,0,1,4,0,0,0,0,9,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2807912002,732,710,22,4,0,0,0,0,0,1,0,3,2,1,1,1,0,0,0,0,15,0,3,4,2,0,0,1,2,1,0,0,0,0,0,0,0
2807912003,1171,1094,77,12,0,0,0,0,1,1,0,10,13,0,12,3,0,3,0,0,49,0,7,6,3,1,0,15,1,3,3,0,3,0,0,0,0
2807912005,998,962,36,11,0,4,0,1,1,1,0,4,0,0,0,1,0,0,0,1,24,0,2,0,4,1,0,5,0,3,2,0,3,0,0,0,0
2807912006,731,692,39,29,1,8,0,3,6,1,0,10,2,0,2,3,0,0,0,0,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
2807912007,1358,1262,96,29,0,9,2,3,0,0,0,15,3,3,0,19,0,6,0,3,37,0,2,3,7,3,1,8,1,2,7,1,1,8,7,0,0
2807912008,1156,1093,63,15,1,0,0,0,5,0,0,8,0,0,0,4,0,3,1,0,36,0,0,0,10,0,0,9,4,7,0,0,1,8,8,0,0
2807912009,1108,1038,70,10,0,0,0,0,0,0,0,10,2,0,1,19,0,9,0,3,36,2,4,0,8,0,0,8,0,6,8,0,0,3,2,0,0
2807912010,908,849,59,13,0,3,0,0,0,0,0,10,8,0,8,3,0,1,2,0,29,0,5,5,5,0,4,1,0,1,3,4,0,6,6,0,0
2807912011,923,885,38,18,0,1,0,0,4,0,0,13,3,0,0,0,0,0,0,0,13,0,0,3,0,0,0,1,0,1,1,0,1,4,4,0,0
2807912012,991,936,55,15,0,0,0,2,1,0,0,11,1,0,0,10,0,6,3,0,21,0,9,1,1,0,0,3,2,1,0,0,1,8,8,0,0
2807912013,940,888,52,16,0,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,25,1,3,0,4,0,0,3,2,1,6,0,3,10,5,0,0
2807912014,1094,1043,51,13,0,1,0,3,4,2,0,2,8,0,8,4,0,2,0,0,24,0,3,2,1,0,0,6,0,3,7,0,1,2,1,0,0
2807912015,1109,1040,69,32,0,4,0,0,4,1,1,22,4,1,0,0,0,0,0,0,33,1,2,0,9,0,0,16,3,0,2,0,0,0,0,0,0
2807912016,1681,1547,134,28,0,0,0,1,11,9,1,6,4,0,4,8,0,7,0,1,63,0,12,6,10,1,0,17,2,2,7,0,1,31,31,0,0
2807912018,1818,1690,128,36,0,0,0,5,5,1,1,24,11,2,5,13,0,6,3,1,45,3,9,0,8,0,1,8,2,4,2,0,0,23,16,0,0
2807912019,1167,1085,82,16,0,2,1,0,0,3,0,10,16,2,10,12,0,4,6,0,31,2,13,1,2,1,0,7,0,3,2,0,0,7,4,0,0
2807912020,1234,1151,83,28,1,0,0,2,0,1,0,24,5,0,5,12,0,3,6,0,29,0,3,1,2,2,1,7,1,7,1,1,0,9,8,0,0
2807912021,685,583,102,24,0,4,1,0,0,1,0,17,9,3,6,11,0,4,0,3,26,1,3,0,1,1,0,6,0,5,1,0,6,32,27,2,0
2807912022,796,671,125,10,0,0,0,0,0,0,0,8,13,4,7,24,0,14,9,0,69,0,24,0,4,1,0,15,3,4,12,0,0,9,8,1,0
2807912023,1431,1289,142,32,0,5,1,0,4,0,0,20,13,1,7,21,0,6,1,1,38,1,13,1,0,2,0,3,1,3,9,1,1,38,33,0,0
2807912024,2097,1895,202,50,2,7,1,2,3,6,0,29,17,0,17,24,0,22,0,0,55,0,3,9,6,2,0,2,11,11,6,0,3,56,50,0,0
2807912027,1704,1454,250,77,0,2,2,1,13,10,1,43,5,2,1,44,3,19,3,10,102,8,13,7,9,2,1,18,14,9,8,0,0,22,15,5,0
2807912028,905,734,171,55,0,10,0,4,6,1,0,34,4,0,0,24,0,4,1,2,81,0,9,4,16,1,0,13,4,18,9,0,2,7,2,0,0
2807912029,1293,914,379,118,0,5,1,0,19,6,0,86,9,4,5,33,0,25,3,0,152,1,14,4,20,0,3,41,19,18,14,0,2,67,43,2,0
2807912030,1230,971,259,40,0,5,0,0,2,9,0,24,7,0,6,9,1,5,1,2,156,0,20,3,9,0,0,38,22,18,7,1,2,46,46,0,1
2807912031,793,619,174,38,1,8,0,3,0,5,0,21,6,0,2,7,0,5,0,1,87,2,11,0,7,0,0,27,14,4,13,0,0,36,29,3,0
2807912032,2656,2331,325,87,2,11,1,5,9,16,1,40,6,2,0,36,0,32,3,1,131,1,10,2,14,1,2,42,5,13,18,1,0,65,60,1,0
2807912033,1185,1027,158,44,1,15,0,3,1,0,1,22,2,0,0,16,0,6,4,0,84,0,3,2,3,5,7,17,10,2,13,0,3,12,9,0,0
2807912034,1392,1237,155,42,2,0,0,3,3,0,2,31,12,0,9,26,0,21,3,1,51,0,8,4,5,4,0,10,3,6,3,0,3,24,20,0,0
2807912036,636,582,54,11,0,7,0,0,0,0,0,4,4,0,4,1,0,0,0,1,15,0,2,0,2,1,0,1,0,3,2,0,1,23,10,0,0
2807912037,1320,1232,88,11,0,1,0,0,2,0,0,5,11,0,11,8,0,8,0,0,50,2,6,2,4,2,0,6,12,4,10,0,0,8,8,0,0
2807912039,1004,840,164,21,0,0,0,5,0,0,0,16,2,0,0,8,0,8,0,0,98,1,15,3,9,0,1,11,5,9,34,0,4,35,33,0,0
2807912041,1535,1233,302,33,1,2,2,4,0,3,2,18,9,1,4,30,9,9,0,0,187,2,43,1,10,3,5,36,13,16,33,5,6,43,33,1,0
2807912042,1115,852,263,37,2,5,0,4,1,1,1,15,7,0,4,21,0,18,0,0,160,1,30,4,19,1,0,14,10,7,61,0,2,38,22,0,0
2807912043,1316,1063,253,21,1,3,1,1,0,0,0,15,4,0,3,24,0,19,1,0,82,2,14,1,10,1,3,29,3,7,6,0,5,122,118,4,0
2807912044,1577,1121,456,56,0,11,0,8,1,0,0,36,12,2,8,18,0,11,5,0,157,5,42,4,21,0,0,22,12,4,26,0,4,213,202,0,0
2807912045,1693,1081,612,32,1,2,0,3,0,3,1,21,1,0,1,31,0,24,5,1,264,3,104,8,29,6,0,44,11,10,25,0,9,284,263,11,0
2807912046,1654,1077,577,64,0,9,3,10,3,3,1,34,12,0,11,7,0,4,0,0,221,6,99,0,21,3,0,35,7,8,29,0,7,273,262,2,0
2807912047,1151,698,453,35,0,5,0,4,2,0,0,23,5,0,4,14,0,9,0,0,188,6,100,1,17,0,1,22,2,13,13,0,4,211,201,0,0
2807912048,1509,1110,399,19,0,7,1,5,0,1,0,5,1,0,0,26,4,13,0,0,177,5,78,1,26,1,0,19,1,8,26,0,5,176,174,1,0
2807912049,1680,1254,426,50,0,0,1,3,10,0,0,36,4,0,0,27,0,22,1,0,161,5,48,12,12,2,2,36,4,13,7,3,4,184,174,0,0
2807912050,1387,1039,348,50,2,3,2,3,0,2,1,35,3,1,0,20,0,15,0,1,192,2,41,1,16,0,1,46,15,13,39,2,4,83,72,0,0
2807912051,1271,1050,221,33,0,0,2,4,0,1,3,23,0,0,0,6,0,5,0,0,124,1,26,1,7,2,0,14,15,22,18,3,2,58,49,0,0
2807912052,1188,1040,148,23,2,1,0,4,1,1,0,9,9,0,0,6,0,5,0,0,53,0,16,1,10,0,0,9,3,0,1,0,4,57,52,0,0
2807912053,1958,1833,125,26,1,0,1,4,3,0,1,14,1,1,0,2,0,0,1,0,82,4,15,10,9,3,5,13,7,3,3,0,2,14,13,0,0
2807912054,1345,1160,185,28,1,3,0,3,2,0,0,17,5,1,4,15,0,2,0,1,116,0,39,1,11,4,1,22,13,10,6,2,1,21,10,0,0
2807912055,1837,1291,546,51,1,2,3,4,5,6,0,25,3,1,2,25,0,9,0,0,298,0,132,6,16,4,1,38,20,8,52,1,5,169,157,1,0
2807912056,1752,1119,633,59,1,19,1,7,3,1,0,26,14,2,11,19,0,6,1,3,351,4,186,2,39,1,1,34,17,23,30,0,9,190,186,2,0
2807912057,1442,895,547,40,0,3,2,6,0,0,0,26,0,0,0,1,0,1,0,0,265,3,136,1,14,0,0,43,20,17,14,0,4,241,232,0,0
2807912059,1754,1464,290,43,1,1,2,10,1,2,1,24,4,2,2,5,1,2,0,1,161,0,49,0,6,2,1,34,20,7,21,1,10,76,74,1,1
2807912061,2243,1844,399,84,2,4,1,13,13,8,4,37,13,2,8,32,8,22,0,1,217,8,45,14,21,3,1,43,19,12,18,1,5,53,40,4,0
2807912062,1354,1099,255,40,1,0,1,1,6,4,1,25,2,0,2,8,1,5,0,0,118,0,39,0,9,2,2,21,12,11,11,0,2,87,85,0,0
2807912064,1294,1074,220,27,0,6,0,0,9,2,0,7,0,0,0,17,0,11,1,0,144,4,59,2,7,2,0,27,12,5,16,0,5,32,24,0,0
2807912065,1231,869,362,23,0,0,0,0,0,0,1,22,11,0,0,8,0,3,0,2,114,0,59,1,5,0,0,16,7,5,17,0,1,206,193,0,0
2807912066,1517,831,686,49,0,0,0,1,0,1,3,40,1,0,0,17,1,12,2,0,266,5,173,2,10,2,1,21,8,18,17,0,2,353,350,2,0
2807912067,2016,1267,749,77,0,11,4,1,12,1,3,42,17,0,13,12,1,4,4,0,359,10,127,12,32,10,0,60,17,18,48,0,3,284,265,3,0
2807912069,1223,903,320,63,0,12,0,0,12,4,0,34,15,4,5,15,5,5,4,0,95,0,31,3,12,0,2,21,1,0,21,0,1,132,120,0,0
2807912070,1084,952,132,32,1,1,1,0,5,0,0,21,10,1,9,5,0,2,0,1,66,1,8,0,3,3,0,17,1,13,2,0,1,19,15,1,0
2807912071,1558,1287,271,55,0,1,2,5,0,3,0,44,10,3,5,9,0,3,2,0,124,2,25,5,13,2,0,18,23,7,6,3,3,73,68,0,0
2807912073,887,709,178,36,0,7,2,4,4,3,1,15,3,0,0,13,0,10,0,0,111,1,13,7,14,1,1,32,1,11,8,0,8,15,13,0,0
2807912074,804,644,160,19,1,1,0,2,1,1,0,13,2,1,1,17,0,8,0,6,59,0,24,3,3,2,2,6,1,4,8,0,0,63,53,1,0
2807912075,1535,1165,370,33,0,1,3,4,1,0,0,20,16,3,6,20,1,9,0,0,209,0,78,4,22,13,0,20,10,17,17,0,2,92,89,0,0
2807912077,1450,1327,123,29,0,3,0,4,0,0,0,22,5,1,4,3,0,3,0,0,69,5,18,1,8,2,2,4,10,5,3,0,2,17,17,0,0
2807912078,1339,1034,305,101,1,17,0,3,2,6,0,69,8,3,3,17,0,11,0,0,148,0,41,8,14,1,1,28,8,11,8,0,3,31,24,0,0
2807912079,1074,831,243,55,0,0,2,0,7,5,0,38,4,0,3,9,0,7,0,0,112,7,25,7,9,4,0,13,14,10,19,0,0,63,56,1,0
2807912080,1435,1066,369,45,1,8,1,0,0,1,0,34,20,6,14,20,0,10,0,0,188,2,57,0,23,3,1,60,9,13,12,0,1,96,95,1,0
2807912081,1262,986,276,60,1,0,1,2,0,3,0,53,3,0,3,25,0,7,2,0,153,2,33,0,27,3,1,36,13,9,5,1,0,35,27,6,0
2807912082,988,690,298,43,0,6,0,0,3,1,0,32,16,5,10,15,0,1,0,0,187,3,67,14,19,0,5,40,9,6,10,0,3,37,22,6,0
2807912083,1240,946,294,63,1,2,0,0,3,0,0,54,20,3,15,5,0,1,0,0,149,0,23,1,11,4,0,53,2,21,22,0,1,57,48,0,0
2807912084,1042,845,197,66,0,5,1,1,6,2,1,50,0,0,0,4,0,1,0,0,118,2,32,1,7,1,0,38,3,15,6,0,8,9,6,0,0
2807912086,1084,1008,76,5,0,0,0,3,1,0,0,0,3,0,3,2,0,2,0,0,12,1,0,0,2,2,0,0,2,1,4,0,0,54,54,0,0
2807912087,1787,1502,285,26,0,5,2,2,3,2,0,11,15,0,14,15,3,7,0,0,103,3,24,8,15,4,4,15,6,9,9,0,1,126,122,0,0
2807912088,1844,1176,668,72,2,23,1,4,1,1,1,39,11,0,8,27,4,22,0,0,234,3,55,12,22,8,0,58,34,6,14,0,2,324,314,0,0
2807912089,1274,853,421,47,0,3,0,1,7,3,0,30,1,0,1,6,0,5,1,0,222,4,96,7,29,1,0,25,22,9,12,0,3,145,141,0,0
2807912090,1130,838,292,44,0,7,0,0,5,7,1,24,0,0,0,30,0,22,0,0,124,0,34,1,12,2,0,29,7,19,9,0,2,94,83,5,0
2807912091,1764,1368,396,46,0,2,0,6,5,6,1,25,4,0,1,41,1,25,1,1,187,1,37,9,30,1,4,40,6,12,11,0,4,118,114,3,0
2807912092,1348,995,353,12,0,0,1,1,3,0,0,7,3,1,2,13,0,13,0,0,132,4,30,3,11,2,2,24,13,8,6,0,9,193,181,0,0
2807912093,1943,1318,625,33,1,5,1,3,3,1,0,19,11,0,9,16,0,8,0,0,297,4,115,6,33,6,0,41,7,15,41,0,3,268,258,0,0
2807912094,1995,1298,697,81,1,4,1,7,1,5,0,60,7,2,3,26,2,15,1,7,357,6,131,4,58,5,0,49,13,19,40,1,8,226,211,0,0
2807912096,1409,861,548,26,0,0,1,0,1,1,0,23,3,1,2,10,0,5,0,0,198,0,115,3,13,0,0,28,4,7,14,1,3,311,303,0,0
2807912097,1171,751,420,38,0,1,3,4,1,3,1,23,7,1,6,4,0,1,0,0,173,3,61,1,23,2,1,39,6,10,16,0,2,198,195,0,0
2807912098,1870,1784,86,35,1,0,0,3,2,1,0,27,9,4,1,1,0,0,0,0,25,1,0,1,6,0,0,4,1,4,2,0,0,16,9,0,0
2807912099,1191,1144,47,13,0,1,0,1,4,1,0,6,8,0,8,6,0,6,0,0,13,0,0,0,2,0,0,5,1,1,2,0,0,7,6,0,0
2807912100,1582,1414,168,37,0,10,1,2,1,0,1,21,21,4,11,10,0,5,0,5,72,1,6,3,11,1,1,12,3,13,7,0,2,28,25,0,0
2807912101,1840,1744,96,39,0,6,1,2,3,3,0,22,1,0,1,14,0,5,5,0,35,1,3,2,8,2,1,3,2,5,4,0,3,7,6,0,0
2807912102,2492,2331,161,46,0,5,6,0,8,7,1,18,8,2,6,25,0,21,0,0,53,0,0,7,9,2,0,6,0,3,5,2,6,29,28,0,0
2807912103,2543,2186,357,55,0,8,0,4,6,16,1,20,6,3,3,139,2,100,9,4,148,1,16,5,14,3,0,40,8,14,26,0,4,9,7,0,0
2807912104,1779,1464,315,65,5,3,1,2,3,6,0,45,4,0,0,12,0,11,0,0,87,2,1,6,25,2,0,6,2,20,5,1,14,147,134,8,0
2807912105,1634,1359,275,35,0,1,0,8,1,5,1,17,9,0,9,9,0,6,0,0,57,1,5,3,3,9,0,3,8,2,7,0,5,165,162,0,0
2807912106,2368,2136,232,61,0,14,2,4,3,3,2,28,12,0,12,7,0,4,0,0,69,0,2,0,27,1,0,10,5,18,4,0,0,83,69,0,0
2807912107,2386,2041,345,67,4,0,5,10,0,12,5,28,10,2,5,8,0,3,1,0,68,5,4,5,8,5,0,11,1,9,6,0,3,192,184,7,0
2807912108,2851,2352,499,89,3,12,3,6,11,11,3,31,13,7,4,31,1,17,4,0,168,5,9,6,39,7,3,28,4,9,16,0,20,198,160,1,0
2807912109,2189,1762,427,79,1,13,1,11,2,7,4,38,4,1,2,56,0,48,0,1,139,4,10,8,26,1,0,24,10,13,30,0,7,148,141,0,1
2807913002,1220,1176,44,17,0,2,0,2,1,0,0,9,2,1,1,9,1,4,0,0,16,0,0,1,4,0,0,4,0,2,2,0,0,0,0,0,0
2807913003,765,736,29,9,0,0,0,0,0,1,0,8,0,0,0,8,0,8,0,0,5,0,0,0,2,2,0,1,0,0,0,0,0,7,7,0,0
2807913004,705,680,25,15,0,11,0,1,0,1,0,1,0,0,0,4,0,3,0,0,6,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0
2807913005,848,781,67,29,0,0,0,0,0,0,0,29,0,0,0,26,1,11,1,0,12,0,1,0,4,0,0,3,0,3,0,0,0,0,0,0,0
2807913006,918,876,42,17,0,5,1,0,0,0,0,11,8,0,8,3,0,1,1,0,11,0,1,0,1,0,0,6,0,0,0,0,0,3,3,0,0
2807913007,1026,975,51,9,0,0,1,0,0,2,0,6,7,2,5,14,0,13,0,0,18,0,0,0,2,0,3,2,7,1,0,0,1,3,0,0,0
