Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2807912107,2369,2018,351,61,4,1,5,9,1,5,4,28,12,3,6,9,0,2,1,0,71,2,10,5,11,6,0,5,1,9,12,0,0,198,194,2,0
2807912108,2763,2290,473,96,4,19,3,4,11,14,4,28,13,7,4,33,1,18,3,0,159,4,6,8,43,10,2,28,3,10,18,0,13,172,142,0,0
2807912109,2104,1698,406,90,0,11,1,8,2,13,3,44,4,1,2,44,0,39,0,2,132,2,10,6,25,1,0,24,5,17,27,0,7,136,129,0,0
2807913002,1210,1165,45,12,0,2,0,0,0,0,0,8,1,1,0,12,1,3,1,0,20,0,0,0,4,1,0,6,0,3,3,0,0,0,0,0,0
2807913003,788,761,27,8,0,0,0,0,0,1,1,6,0,0,0,6,0,6,0,0,4,0,0,0,1,2,0,1,0,0,0,0,0,9,6,0,0
2807913004,705,675,30,15,0,10,0,1,0,1,0,2,0,0,0,4,0,3,0,0,11,0,0,0,1,4,0,0,4,1,1,0,0,0,0,0,0
2807913005,817,763,54,23,0,2,0,0,0,0,0,21,0,0,0,19,2,4,1,0,12,0,2,0,4,0,1,2,1,2,0,0,0,0,0,0,0
2807913006,916,869,47,14,0,0,1,0,0,0,0,13,7,0,7,2,0,0,1,0,21,0,1,3,2,0,0,8,0,0,0,0,0,3,3,0,0
2807913007,1033,983,50,5,0,0,1,0,0,2,0,2,8,2,6,14,0,10,0,0,23,0,0,0,3,0,7,2,8,1,0,0,0,0,0,0,0
2807913008,1482,1283,199,50,1,4,0,0,1,0,0,43,16,1,6,28,0,22,1,0,95,0,5,1,10,2,0,41,9,16,2,4,0,10,9,0,0
2807913010,1082,940,142,49,0,6,0,3,1,0,0,38,14,0,9,16,0,6,6,0,60,1,1,2,5,1,0,26,6,12,1,0,0,3,0,0,0
2807913011,829,754,75,26,0,1,0,0,0,0,0,25,4,0,4,7,1,5,0,0,36,1,0,0,2,1,0,9,1,8,5,0,0,2,0,0,0
2807913012,1200,1105,95,11,0,5,0,0,0,0,0,6,1,1,0,16,2,11,1,0,64,0,1,1,0,3,0,20,23,4,5,0,4,3,1,0,0
2807913013,1346,1201,145,40,0,1,0,1,4,6,0,27,6,1,3,30,0,25,0,0,51,1,2,0,6,0,0,19,4,6,5,0,0,18,3,0,0
2807913014,1267,1137,130,35,0,3,0,1,3,0,0,28,4,2,2,16,0,11,0,0,63,2,11,0,0,4,0,11,14,12,2,0,0,12,10,2,0
2807913016,1154,986,168,64,0,9,0,2,1,2,0,50,4,4,0,35,1,20,3,6,55,0,0,0,1,2,0,17,8,5,3,5,0,10,4,3,0
2807913017,961,866,95,30,0,0,1,0,8,0,0,21,2,0,1,6,0,0,1,0,52,0,0,0,4,0,0,30,1,3,1,1,0,5,2,0,0
2807913018,940,821,119,27,0,1,0,1,3,2,0,19,5,0,2,26,7,14,5,0,60,1,8,1,2,0,0,24,5,16,1,0,0,1,0,0,0
2807913019,742,650,92,32,0,1,0,0,0,0,0,31,6,0,6,12,0,3,0,0,40,1,1,0,3,0,0,17,7,9,1,0,0,2,0,0,0
2807913021,974,885,89,20,0,2,0,0,1,1,0,16,9,0,8,7,1,2,0,4,45,0,3,1,2,0,2,12,0,12,3,0,1,8,8,0,0
2807913022,993,865,128,46,0,5,1,3,0,3,0,34,7,0,7,10,0,4,0,1,53,0,0,2,8,1,0,14,0,6,6,0,0,12,10,0,0
2807913023,833,747,86,24,0,0,0,0,0,3,1,20,0,0,0,16,0,0,1,12,29,0,5,3,2,0,0,9,1,3,2,0,0,17,12,0,0
2807913024,872,718,154,38,0,1,0,0,0,2,0,35,11,0,6,24,0,12,4,0,62,1,5,2,3,2,0,25,4,4,0,3,0,19,17,1,0
2807913026,910,835,75,18,0,4,2,3,2,0,0,5,0,0,0,14,0,3,4,0,43,3,1,0,0,0,0,20,4,6,2,0,2,0,0,0,0
2807913027,720,656,64,18,0,1,0,2,1,0,0,14,5,0,5,13,0,6,3,1,26,0,1,0,5,0,0,10,7,0,0,1,1,2,2,0,0
2807913028,802,728,74,11,0,0,0,5,0,0,0,3,2,0,2,13,1,12,0,0,40,1,6,0,2,0,0,8,4,5,1,6,5,8,8,0,0
2807913029,1202,1112,90,27,0,6,0,3,0,0,0,17,3,0,3,12,0,9,1,0,48,0,11,0,6,0,0,16,0,3,4,4,0,0,0,0,0
2807913030,1820,1608,212,57,0,3,0,2,2,8,0,40,4,0,4,24,0,20,2,0,110,1,7,1,12,1,1,33,13,12,2,0,5,17,16,0,0
2807913031,1076,803,273,87,0,6,2,1,12,3,0,63,29,2,23,30,0,16,0,4,123,1,20,2,8,2,0,46,11,10,0,0,2,4,0,0,0
2807913032,1881,1567,314,88,0,23,0,6,4,1,0,54,13,2,10,52,4,29,0,8,114,6,20,7,1,1,0,36,10,18,2,0,2,47,23,1,0
2807913033,1229,990,239,59,0,7,1,2,6,1,0,41,4,1,3,40,3,26,3,1,108,0,23,1,0,0,1,29,8,14,9,0,0,28,24,0,0
2807913034,1172,978,194,55,0,3,0,0,3,2,2,45,4,1,2,18,0,13,1,0,94,1,8,2,11,0,0,28,2,9,14,0,0,23,21,0,0
2807913035,2524,2266,258,70,1,6,1,0,2,6,2,50,12,2,9,29,0,20,2,0,125,3,11,4,18,0,4,35,2,11,15,2,5,22,3,0,0
2807913036,1042,849,193,58,0,1,0,2,9,0,0,45,4,0,4,29,1,24,0,0,93,0,10,1,5,5,1,35,2,14,8,0,3,9,7,0,0
2807913037,1256,986,270,71,0,13,0,2,5,6,0,45,9,0,9,51,0,35,1,2,103,5,15,3,12,1,4,29,4,12,7,3,7,36,11,0,0
2807913038,909,672,237,51,0,13,0,1,1,1,0,34,5,1,4,54,0,44,1,0,97,2,10,5,5,1,1,24,8,19,14,0,2,30,19,8,0
2807913039,975,742,233,24,0,0,0,2,0,0,0,22,3,0,3,56,2,50,0,1,114,4,6,3,13,2,2,30,11,5,14,0,6,36,21,6,0
2807913040,1363,1034,329,69,1,8,1,4,1,7,2,43,2,0,1,52,2,41,3,1,161,3,12,7,12,10,1,37,5,32,24,1,1,45,32,4,0
2807913041,1722,1264,458,72,0,3,2,8,2,6,0,49,9,1,7,50,2,36,0,6,227,5,30,14,15,11,7,53,12,15,45,0,4,100,82,0,0
2807913042,1445,964,481,72,1,7,0,14,1,7,2,39,4,1,0,105,6,90,0,1,240,4,56,9,19,1,4,48,15,21,40,0,6,60,36,8,0
2807913043,1359,901,458,60,1,2,4,7,2,7,3,31,21,3,11,35,3,30,0,2,244,4,41,6,13,6,3,62,15,24,47,0,6,98,75,0,0
2807913044,1925,1321,604,80,0,15,2,5,3,2,2,46,16,2,9,88,2,66,5,6,280,2,35,15,3,7,1,70,19,22,55,1,1,140,120,0,0
2807913045,1314,960,354,69,0,15,0,10,3,2,1,37,3,0,3,43,2,36,0,1,147,2,12,12,11,4,4,44,7,7,28,0,2,92,76,5,0
2807913046,1750,1293,457,114,1,11,3,6,6,6,3,77,2,1,0,111,0,87,6,6,188,8,20,6,14,2,0,58,13,8,44,0,3,42,28,0,0
2807913047,1437,1216,221,41,0,9,1,3,2,3,0,21,12,8,4,42,0,38,1,0,107,2,11,0,7,2,1,28,2,6,18,3,4,19,15,0,0
2807913048,1307,964,343,71,0,0,0,3,0,2,0,66,7,0,7,57,3,47,2,0,172,1,16,2,13,1,3,51,8,20,35,0,3,36,10,0,0
2807913049,1925,1569,356,60,1,0,1,3,5,6,0,44,25,0,23,35,0,25,0,0,150,1,13,4,4,1,1,45,3,29,31,1,1,86,68,2,0
2807913050,1122,795,327,58,1,20,0,3,2,1,0,29,12,1,10,65,0,61,0,4,112,1,12,5,11,4,0,24,4,4,27,0,2,80,73,0,0
2807913052,1029,720,309,30,0,0,2,1,9,5,0,13,10,1,8,32,0,19,0,0,130,3,16,4,12,1,1,41,8,15,10,0,7,107,99,2,0
2807913053,1323,931,392,49,1,0,0,4,8,1,1,33,0,0,0,10,0,8,0,0,225,2,18,5,4,3,3,71,55,20,24,1,4,108,95,0,0
2807913054,1760,1339,421,55,1,4,6,5,0,3,0,36,18,0,9,41,2,32,0,0,205,1,21,7,9,1,1,56,22,22,31,1,0,102,89,3,0
2807913055,1188,955,233,16,0,4,0,0,0,2,0,10,2,0,0,27,0,17,0,2,160,2,13,3,11,2,0,41,17,16,36,2,2,28,24,0,0
2807913056,1150,954,196,36,0,5,0,3,2,8,2,16,0,0,0,46,0,22,0,4,109,2,16,0,10,6,1,41,4,15,6,0,4,5,0,0,0
2807913057,1523,1174,349,42,0,2,1,2,0,7,0,28,16,0,12,117,0,97,2,1,149,3,21,3,8,3,0,60,6,13,8,0,8,25,12,0,0
2807913058,1000,789,211,31,0,2,1,4,0,4,0,20,10,0,10,53,0,33,1,0,109,0,11,4,12,0,1,36,9,6,22,0,3,8,5,0,0
2807913059,1111,868,243,61,2,8,3,2,5,1,1,39,7,1,1,65,6,41,4,0,87,2,5,2,13,0,0,24,3,8,19,2,1,23,23,0,0
2807913060,1117,905,212,39,0,0,0,3,5,1,0,30,8,1,3,22,0,21,0,0,132,4,26,0,10,4,0,57,1,11,6,0,2,11,10,0,0
2807913061,891,668,223,51,0,4,0,5,1,0,0,40,17,0,13,25,1,16,3,1,121,1,12,3,4,3,6,39,10,9,19,0,3,9,1,6,0
2807913062,1090,832,258,42,1,5,0,2,1,3,0,29,6,1,2,68,0,44,3,3,125,0,24,5,15,3,1,34,8,12,11,0,0,17,14,2,0
2807913063,901,690,211,37,0,5,0,1,1,5,0,23,4,0,4,50,0,38,0,2,101,3,6,3,2,3,0,37,5,18,15,0,1,19,9,1,0
2807913064,772,582,190,38,0,10,0,2,0,1,0,24,12,1,11,45,1,35,0,0,95,0,15,1,3,1,0,27,13,9,9,0,1,0,0,0,0
2807913065,905,688,217,27,0,9,0,0,1,2,0,14,2,0,2,76,0,57,3,2,88,2,7,9,3,3,0,28,6,6,3,0,9,24,8,0,0
2807913066,1048,845,203,40,0,7,0,4,0,3,0,25,12,1,1,38,1,35,0,1,108,1,4,3,5,0,1,53,6,13,7,0,5,5,0,2,0
2807913069,824,681,143,26,0,0,0,0,0,1,0,25,6,0,3,37,0,20,0,5,61,0,7,3,5,0,0,18,8,4,7,3,1,13,7,0,0
2807913074,2107,1977,130,59,0,8,3,3,1,1,0,42,11,0,10,8,0,5,0,1,44,1,6,0,4,4,0,16,4,0,3,0,1,7,5,1,1
2807913077,1465,1348,117,39,0,10,1,0,1,0,0,26,0,0,0,21,0,7,0,13,49,1,1,2,3,0,1,11,5,12,3,4,0,8,7,0,0
2807913078,1720,1533,187,46,0,0,2,1,3,3,2,32,7,0,1,29,0,12,0,0,83,2,17,0,6,2,0,18,10,13,10,2,0,22,13,0,0
2807913079,1493,1150,343,68,0,6,2,12,3,8,0,36,14,3,4,41,0,27,4,4,200,4,20,5,17,5,1,54,11,21,31,0,9,20,10,0,0
2807913080,1393,1022,371,53,1,1,0,5,1,5,4,35,9,3,4,48,2,38,0,6,174,1,16,3,7,3,2,56,4,21,48,0,1,87,69,0,0
2807913083,1750,1267,483,22,0,5,1,3,0,3,2,7,11,0,10,24,0,23,0,0,175,1,28,2,9,7,0,47,9,20,20,0,11,251,236,0,0
2807913084,906,653,253,27,0,1,1,1,0,0,0,24,1,0,0,14,0,9,0,3,111,1,28,8,11,1,1,31,4,11,8,0,1,100,87,0,0
2807913086,1268,1014,254,90,2,13,0,4,14,2,0,51,17,0,5,16,0,11,0,2,118,1,8,4,16,0,0,37,6,20,9,2,3,13,13,0,0
2807913087,787,659,128,38,1,0,0,1,4,0,0,28,1,1,0,13,0,3,0,8,62,2,7,0,3,3,0,16,4,8,14,1,0,14,14,0,0
2807913088,1000,902,98,48,1,9,0,6,1,2,0,25,8,0,2,5,0,0,1,0,33,1,0,1,3,0,0,13,0,4,4,2,5,4,4,0,0
2807913089,729,608,121,31,0,0,0,2,6,2,0,20,4,0,4,29,0,22,0,0,49,0,4,2,5,3,0,12,5,6,2,6,2,8,5,0,0
2807913090,863,690,173,43,0,0,0,2,8,1,0,32,5,1,4,26,1,21,2,0,87,0,25,0,8,2,0,11,12,10,9,1,4,12,11,0,0
2807913091,1075,939,136,36,0,0,2,0,0,6,0,28,7,0,6,12,0,11,1,0,61,1,8,2,2,2,1,14,2,10,8,0,7,20,8,1,0
2807913092,2207,1947,260,74,0,8,2,3,4,1,0,56,18,0,15,30,6,21,0,1,111,1,17,6,9,1,1,24,9,12,20,4,1,27,22,0,0
2807913094,2094,1937,157,47,2,1,0,1,5,0,0,38,8,0,7,40,0,31,4,0,42,2,2,5,5,1,1,3,6,4,7,1,2,20,9,6,0
2807913103,778,726,52,8,0,0,0,1,1,0,0,6,13,0,13,1,0,1,0,0,13,1,6,0,2,0,1,1,1,0,1,0,0,17,17,0,0
2807913104,1696,1568,128,26,1,3,0,3,2,0,1,14,19,0,11,16,0,5,1,8,63,4,6,2,5,4,2,21,1,4,10,1,0,4,0,0,0
2807913108,1816,1628,188,83,1,16,0,1,9,2,1,52,1,0,0,11,0,2,0,0,88,2,4,5,7,5,2,24,8,10,7,1,1,5,4,0,0
2807913109,2189,2057,132,53,0,1,1,5,7,7,0,30,7,3,0,3,0,0,0,1,53,1,6,1,6,6,6,17,0,3,5,0,1,15,6,0,1
2807913110,798,709,89,36,0,1,0,0,2,0,0,33,4,0,4,14,0,2,1,0,35,1,1,1,4,2,1,20,1,2,0,1,0,0,0,0,0
2807913111,825,780,45,11,0,0,0,0,0,0,0,11,4,0,0,3,0,0,0,0,26,2,9,0,2,0,0,8,0,0,0,4,0,1,1,0,0
2807913112,1335,1265,70,10,0,0,0,0,0,1,0,8,12,0,2,12,3,4,0,2,34,0,3,0,3,0,0,11,1,1,9,0,1,2,0,0,0
2807913114,691,603,88,25,0,6,2,1,4,0,0,12,6,0,5,17,0,11,0,0,35,1,6,1,7,0,2,10,1,4,2,1,0,5,5,0,0
2807913115,1534,1399,135,36,0,1,0,1,3,2,0,29,3,0,2,22,1,14,0,0,73,3,2,3,19,1,1,15,4,3,14,0,2,1,0,0,0
2807913116,785,722,63,26,0,0,1,1,0,0,0,24,6,2,4,2,0,1,0,0,20,1,9,0,1,0,1,3,0,3,1,0,0,9,0,4,0
2807913117,821,749,72,10,0,3,0,1,0,1,0,5,1,0,1,11,0,6,0,4,42,0,14,0,6,0,1,11,0,4,6,0,0,8,5,3,0
2807913118,824,805,19,4,0,0,0,0,1,3,0,0,0,0,0,2,0,2,0,0,12,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0
2807913119,1294,1095,199,68,1,10,0,2,15,3,0,37,15,0,13,12,0,5,1,0,76,5,6,5,0,1,0,20,11,11,9,0,3,28,7,0,0
2807913120,1276,1184,92,42,0,0,0,1,1,0,0,39,16,0,0,1,0,1,0,0,26,0,3,0,4,0,0,5,3,5,4,2,0,7,3,0,0
2807913121,1011,716,295,12,0,0,1,0,0,0,0,9,16,7,5,43,1,1,2,1,58,2,7,1,13,3,1,6,1,13,0,0,0,166,5,10,0
2807913122,825,745,80,14,0,0,0,1,2,1,0,9,0,0,0,12,0,2,0,0,50,0,9,0,5,3,0,17,4,3,3,0,0,4,1,0,0
2807913123,1280,1186,94,21,0,4,1,1,0,2,0,13,0,0,0,15,1,6,4,0,47,4,12,0,1,0,2,4,1,9,6,0,2,11,10,0,0
2807913124,1397,1164,233,63,0,12,1,2,0,1,0,46,8,1,3,30,6,15,0,0,92,2,20,1,12,2,1,25,3,10,14,0,0,39,14,0,1
2807913125,1152,999,153,48,0,5,0,2,3,1,2,35,14,2,9,13,2,8,0,0,66,1,11,3,20,1,1,11,1,6,5,0,0,12,10,2,0
2807913126,785,656,129,17,0,1,0,1,2,1,0,12,2,0,0,13,0,12,0,0,63,2,21,1,5,0,3,10,1,1,4,0,1,34,10,4,0
2807913127,2375,2204,171,61,5,2,1,10,7,6,3,23,9,0,3,1,0,0,0,0,39,1,0,2,9,3,0,9,3,3,0,2,2,61,57,0,0
2807913128,1357,1261,96,23,0,4,0,5,0,0,0,14,2,0,0,4,0,0,0,1,61,0,5,2,13,0,0,21,5,6,2,0,2,6,3,0,0
2807913129,859,786,73,40,2,6,0,1,6,0,1,23,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,4,0,4,0,0,0,23,23,0,0
2807913131,736,674,62,12,0,0,0,0,0,1,0,11,12,0,12,4,0,4,0,0,24,0,1,5,2,2,0,9,3,1,0,0,1,10,8,0,0
2807913132,1166,1060,106,31,0,0,1,1,0,3,0,26,4,0,2,15,1,13,0,0,39,0,2,0,7,0,3,11,2,2,9,0,3,17,13,0,0
2807913133,964,935,29,7,0,0,0,0,1,1,0,5,0,0,0,5,0,4,0,0,17,0,2,2,3,0,0,3,0,5,1,0,1,0,0,0,0
2807913134,1027,963,64,18,0,7,0,1,0,0,0,9,3,0,3,8,1,5,0,0,29,1,12,0,0,0,1,2,3,9,0,0,1,6,5,1,0
2807913135,861,801,60,10,0,0,0,2,0,0,0,8,2,0,2,7,1,6,0,0,35,1,3,2,1,0,3,15,1,2,6,1,0,6,6,0,0
2807913136,1096,1047,49,18,1,0,0,2,1,1,0,13,0,0,0,7,1,2,0,0,21,0,3,4,3,0,0,6,0,4,0,0,0,3,1,0,0
2807913137,1720,1596,124,35,0,4,2,7,1,2,1,18,2,2,0,19,0,14,0,4,55,2,3,0,8,5,2,15,1,6,1,3,0,13,13,0,0
2807913138,935,853,82,24,0,1,0,0,10,0,0,13,3,3,0,7,0,5,0,0,28,0,1,1,6,0,3,6,5,2,1,1,1,20,20,0,0
2807913139,1039,901,138,37,0,9,0,2,3,1,0,22,8,2,0,20,0,7,3,2,56,0,7,1,7,0,2,18,2,17,1,0,0,17,17,0,0
2807913140,1494,1325,169,39,1,3,0,3,14,3,0,15,10,1,0,15,0,13,0,0,75,0,13,0,7,3,1,13,12,14,8,1,1,30,21,0,0
2807913142,1408,1237,171,47,1,1,2,3,5,5,0,29,7,2,5,14,1,13,0,0,88,0,14,3,8,1,3,22,5,9,6,0,3,15,13,0,0
2807913143,768,672,96,30,0,0,0,2,8,0,0,20,7,3,4,7,0,2,0,0,37,0,1,1,5,0,2,7,3,8,6,1,0,15,15,0,0
2807913144,1460,1233,227,74,0,2,1,4,3,1,0,63,4,2,1,37,0,24,1,4,85,8,10,2,9,0,0,21,2,18,5,1,6,27,19,0,0
2807913145,909,772,137,41,0,4,0,0,1,3,0,33,7,0,7,27,0,23,0,0,51,1,3,3,3,4,2,8,9,4,9,0,1,11,2,1,0
2807913146,1051,887,164,32,1,0,0,0,0,1,0,29,14,0,14,7,0,5,0,0,68,1,16,5,4,0,0,22,1,13,2,0,0,43,36,0,0
2807913147,1259,1062,197,28,0,1,0,0,0,3,0,22,3,2,1,27,2,15,1,2,95,1,21,5,5,2,0,31,3,7,17,1,2,44,26,6,0
2807913148,1163,972,191,51,0,1,1,0,2,1,0,46,5,0,0,16,0,12,0,3,96,0,19,0,14,3,0,20,5,7,15,0,4,23,14,0,0
2807913150,1441,1307,134,32,0,0,0,3,0,1,0,25,2,1,1,18,0,17,0,1,64,1,10,4,4,0,1,18,4,1,13,0,1,18,13,0,0
2807913153,1434,1255,179,29,0,3,0,0,0,3,0,23,11,0,7,41,5,33,2,1,78,1,3,2,6,3,7,19,4,8,9,0,1,20,17,0,0
2807913154,1184,1054,130,50,1,0,0,1,4,0,0,44,0,0,0,13,0,6,2,0,50,2,4,1,6,0,0,12,6,5,4,0,0,17,14,0,0
2807913155,2008,1739,269,82,2,4,1,4,8,6,0,55,14,5,0,22,0,19,0,0,115,1,12,5,9,3,1,31,6,6,22,1,2,36,26,6,0
2807913156,808,704,104,28,0,0,0,0,0,4,0,24,3,0,0,19,7,10,1,0,26,0,0,0,1,0,0,6,1,9,8,0,0,28,22,1,0
2807913157,1178,993,185,39,0,0,0,1,1,2,1,31,13,1,8,7,0,6,0,0,79,0,9,0,8,3,1,25,9,7,10,0,6,47,34,0,0
2807913158,1980,1730,250,62,0,9,0,2,1,6,0,42,19,0,18,35,0,18,1,0,104,3,10,3,6,10,0,17,7,27,4,3,7,30,17,5,0
2807913160,1750,1675,75,23,0,0,1,2,0,0,0,18,9,5,3,13,0,3,0,1,30,2,1,9,2,3,1,3,1,1,1,0,1,0,0,0,0
2807913161,1120,1059,61,13,0,4,0,0,0,0,0,7,10,0,10,6,0,5,1,0,32,0,1,0,5,3,0,2,0,11,2,0,0,0,0,0,0
2807913162,737,699,38,4,0,0,0,0,0,0,0,4,1,0,0,4,0,4,0,0,22,0,1,0,2,1,0,10,1,3,0,0,2,7,7,0,0
2807913163,910,839,71,10,0,0,0,0,0,1,0,8,1,0,1,13,0,5,1,4,40,1,4,0,4,0,0,6,4,10,5,0,5,7,7,0,0
2807913164,845,783,62,24,0,3,0,1,0,0,1,19,3,0,2,9,2,3,0,0,17,1,0,0,3,1,0,3,3,1,3,0,1,9,8,0,0
2807913166,1819,1482,337,45,0,2,0,0,7,1,0,34,15,1,12,34,0,33,0,0,201,1,24,8,13,9,3,44,12,21,43,0,3,42,30,0,0
2807913168,2276,1698,578,111,0,19,0,3,10,2,1,72,15,0,11,67,1,53,1,7,320,4,52,9,20,3,1,69,37,32,36,1,4,65,56,2,0
2807913169,1325,1021,304,58,1,5,1,4,5,10,0,28,9,1,7,29,0,11,0,9,148,4,15,0,6,4,2,33,14,11,21,0,6,60,51,0,0
2807913170,1040,790,250,29,0,1,0,2,3,0,0,23,6,3,3,16,1,15,0,0,111,2,30,1,4,2,0,24,13,14,9,0,0,88,75,0,0
2807913171,1014,790,224,56,1,11,3,2,0,2,0,36,20,0,19,32,0,32,0,0,86,0,4,2,6,3,1,28,14,4,8,1,1,30,30,0,0
2807913172,1100,815,285,38,1,15,0,1,0,4,1,16,6,0,4,42,0,23,1,15,156,0,43,0,19,0,0,53,2,8,15,0,1,43,35,0,0
2807913173,1036,817,219,46,0,7,0,1,5,1,1,31,5,0,5,18,0,14,0,0,133,1,23,5,11,3,0,36,2,16,27,0,0,17,17,0,0
2807913174,1398,1105,293,40,1,7,0,0,7,2,2,20,8,1,6,46,0,25,0,5,153,1,30,6,7,0,0,45,10,19,20,1,0,46,43,1,0
2807913175,1312,988,324,79,0,26,0,5,18,4,0,24,8,1,7,33,6,26,0,1,174,1,40,7,10,5,0,26,19,18,11,0,2,30,27,0,0
2807913176,1056,835,221,45,0,11,0,0,3,3,1,27,12,0,2,24,0,22,2,0,125,7,15,0,6,0,0,48,1,8,21,0,1,15,8,1,0
2807913177,1086,908,178,46,1,5,0,0,3,4,0,33,5,2,3,27,1,21,0,0,92,3,11,0,9,3,0,29,4,3,20,1,1,8,7,0,0
2807913178,1245,1175,70,20,0,4,0,0,5,1,0,10,2,2,0,20,0,20,0,0,25,0,4,1,0,0,1,8,3,6,1,0,0,3,2,0,0
2807913179,672,640,32,11,0,0,0,0,2,0,1,8,3,1,0,4,0,4,0,0,13,0,2,1,3,0,0,5,0,1,0,0,0,1,1,0,0
2807913180,999,961,38,10,1,0,0,2,0,1,0,5,1,1,0,2,0,1,0,0,20,2,0,0,3,1,0,3,1,2,3,0,3,5,0,0,0
2807913181,1221,1151,70,16,0,0,1,0,3,0,0,12,10,2,4,7,0,6,0,0,23,1,4,0,4,2,0,4,3,2,1,1,0,14,4,0,0
2807913182,1195,1095,100,25,0,14,0,3,0,0,1,7,1,0,1,1,1,0,0,0,69,2,5,1,16,1,0,15,6,5,10,0,5,4,0,0,0
2807913183,1277,1170,107,16,0,1,1,1,1,0,0,11,0,0,0,7,1,6,0,0,63,0,10,0,4,0,0,22,7,3,7,0,2,21,14,0,0
2807913184,1596,1428,168,53,1,8,1,1,2,0,0,40,5,0,2,23,1,18,0,1,83,2,18,2,4,6,0,12,3,19,4,0,0,4,4,0,0
2807913185,1478,1185,293,80,3,6,1,4,1,0,3,57,23,2,9,36,0,27,0,0,136,1,32,3,14,2,1,36,10,10,17,0,3,18,11,2,0
2807913186,2130,1810,320,84,3,8,0,5,6,10,0,47,14,1,3,48,0,25,0,7,150,2,17,2,22,4,5,34,9,10,26,0,2,24,22,0,0
2807913187,1661,1404,257,56,3,5,1,2,5,5,1,33,5,3,0,41,5,22,4,2,114,3,17,8,3,1,1,35,2,21,10,1,2,41,33,7,0
2807913189,1060,859,201,49,0,4,0,0,1,2,0,42,0,0,0,41,1,27,0,0,102,1,21,1,1,7,0,36,1,7,10,0,4,9,9,0,0
2807913190,3012,2328,684,170,4,47,1,11,9,10,3,77,17,7,8,99,0,66,3,9,371,4,58,14,19,13,0,79,16,36,75,0,10,27,15,1,0
2807913191,2063,1776,287,76,0,10,1,5,9,5,3,40,9,0,9,42,2,27,1,11,134,7,16,0,15,2,3,25,10,15,23,0,3,26,25,1,0
2807913192,1346,1014,332,86,0,11,1,4,2,3,0,62,11,1,6,57,2,41,0,5,117,1,16,1,13,5,4,18,3,7,11,0,3,61,57,0,0
2807913193,1315,1036,279,41,0,1,2,9,2,4,1,20,8,0,3,23,0,14,0,2,156,5,22,2,9,7,2,44,13,14,19,0,2,51,24,0,0
2807913194,1499,1130,369,60,0,2,1,5,13,3,2,30,6,5,0,57,1,48,1,0,184,5,12,6,7,17,0,52,26,21,16,0,4,62,44,2,0
2807913195,1023,850,173,32,0,0,0,1,0,9,0,17,0,0,0,4,0,2,0,1,82,1,5,2,12,3,0,12,3,12,27,0,2,55,43,0,0
2807913196,1248,928,320,38,1,4,1,2,3,0,0,25,3,0,3,52,2,48,0,1,152,1,13,3,10,5,4,47,16,10,17,0,6,75,64,0,0
2807913197,1512,1123,389,65,2,10,1,11,0,1,1,36,22,4,16,43,1,36,1,2,186,4,44,4,10,6,2,42,5,24,19,1,5,73,66,2,0
2807913198,1286,1210,76,16,1,1,3,2,0,0,0,9,12,2,7,2,0,0,0,1,38,0,5,3,6,4,1,2,5,3,0,0,0,8,6,0,0
2807913199,1645,1553,92,34,0,0,1,6,2,0,2,22,1,1,0,3,0,2,0,0,54,9,9,2,6,0,1,6,4,9,3,0,2,0,0,0,0
2807913200,1530,1449,81,34,0,5,1,0,0,0,1,27,0,0,0,11,0,8,3,0,29,0,4,1,5,4,0,1,0,5,0,0,2,7,7,0,0
2807913201,1075,1002,73,11,0,0,0,0,5,0,0,6,7,3,0,7,0,6,0,0,30,0,0,0,3,3,2,6,5,0,4,0,0,18,12,0,0
2807913202,1673,1519,154,46,0,1,1,1,4,0,0,37,7,0,5,14,3,8,0,0,81,0,20,7,3,1,0,11,3,9,7,0,5,6,2,0,0
2807913203,1518,1452,66,27,0,6,0,3,0,1,0,16,5,0,3,1,1,0,0,0,22,1,1,1,3,2,0,3,2,6,0,0,0,10,5,3,1
2807913204,1518,1450,68,28,3,4,2,0,3,0,2,14,2,0,2,8,1,1,0,2,25,1,2,3,2,0,2,1,9,0,1,0,4,5,4,0,0
