TIPO_ELECCION;ANIO;MES;VUELTA;COD_PROV;COD_MUN;DIST_ELEC;COD_CAND;VOTOS_CAND;CAND_OBTENIDOS
02;2015;12;1;01;023;99;001156;00000023;000
02;2015;12;1;01;023;99;001279;00000000;000
02;2015;12;1;01;023;99;001381;00000000;000
02;2015;12;1;01;027;99;000025;00000078;000
02;2015;12;1;01;027;99;000049;00000037;000
02;2015;12;1;01;027;99;000059;00000014;000
02;2015;12;1;01;027;99;000170;00000014;000
02;2015;12;1;01;027;99;000231;00000050;000
02;2015;12;1;01;027;99;000596;00000004;000
02;2015;12;1;01;027;99;000610;00000004;000
02;2015;12;1;01;027;99;000682;00000012;000
02;2015;12;1;01;027;99;000757;00000001;000
02;2015;12;1;01;027;99;000897;00000000;000
02;2015;12;1;01;027;99;001127;00000001;000
02;2015;12;1;01;027;99;001156;00000053;000
02;2015;12;1;01;027;99;001279;00000000;000
02;2015;12;1;01;027;99;001381;00000000;000
02;2015;12;1;01;028;99;000025;00000110;000
02;2015;12;1;01;028;99;000049;00000197;000
02;2015;12;1;01;028;99;000059;00000092;000
02;2015;12;1;01;028;99;000170;00000046;000
02;2015;12;1;01;028;99;000231;00000078;000
02;2015;12;1;01;028;99;000596;00000000;000
02;2015;12;1;01;028;99;000610;00000007;000
02;2015;12;1;01;028;99;000682;00000052;000
02;2015;12;1;01;028;99;000757;00000000;000
02;2015;12;1;01;028;99;000897;00000001;000
02;2015;12;1;01;028;99;001127;00000000;000
02;2015;12;1;01;028;99;001156;00000166;000
02;2015;12;1;01;028;99;001279;00000000;000
02;2015;12;1;01;028;99;001381;00000000;000
02;2015;12;1;01;030;99;000025;00000035;000
02;2015;12;1;01;030;99;000049;00000040;000
02;2015;12;1;01;030;99;000059;00000010;000
02;2015;12;1;01;030;99;000170;00000000;000
02;2015;12;1;01;030;99;000231;00000011;000
02;2015;12;1;01;030;99;000596;00000001;000
02;2015;12;1;01;030;99;000610;00000001;000
02;2015;12;1;01;030;99;000682;00000003;000
02;2015;12;1;01;030;99;000757;00000000;000
02;2015;12;1;01;030;99;000897;00000001;000
02;2015;12;1;01;030;99;001127;00000000;000
02;2015;12;1;01;030;99;001156;00000018;000
02;2015;12;1;01;030;99;001279;00000000;000
