TIPO_ELECCION;ANIO;MES;COD_CAND;SIGLAS_CAND;DENOM_CAND;COD_NPROV;COD_NAUT;COD_NNAC
04;2011;05;092093;IIV-AM;INDEPENDENTS PER IVARS I VALLVERD-ACORD MUNICIPAL;001593;001593;001593
04;2011;05;092063;PM;INDEPENDENTS PER CLARIANA DE CARDENER-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;122443;IVCC;IZQUIERDA CONTRA LA CORRUPCION;002443;002443;002443
04;2011;05;093310;PFyV;PARTIT Família i Vida;003309;003309;002982
04;2011;05;011174;CDeI;CIUDADANOS DEMOCRATAS E INDEPENDIENTES;001174;001174;001174
04;2011;05;092112;PM;INDEPENDENTS PER LLADORRE - PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;120280;AVE;AGRUPACION DE VECINOS DE VENTURADA;000280;000280;000280
04;2011;05;003507;+RE@CIN;REGIONALISTAS CANTABROS INDEPENDIENTES;003507;003507;003507
04;2011;05;012863;PA-EP-AND;PARTIDO ANDALUCISTA-ESPACIO PLURAL ANDALUZ;002831;002831;002831
04;2011;05;091541;PM;ESPINELVES, UN POBLE-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;002785;NEC;NUEVO ESPACIO CIUDADANO;002785;002785;002785
04;2011;05;003741;UVPR;UNION DE VECINOS DE POZUELO DEL REY;003741;003741;003741
04;2011;05;093475;PM;PROGRÉS PER ARTÉS-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;001104;CIPB;CANDIDATURA INDEPENDIENTE POR PEDRO BERNARDO;001104;001104;001104
04;2011;05;092124;IM-PM;INDEPENDENTS PER MASSOTERES-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;093302;PSC-UPTA-PM;PARTIT DELS SOCIALISTES DE CATALUNYA - UNIÓ PER LA TERRA ALTA - PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;043339;PSM- EN;PARTIT SOCIALISTA DE MENORCA-ENTESA NACIONALISTA;003340;003340;003340
04;2011;05;171876;GIMV;GRUPO INDEPENDIENTE MONOVERO;001876;001876;001876
04;2011;05;002450;I.I.-I.POR SAN SEBASTIAN DE LOS REYES;IZQUIERDA INDEPENDIENTE-INICIATIVA POR SAN SEBASTIAN DE LOS REYES;002450;002450;002450
04;2011;05;001678;E.A.-S. V.;EUSKO ALKARTASUNA -SOLIDARIDAD VASCA;001678;001678;001678
04;2011;05;003863;UNTZUE BIZIRIK;UNTZUE BIZIRIK;003863;003863;003863
04;2011;05;130577;A. OIHANA ELKARTALDEA;AGRUPACION OIHANA ELKARTALDEA;000577;000577;000577
04;2011;05;102552;IU-V-SIEX;IZQUIERDA UNIDA VERDES (SIEX);002554;002554;002453
04;2011;05;090719;AM-CUP;ALTERNATIVA MARTINENCA- CANDIDATURA D'UNITAT POPULAR;001051;001051;001051
04;2011;05;092220;IUSF;INDEPENDENTS UNITS PER SANT FOST;002220;002220;002220
04;2011;05;010267;ADIA;AGRUPACION DEMOCRATICA INDEPENDIENTE ANDALUCIA;000267;000267;000267
04;2011;05;001663;EU-IU;ESQUERRA UNIDA-IZQUIERDA UNIDA;001663;001663;002453
04;2011;05;011880;GICAR;GRUPO INDEPENDIENTE POR CARBONERAS;001880;001880;001880
04;2011;05;053780;UPyD;UNION PROGRESO Y DEMOCRACIA;003780;003780;003780
04;2011;05;002801;O.I.V.;ORGANIZACION INDEPENDIENTE VALENCIANA;002801;002801;002801
04;2011;05;001783;G x C;GENT PER CABRERA;001783;001783;001783
04;2011;05;001168;CSLPF;CIUDADANOS DE LA POBLA DE FARNALS;001168;001168;001168
04;2011;05;093472;PM;PROGRÉS MUNICIPALS PER CAMARLES I LLIGALLOS - PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;002815;AIVZ;PARTIDO ALTERNATIVA INDEPENDIENTE VALLE DEL ZALABI;002815;002815;002815
04;2011;05;171477;VERDS-EUPV;ELS VERDS - ESQUERRA UNIDA PAÍS VALENCIÀ;001657;001657;002453
04;2011;05;093824;PM;UNITAT PER MASSANES-PROGRÈS MUNICIPAL (PM);003279;003279;003186
04;2011;05;152673;LV-ECOLO;LOS VERDES DE LA REGION DE MURCIA;001446;001446;001446
04;2011;05;173021;PIREE;INDEPENDIENTS - RESIDENTES EUROPEOS DE ELS POBLETS.;003021;003021;003021
04;2011;05;093325;P.O.I.;PARTIT OLESA INDEPENDENTS;003325;003325;003325
04;2011;05;000384;a.i.a.;AGRUPACION INDEPENDIENTE DE ALBERIC;000384;000384;000384
04;2011;05;001187;CIT;CIUDADANOS INDEPENDIENTES DE TABERNAS;001187;001187;001187
04;2011;05;010172;GDZ;AGRUPACION DE ELECTORES GENTE DE ZAHARA;000172;000172;000172
04;2011;05;141904;H1!;HAMAIKABAT;001904;001904;001904
04;2011;05;000412;AIRE;AGRUPACION INDEPENDIENTE DE ELECTORES ROTEÑOS;000412;000412;000412
04;2011;05;002802;ORKOIEN EGUNERO;ORKOIEN EGUNERO;002802;002802;002802
04;2011;05;013737;U.P.B.;UNIÓN DE PROGRESO DE BELALCÁZAR;003737;003737;003737
04;2011;05;093922;V.S.T.;VILANOVA SOM TOTS;003922;003922;003922
04;2011;05;170928;C.M. COMPROMÍS;BLOC DE CATADAU: COALICIÓ MUNICIPAL COMPROMIS;000990;000990;000990
04;2011;05;002413;IDES;INICIATIVA POR EL DESARROLLO DE SORIA;002413;002413;002413
04;2011;05;092389;ICV-EUiA-E;INICIATIVA PER CATALUNYA VERDS - ESQUERRA UNIDA i ALTERNATIVA -ENTESA (ICV-EUiA-E);002387;002387;002387
04;2011;05;000546;AIUA;AGRUPACION INDEPENDIENTE URRAUL ALTO;000546;000546;000546
04;2011;05;002444;IC/KL;IZQUIERDA DE CASEDA;002444;002444;002444
04;2011;05;002313;IxP;INDEPENDIENTES POR PAIPORTA;002313;002313;002313
04;2011;05;093462;PM;PROGRÉS MUNICIPAL - INDEPENDENTS DE SEVA;003279;003279;003186
04;2011;05;010649;A.u.N.;ALIANZA NACIONAL;000649;000649;000649
04;2011;05;132436;ITZAIRE;ITZAIRE;002436;002436;002436
04;2011;05;000175;A.H.I.;AGRUPACION DE ELECTORES HONTANAYA INDEPENDIENTE;000175;000175;000175
04;2011;05;001466;EGB;EL GITANO DE BALAGUER;001466;001466;001466
04;2011;05;013202;P.S.O.E.;PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA;003205;003205;003186
04;2011;05;002634;LARRAUNGO ELKARTEA;LARRAUNGO ELKARTEA;002634;002634;002634
04;2011;05;110793;A.V.S.;ALTERNATIVA VECIÑAL DE PORTO DO SON;000793;000793;000793
04;2011;05;093261;PSC-PM;PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRES MUNICIPAL;003279;003279;003186
04;2011;05;002040;IpB;INDEPENDENTS PER BESORA;002040;002040;002040
04;2011;05;003001;P.I.M.;PARTIDO INDEPENDIENTE DE EL MEDIANO;003001;003001;003001
04;2011;05;002439;IB;IZAL BAI;002439;002439;002439
04;2011;05;173927;V.C.D.;VILLENA CENTRO DEMOCRATICO;003927;003927;003927
04;2011;05;003388;P.I.M.P.C;PLATAFORMA INDEPENDENT MES PER CANET;003388;003388;003388
04;2011;05;000692;ALTVA. ECOLÓGICO-SOCIALISTA;ALTERNATIVA ECOLÓGICO-SOCIALISTA;000692;000692;000692
04;2011;05;091777;GPC;GENT PEL CANVI (GPC);001777;001777;001777
04;2011;05;121208;C.x.VM.;CIUDADANOS POR MECO;001208;001208;001208
04;2011;05;013153;P.S.I.R.V.;PARTIDO SOCIAL INDEPENDIENTE DEL MUNICIPIO DE RINCON DE LA VICTORIA;003153;003153;003153
04;2011;05;093477;PM;PROGRÉS PER LA PALMA D'EBRE - PROGRES MUNICIPAL;003279;003279;003186
04;2011;05;111133;C.P.B.;CENTRISTAS DE PAZOS DE BORBEN;001133;001133;001133
04;2011;05;000632;AVR;AGRUPACION VECINAL ROBLEDO;000632;000632;000632
04;2011;05;092380;ICV-EUiA-ISF-E;INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA-INDEPENDENTS PER SANT FELIU-ENTESA;002387;002387;002387
04;2011;05;013681;U.C.B.;UNION CENTRO BENALMADENA;003681;003681;003681
04;2011;05;002994;PIBET;PARTIDO INDEPENDIENTE DE BETERA;002994;002994;002994
04;2011;05;092646;ICV-EUIA-E;LES FRANQUESES IMAGINA - ENTESA;002387;002387;002387
04;2011;05;093330;P.P.;PARTIT POPULAR;003076;003076;003076
04;2011;05;170464;A.I.S.A.B.;AGRUPACIÓN INDEPENDIENTE DE SAN ANTONIO DE BENAGEBER;000464;000464;000464
04;2011;05;171335;C.M.COMPROMIS;COMPROMISO POR SAN FULGENCIO Y URBANIZACIONES: COALICION MUNICIPAL COMPROMISO;000990;000990;000990
04;2011;05;000800;A.A.V.;ANEXION A VIZCAYA;000800;000800;000800
04;2011;05;003528;SEGOVIA DE IZQUIERDAS;SEGOVIA DE IZQUIERDAS;003528;003528;003528
04;2011;05;013222;PSOE de Andalucía;PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA;003205;003205;003186
04;2011;05;170987;C.M. COMPROMÍS;BLOC NACIONALISTA VALENCIÁ: COALICIÓ MUNICIPAL COMPROMÍS;000990;000990;000990
04;2011;05;130885;N;BAZTANGO EZKERRA;000885;000885;000885
04;2011;05;093107;PP;PARTIDO POPULAR/PARTIT POPULAR;003076;003076;003076
04;2011;05;001906;H.I.D.;HERMANDAD IGUALDAD Y DEMOCRACIA;001906;001906;001906
04;2011;05;003121;PPN;PARTIDO PROGRESISTA NERJEÑO;003121;003121;003121
04;2011;05;120044;AMB;ACTIVA MAS BAZTAN;000044;000044;000044
04;2011;05;002624;LAEP;L'ALTERNATIVA D'EL PAPIOL;002624;002624;002624
04;2011;05;131905;HEMENGOAK;HEMENGOAK;001905;001905;001905
04;2011;05;052534;POR TENERIFE;IZQUIERDA UNIDA-LOS VERDES-SOCIALISTAS-POR TENERIFE;002460;002460;002453
04;2011;05;142689;LV-GV;LOS VERDES-GRUPO VERDE;002689;002689;002689
04;2011;05;091414;CEV;CORPORACIO ELECTORAL VILASSARENCA;001414;001414;001414
04;2011;05;000079;AE;AGRUPACIÓ ELECTORAL;000079;000079;000079
04;2011;05;030832;ASCIZ-FDLI;ASAMBLEA DE CIUDADANOS POR LA IZQUIERDA-FRENTE DE LA IZQUIERDA;000832;000832;000832
04;2011;05;170492;A.I.H.;AGRUPACION INDEPENDIENTE HORADADA;000492;000492;000492
04;2011;05;010773;APSM;ALTERNATIVA POR SANLUCAR;000773;000773;000773
04;2011;05;082495;I.U.C.y.L.;IZQUIERDA UNIDA DE CASTILLA Y LEON;002497;002497;002453
04;2011;05;173308;P.V.I;PARTIT DE VINAROS INDEPENDENT;003308;003308;003308
04;2011;05;090638;AUP - FIC;AGRUPACIÓ UNITS PEL PALAU (AUP) - FEDERACIO D'INDEPENDENTS DE CATALUNYA (FIC);001704;001704;001704
04;2011;05;120487;AIV;AGRUPACION INDEPENDIENTE DE VILLAMANTILLA;000487;000487;000487
04;2011;05;093909;Vx+;VERDS PER MES;003909;003909;003909
04;2011;05;012527;IULV-CA;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA;002521;002521;002453
04;2011;05;002279;INDEPENDIENTES GALINDO Y PERAHUY - LA RAD;INDEPENDIENTES GALINDO Y PERAHUY - LA RAD;002279;002279;002279
04;2011;05;093301;PSC-PM;PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE) -PROGRÉS MUNICIPAL (PSC-PM);003279;003279;003186
04;2011;05;091795;GV-FIC;GENT PER VENTALLÓ-FEDERACIÓ D'INDEPENDENTS DE CATALUNYA;001704;001704;001704
04;2011;05;003878;VPF;VECINOS POR LA POBLA DE FARNALS;003878;003878;003878
04;2011;05;001945;IDEAL;INDEPENDENTS D'ALTAFULLA;001945;001945;001945
04;2011;05;080211;A. E. I. TORRECABALLEROS;AGRUPACION DE ELECTORES INDEPENDIENTES POR TORRECABALLEROS;000211;000211;000211
04;2011;05;000247;A.E.V.;AGRUPACION DE ELECTORES VALVERAN;000247;000247;000247
04;2011;05;133177;PSN-PSOE;PARTIDO SOCIALISTA DE NAVARRA- PSOE;003174;003174;003186
04;2011;05;091764;GENT DE TALARN-REAGRUPAMENT-A. M.;GENT DE TALARN-REAGRUPAMENT-ACORD MUNICIPAL;001593;001593;001593
04;2011;05;083702;UPH;UNION DEL PUEBLO DE HONTANAS;003702;003702;003702
04;2011;05;093565;S.I.;SOLIDATITAT-CATALANA PER LA INDEPENDÉNCIA;003557;003557;003557
04;2011;05;000886;BEIZAMA BAI;BEIZAMA BAI;000886;000886;000886
04;2011;05;083474;PPN;PROGRESO PARA NAVAFRIA;003474;003474;003474
04;2011;05;101185;C.I.Sex;CIUDADANOS INDEPENDIENTES DE LOS SANTOS;001185;001185;001185
04;2011;05;080349;A.E.I.S.;AGRUPACION ELECTORES INDEPENDIENTES SAN CRISTOBAL;000349;000349;000349
04;2011;05;171007;C.M. COMPROMÍS;BLOC-VERDS: COALICIÓ MUNICIPAL COMPROMÍS;000990;000990;000990
04;2011;05;171467;EMPC;EL MEJOR PARTIDO/EL MILLOR PARTIT;001467;001467;001467
04;2011;05;002662;LAT;LLUITEM AMB TU;002662;002662;002662
04;2011;05;171835;GIVAL;GRUP INDEPENDENT VALENCIÀ;001835;001835;001835
04;2011;05;082318;I.S.;INDEPENDIENTES POR SOTILLO;002318;002318;002318
04;2011;05;091600;Esquerra-AM;ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL;001593;001593;001593
04;2011;05;012670;LOS VERDES;LOS VERDES-ANDALUCÍA ECOLÓGICA;002668;002668;002668
04;2011;05;001420;DELFIN;DELFIN -INDEPENDIENTE-;001420;001420;001420
04;2011;05;053882;VU;VECINOS UNIDOS;003882;003882;003882
04;2011;05;001839;GRAMI;GRUPO ALAMEÑO MUNICIPAL INDEPENDIENTE;001839;001839;001839
04;2011;05;001877;G.I.N.;GRUPO INDEPENDIENTE NAVARREDONDILLA;001877;001877;001877
04;2011;05;070451;A.I.P.y U.;AGRUPACION INDEPENDIENTE DE PEPINO Y URBANIZACIONES;000451;000451;000451
04;2011;05;132789;OIZKO ALKARTASUNA;OIZKO ALKARTASUNA;002789;002789;002789
04;2011;05;171346;C. M. COMPROMÍS;COMPROMÍS PER BIAR: COALICIÓ MUNICIPAL COMPROMÍS;000990;000990;000990
04;2011;05;002453;I.U.;IZQUIERDA UNIDA;002453;002453;002453
04;2011;05;001319;CAIX;COL.LECTIU AIXA;001319;001319;001319
04;2011;05;093271;PSC-PM;PARTIT DELS SOCIALISTES DE CATALUNYA PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;031028;Bloque por Asturies-UNA;BLOQUE POR ASTURIES-UNIDÁ NACIONALISTA ASTURIANA:COMPROMISU POR ASTURIES;001022;001022;001022
04;2011;05;080144;DNP;AGRUPACION DE ELECTORES "DEFENDIENDO NUESTRO PUEBLO";000144;000144;000144
04;2011;05;001537;ESPAÑA 2000;ESPAÑA 2000;001537;001537;001537
04;2011;05;090063;A. E. T. PER PRADES;AGRUPACIÓ D'ELECTORS TRANSPARÈNCIA PER PRADES;000063;000063;000063
04;2011;05;000345;A.E.V.N.;AGRUPACION ELECTORAL VALLE LAS NAVAS;000345;000345;000345
04;2011;05;091921;I Celrà- AM;I CELRÀ-ACORD MUNICIPAL;001593;001593;001593
04;2011;05;020209;A. E. I. SABIÑAN;AGRUPACION DE ELECTORES INDEPENDIENTES POR SABIÑAN;000209;000209;000209
04;2011;05;000494;A.I.I;AGRUPACIÓN INDEPENDIENTE IZAGA;000494;000494;000494
04;2011;05;003549;Sd'Alginet;SOCIALISTES D'ALGINET;003549;003549;003549
04;2011;05;012330;I.U.P.;INDEPENDIENTES UNIDOS PRADENSES;002330;002330;002330
04;2011;05;000883;BATZALEKU;BATZALEKU;000883;000883;000883
04;2011;05;122328;IHSN;INDEPENDIENTES SIERRA NORTE;002328;002328;002328
04;2011;05;090645;AM-PM;AIRE NOU-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;182938;P.D.S.C.;PARTIDO DEMOCRATICO Y SOCIAL DE CEUTA;002938;002938;002938
04;2011;05;091051;C.U.P.;CANDIDATURA D'UNITAT POPULAR;001051;001051;001051
04;2011;05;140241;TB;AGRUPACION DE ELECTORES TURTZIOZ BAI;000241;000241;000241
04;2011;05;172705;+A;MES ALGEMESI;002705;002705;002705
04;2011;05;033795;URAS-PAS;UNIÓN URAS-PAS;003795;003795;003795
04;2011;05;111141;CDL;CENTRO DEMOCRATICO LIBERAL;001140;001140;001140
04;2011;05;173887;VdeB;VEÏNS DE BORRIOL;003887;003887;003887
04;2011;05;003656;U.C. Terrassa;UNIO DE CENTRE PER TERRASSA;003656;003656;003656
04;2011;05;171650;ESQUERRA-AM;ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ-ACORD MUNICIPAL;001645;001645;001593
04;2011;05;000601;A.P.I.F.;AGRUPACIÓN PROGRESISTA INDEPENDIENTE DE FUNES;000601;000601;000601
04;2011;05;013237;P.V.R.E.;PARTIDO VECINAL REGIONALISTA;003237;003237;003237
04;2011;05;173321;P.I.P.S.;PARTIT INDEPENDENT PER SUECA;003321;003321;003321
04;2011;05;173334;P.P.I.P.V.;PARTIT PROGRESISTA INDEPENDENT PER VILAMARXANT;003334;003334;003334
04;2011;05;070194;A.E.I.;AGRUPACION DE ELECTORES INDEPENDIENTES DE CASAS DE JUAN NUÑEZ;000194;000194;000194
04;2011;05;093759;UNIM-PSC-PM;UNIÓ NOU IMPULS MUNICIPAL- PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;000220;A. E. M. S.;AGRUPACIÓN DE ELECTORES MERINDAD DE SOTOSCUEVA;000220;000220;000220
04;2011;05;093606;TCM-E;TOTS PER UN CASSÀ MILLOR-ENTESA;002387;002387;002387
04;2011;05;001706;FAVR;FEDERACION DE ALTERNATIVAS VEINALS DE RUBI;001706;001706;001706
04;2011;05;093264;PSC-PM;PARTIT DELS SOCIALISTES DE CATALUNYA - PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;002938;P.D.S.C.;PARTIDO DEMOCRATICO Y SOCIAL DE CEUTA;002938;002938;002938
04;2011;05;000060;AEIPM;AGRUPACIÒ D'ELECTORS INDEPENDIENTES POR MONTROY;000060;000060;000060
04;2011;05;002266;INB;INDEPENDIENTES DE NAVALMORAL DE BEJAR;002266;002266;002266
04;2011;05;012833;PA - EP - And;PARTIDO ANDALUCISTA - ESPACIO PLURAL ANDALUZ;002831;002831;002831
04;2011;05;000540;AISA;AGRUPACION INDEPENDIENTE SIERRA DE ALAIZ;000540;000540;000540
04;2011;05;053429;POR TENERIFE;IZQUIERDA UNIDA-LOS VERDES-SOCIALISTAS-POR TENERIFE;002460;002460;002453
04;2011;05;060564;A. MAZCUERRAS INDPTE.;AGRUPACION MAZCUERRAS INDEPENDIENTE;000564;000564;000564
04;2011;05;002340;I.C.C.;INICIATIVA CIUDADANA CIRBONERA;002340;002340;002340
04;2011;05;002343;ICT;INICIATIVA CIUDADANA POR LA TRANSPARENCIA;002343;002343;002343
04;2011;05;001124;VE-TA;CANDIDATURA VECIÑAL DE TABOADELA;001124;001124;001124
04;2011;05;081472;PCAL-CI;EL PARTIDO DE CASTILLA Y LEON -CANDIDATURA INDEPENDIENTE;001472;001472;001472
04;2011;05;030199;A. E. I. LAS REGUERAS;AGRUPACION DE ELECTORES INDEPENDIENTES DE LAS REGUERAS;000199;000199;000199
04;2011;05;093241;PACMA;PARTIT ANTITAURÍ CONTRA EL MALTRACTE ANIMAL;002876;002876;002876
04;2011;05;073368;P.C.d.T.;PLATAFORMA CIUDADANA DE TOBARRA;003368;003368;003368
04;2011;05;091959;PM;INDEPENDENTS DE LA SELVA DE MAR-PROGRES MUNICIPAL;003279;003279;003186
04;2011;05;093680;UCL;UNION CENTRISTA LIBERAL;003680;003680;003680
04;2011;05;123408;PPL;PLATAFORMA POPULAR LIBERAL;003408;003408;003408
04;2011;05;000809;ARALAR;ARALAR;000809;000809;000809
04;2011;05;001807;GPSB;GRUP DE PROGRÉS SÚRIA BAGES;001807;001807;001807
04;2011;05;093335;PRE-IR;PARTIT REPUBLICÁ D'ESQUERRA -IZQUIERDA REPUBLICANA;003335;003335;003335
04;2011;05;152675;LV - ECOLO;LOS VERDES DE LA REGION DE MURCIA - ECOLO VERDES;002676;002676;002676
04;2011;05;123723;UPS;UNION DEL PUEBLO SANTERO;003723;003723;003723
04;2011;05;032298;PROMUSA;INDEPENDIENTES POR EL PROGRESO MUNICIPAL DE SARIEGO;002298;002298;002298
04;2011;05;003823;UxC;UNITAT PER CASTELLNOU DE BAGES;003823;003823;003823
04;2011;05;102440;IU-V;IZQUERDA UNIDA;002554;002554;002453
04;2011;05;000258;A.D.E.I.-O;AGRUPACION DE INDEPENDIENTES DE ORENSE;000258;000258;000258
04;2011;05;000703;AdIP;ALTERNATIVA INDEPENDENT POBLE;000703;000703;000703
04;2011;05;082234;I.A.Q.;INDEPENDIENTES ALFOZ DE QUINTANADUEÑAS;002234;002234;002234
04;2011;05;092017;IA-PM;INDEPENDENTS PER ALCANÓ-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;093596;TVST-AM;TORROELLA-VILACOLUM-SANT TOMAS INDEPENDENTS-ACORD MUNICIPAL;001593;001593;001593
04;2011;05;003930;XD;XABIA DEMOCRÁTICA;003930;003930;003930
04;2011;05;013531;REDABITABLE;SEGURA DE LA SIERRA HABITABLE;003531;003531;003531
04;2011;05;000360;AISMH;AGRUPACIÓN INDEPEDIENTE DE SANTA MARÍA DE HUERTA;000360;000360;000360
04;2011;05;082233;IAP;INDEPENDIENTES AGRUPADOS DE PONFERRADA;002233;002233;002233
04;2011;05;000233;A. E. SAN ESTEBAN;AGRUPACION DE ELECTORES SAN ESTEBAN;000233;000233;000233
04;2011;05;151163;CCCi;CIUDADANOS CENTRISTAS CIEZANOS;001163;001163;001163
04;2011;05;093467;PM;PROGRÉS MUNICIPAL PEL PINELL - PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;142617;K.Z.;KARRANTZA ZABALA;002617;002617;002617
04;2011;05;013955;I.U.-LVCA;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA;002521;002521;002453
04;2011;05;012830;EP-And;PARTIDO ANDALUCISTA - ESPACIO PLURAL ANDALUZ;002831;002831;002831
04;2011;05;000464;A.I.S.A.B.;AGRUPACIÓN INDEPENDIENTE DE SAN ANTONIO DE BENAGEBER;000464;000464;000464
04;2011;05;000891;B-LV;BERDEAK-LOS VERDES;000891;000891;000891
04;2011;05;091491;E. P. M. PUIGPELAT-ENTESA;ENTESA DE PROGRÉS MUNICIPAL DE PUIGPELAT-ENTESA;002387;002387;002387
04;2011;05;172401;C.M.COMPROMÍS;INICIATIVA PER RELLEU: COALICIÓ MUNICIPAL COMPROMIS;000990;000990;000990
04;2011;05;112805;OV-GV;OS VERDES-GRUPO VERDE;002805;002805;002805
04;2011;05;012918;PABA;PARTIDO DE LOS ANEJOS Y BARRIADAS DE ANTEQUERA;002918;002918;002918
04;2011;05;121418;DECIDO;DECISIÓN CIUDADANA;001418;001418;001418
04;2011;05;010850;A.P.L.I.;ASOCIACION PAZ Y LIBERTAD INDEPENDIENTE;000850;000850;000850
04;2011;05;092021;IA-PM;INDEPENDENTS PER ALGERRI -PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;121871;GIV;GRUPO INDEPENDIENTE DE VALDILECHA;001871;001871;001871
04;2011;05;093329;P.P.;PARTIT POPULAR;003076;003076;003076
04;2011;05;001930;IMOTZ ELKARTUZ;IMOTZ ELKARTUZ;001930;001930;001930
04;2011;05;091964;IdLP-PM;INDEPENDENTS DE LES PLANES D'HOSTOLES-PROGRÉS MUNICIPAL;003279;003279;003186
04;2011;05;002273;iVi;INDEPENDIENTES DE VIVEIRO;002273;002273;002273
04;2011;05;002620;FE;LA FALANGE;002620;002620;002620
04;2011;05;111140;C.D.L.;CENTRO DEMOCRÁTICO LIBERAL;001140;001140;001140
04;2011;05;130288;AEA;AGRUPACION ELECTORAL ARANARACHE-ARANARATXE;000288;000288;000288
04;2011;05;033186;P.S.O.E.;PARTIDO SOCIALISTA OBRERO ESPAÑOL;003186;003186;003186
04;2011;05;083125;P.R.B.;PARTIDO REGIONALISTA DE EL BIERZO;003125;003125;003125
04;2011;05;003032;P.I.E.D.;PARTIDO INDEPENDIENTE EMPRESARIAL DE DUMBRIA;003032;003032;003032
04;2011;05;110361;AIVIC;AGRUPACION INDEPENDENTE DE VILARIÑO DE CONSO;000361;000361;000361
04;2011;05;171300;VERDES;COALICIÓN VERDES Y ECOPACIFISTAS;001287;001287;001287
04;2011;05;012903;P.A.U.T.I.E.;PARTIDO DE AUTONOMOS E INDEPENDIENTES ESPAÑOLES;002903;002903;002903
04;2011;05;092629;La PAC;LA PLATAFORMA ALTERNATIVA CIUTADANA DE DOSRIUS;002629;002629;002629
04;2011;05;160304;A.E.I.A.;AGRUPACION ELECTORAL INDEPENDIENTE DE ANGUCIANA;000304;000304;000304
04;2011;05;183780;UPyD;UNION PROGRESO Y DEMOCRACIA;003780;003780;003780
04;2011;05;130325;AEIUB;AGRUPACION ELECTORAL INDEPENDIENTE URRAUL BAJO;000325;000325;000325
04;2011;05;002799;ORAIN:ORIOKO AUKERA I.;ORAIN:ORIOKO AUKERA INDEPENDENTEA;002799;002799;002799
04;2011;05;143940;Z.B.;ZIERBENA BETI;003940;003940;003940
04;2011;05;140899;EA-ALTERNATIBA;BILDU-EUSKO ALKARTASUNA (EA) /ALTERNATIBA ERAIKITZEN;003979;003979;003979
04;2011;05;140891;B-LV;BERDEAK-LOS VERDES;000891;000891;000891
04;2011;05;091590;Esquerra - AM;ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL;001593;001593;001593
04;2011;05;172573;C.M.COMPROMISO;JUNTOS POR SALINAS:COALICIÓN MUNICIPAL COMPROMISO;000990;000990;000990
04;2011;05;091961;IC - ESQUERRA - AM;INDEPENDENTS DEL COLLSACABRA- ESQUERRA REPUBLICANA - Acord Municipal;001593;001593;001593
04;2011;05;102555;IU-V-SIEX;IZQUIERDA UNIDA VERDES SINDICATO INDEPENDIENTE DE EXTREMADURA;002554;002554;002453
04;2011;05;000635;A.U.P.A.L.;AGRUPACION Y UNION PARA EL PROGRESO DE ALMERIA;000635;000635;000635
04;2011;05;001095;CIV;CANDIDATURA INDEPENDIENTE DE VERTAVILLO;001095;001095;001095
04;2011;05;171474;EVPV/LVPV;ELS VERDS DEL PAIS VALENCIA/LOS VERDES DEL PAIS VALENCIANO;001474;001474;001474
04;2011;05;003704;UPMAT;UNION DEL PUEBLO DE MATAPOZUELOS;003704;003704;003704
04;2011;05;000091;A.I.G.U.A.;AGRUPACIÓ INDEPENDENT GENERAL D'URBANITZACIONS (A.I.G.U.A.);000091;000091;000091
04;2011;05;071211;CIVI;CIUDADANOS POR VILLARROBLEDO;001211;001211;001211
04;2011;05;071731;F.G.I.;FUERTESCUSA GRUPO INDEPENDIENTE;001731;001731;001731
04;2011;05;030374;A.I.C.A.S.;AGRUPACION INDEPENDIENTE CASTRILLON ASTURIAS;000374;000374;000374
04;2011;05;041313;PSM-ESQUERRA-PSOE-ENTESA;COALICIO+VILAFRANCA;001313;001313;001313
04;2011;05;120694;AES;ALTERNATIVA ESPAÑOLA;000694;000694;000694
