TIPO_ELECCION;ANIO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;MUNICIPIO;COD_DIST_ELEC;COD_PART_JUD;COD_DIP_PROV;COD_COM;POBLACION_DER;N_MESAS;CENSO;CENSO_ESCR;CENSO_CERE;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;ESCANIOS;VOTOS_REFR_SI;VOTOS_REFR_NO;DATOS_OFIC
04;2011;05;1;15;30;026;99;Mazarrón;0;016;016;000;00035464;00028;00018490;00018555;00003393;00000000;00006590;00009550;00000215;00000327;00011503;021;00000000;00000000;S
04;2011;05;1;15;30;027;99;Molina de Segura;0;029;029;000;00065815;00073;00045112;00045124;00000459;00000000;00017458;00022613;00000814;00000480;00028634;025;00000000;00000000;S
04;2011;05;1;15;30;028;99;Moratalla;0;015;015;000;00008444;00014;00006868;00006869;00000041;00000000;00002963;00004213;00000083;00000064;00005247;013;00000000;00000000;S
04;2011;05;1;15;30;029;99;Mula;0;029;029;000;00017076;00019;00011629;00011629;00000181;00000000;00004826;00006845;00000158;00000131;00008286;017;00000000;00000000;S
04;2011;05;1;15;30;030;99;Murcia;0;030;030;000;00441345;00501;00306781;00306809;00002712;00000000;00120231;00156991;00004540;00002933;00198146;029;00000000;00000000;S
04;2011;05;1;15;30;031;99;Ojós;0;019;019;000;00000582;00001;00000572;00000572;00000005;00000000;00000213;00000430;00000001;00000007;00000522;007;00000000;00000000;S
04;2011;05;1;15;30;032;99;Pliego;0;029;029;000;00004045;00005;00002954;00002954;00000119;00000000;00001112;00001708;00000046;00000022;00002460;011;00000000;00000000;S
04;2011;05;1;15;30;033;99;Puerto Lumbreras;0;024;024;000;00014120;00017;00010125;00010104;00000253;00000000;00004047;00005825;00000106;00000133;00007402;017;00000000;00000000;S
04;2011;05;1;15;30;034;99;Ricote;0;019;019;000;00001441;00002;00001208;00001208;00000018;00000000;00000507;00000773;00000010;00000035;00001000;009;00000000;00000000;S
04;2011;05;1;15;30;035;99;San Javier;0;030;030;000;00031820;00030;00018507;00018507;00000742;00000000;00007159;00009343;00000196;00000175;00011573;021;00000000;00000000;S
04;2011;05;1;15;30;036;99;San Pedro del Pinatar;0;030;030;000;00023903;00021;00014253;00014253;00000387;00000000;00006194;00008217;00000147;00000145;00009877;021;00000000;00000000;S
04;2011;05;1;15;30;037;99;Torre-Pacheco;0;030;030;000;00032471;00034;00018409;00018409;00000586;00000000;00007738;00010065;00000188;00000147;00012261;021;00000000;00000000;S
04;2011;05;1;15;30;038;99;Torres de Cotillas (Las);0;029;029;000;00021282;00023;00015051;00015051;00000139;00000000;00005816;00007590;00000176;00000116;00009723;021;00000000;00000000;S
04;2011;05;1;15;30;039;99;Totana;0;030;030;000;00029333;00031;00019619;00019619;00001033;00000000;00008531;00011449;00000347;00000280;00013790;021;00000000;00000000;S
04;2011;05;1;15;30;040;99;Ulea;0;019;019;000;00000921;00001;00000735;00000735;00000002;00000000;00000354;00000528;00000008;00000028;00000631;007;00000000;00000000;S
04;2011;05;1;15;30;041;99;Unión (La);0;016;016;000;00018366;00022;00012961;00012958;00000086;00000000;00005684;00007442;00000115;00000117;00008816;017;00000000;00000000;S
04;2011;05;1;15;30;042;99;Villanueva del Río Segura;0;019;019;000;00002354;00003;00001859;00001859;00000022;00000000;00000809;00001197;00000020;00000053;00001515;011;00000000;00000000;S
04;2011;05;1;15;30;043;99;Yecla;0;043;043;000;00034945;00040;00024543;00024543;00000265;00000000;00009930;00013245;00000738;00000473;00016596;021;00000000;00000000;S
04;2011;05;1;15;30;901;99;Santomera;0;030;030;000;00015481;00016;00010208;00010208;00000136;00000000;00004589;00006262;00000134;00000105;00007762;017;00000000;00000000;S
04;2011;05;1;15;30;902;99;Alcázares (Los);0;030;030;000;00015993;00011;00008153;00008153;00000765;00000000;00003476;00004502;00000077;00000086;00005360;017;00000000;00000000;S
04;2011;05;1;16;26;001;99;Ábalos;0;071;071;000;00000369;00001;00000217;00000212;00000005;00000000;00000111;00000154;00000004;00000001;00000189;007;00000000;00000000;S
04;2011;05;1;16;26;002;99;Agoncillo;0;089;089;000;00001102;00002;00000850;00000850;00000054;00000000;00000449;00000575;00000007;00000008;00000662;009;00000000;00000000;S
04;2011;05;1;16;26;003;99;Aguilar del Río Alhama;0;036;036;000;00000573;00001;00000456;00000456;00000008;00000000;00000236;00000306;00000004;00000004;00000399;007;00000000;00000000;S
04;2011;05;1;16;26;005;99;Albelda de Iregua;0;089;089;000;00003291;00004;00002346;00002346;00000090;00000000;00000866;00001278;00000037;00000023;00001580;011;00000000;00000000;S
04;2011;05;1;16;26;006;99;Alberite;0;089;089;000;00002676;00003;00001884;00001884;00000043;00000000;00000800;00001164;00000041;00000027;00001438;011;00000000;00000000;S
04;2011;05;1;16;26;007;99;Alcanadre;0;036;036;000;00000764;00001;00000556;00000556;00000010;00000000;00000307;00000412;00000010;00000018;00000444;007;00000000;00000000;S
04;2011;05;1;16;26;008;99;Aldeanueva de Ebro;0;036;036;000;00002819;00002;00001938;00001938;00000023;00000000;00000877;00001283;00000027;00000019;00001566;011;00000000;00000000;S
04;2011;05;1;16;26;009;99;Alesanco;0;089;089;000;00000509;00001;00000421;00000421;00000004;00000000;00000218;00000297;00000007;00000014;00000320;007;00000000;00000000;S
04;2011;05;1;16;26;011;99;Alfaro;0;036;036;000;00009813;00011;00007548;00007548;00000093;00000000;00003289;00004376;00000147;00000114;00005256;013;00000000;00000000;S
04;2011;05;1;16;26;013;99;Anguciana;0;071;071;000;00000510;00001;00000350;00000350;00000002;00000000;00000182;00000226;00000003;00000004;00000279;007;00000000;00000000;S
04;2011;05;1;16;26;014;99;Anguiano;0;089;089;000;00000540;00001;00000479;00000479;00000003;00000000;00000232;00000325;00000001;00000002;00000407;007;00000000;00000000;S
04;2011;05;1;16;26;015;99;Arenzana de Abajo;0;089;089;000;00000292;00001;00000211;00000211;00000004;00000000;00000100;00000147;00000007;00000008;00000167;007;00000000;00000000;S
04;2011;05;1;16;26;017;99;Arnedillo;0;036;036;000;00000482;00001;00000384;00000384;00000011;00000000;00000187;00000240;00000003;00000005;00000311;007;00000000;00000000;S
04;2011;05;1;16;26;018;99;Arnedo;0;036;036;000;00014425;00017;00010420;00010420;00000053;00000000;00005055;00006446;00000211;00000141;00007659;017;00000000;00000000;S
04;2011;05;1;16;26;019;99;Arrúbal;0;089;089;000;00000487;00001;00000386;00000386;00000012;00000000;00000207;00000301;00000002;00000004;00000359;007;00000000;00000000;S
04;2011;05;1;16;26;020;99;Ausejo;0;036;036;000;00001110;00001;00000524;00000525;00000014;00000000;00000230;00000335;00000004;00000007;00000409;009;00000000;00000000;S
04;2011;05;1;16;26;021;99;Autol;0;036;036;000;00004385;00004;00002774;00002774;00000047;00000000;00001317;00001819;00000016;00000046;00002253;011;00000000;00000000;S
04;2011;05;1;16;26;022;99;Azofra;0;089;089;000;00000263;00001;00000235;00000235;00000002;00000000;00000141;00000177;00000001;00000003;00000195;007;00000000;00000000;S
04;2011;05;1;16;26;023;99;Badarán;0;089;089;000;00000626;00001;00000509;00000509;00000001;00000000;00000253;00000353;00000004;00000009;00000409;007;00000000;00000000;S
04;2011;05;1;16;26;024;99;Bañares;0;071;071;000;00000321;00001;00000282;00000282;00000003;00000000;00000167;00000216;00000001;00000007;00000246;007;00000000;00000000;S
04;2011;05;1;16;26;026;99;Baños de Río Tobía;0;089;089;000;00001727;00002;00001361;00001361;00000006;00000000;00000638;00000921;00000012;00000007;00001128;009;00000000;00000000;S
04;2011;05;1;16;26;033;99;Briñas;0;071;071;000;00000252;00001;00000183;00000183;00000000;00000000;00000086;00000121;00000005;00000004;00000150;007;00000000;00000000;S
04;2011;05;1;16;26;034;99;Briones;0;071;071;000;00000867;00001;00000697;00000697;00000016;00000000;00000306;00000456;00000023;00000019;00000526;007;00000000;00000000;S
04;2011;05;1;16;26;036;99;Calahorra;0;036;036;000;00024876;00027;00017049;00017050;00000235;00000000;00006652;00008747;00000291;00000214;00010814;021;00000000;00000000;S
04;2011;05;1;16;26;042;99;Casalarreina;0;071;071;000;00001373;00002;00000901;00000901;00000032;00000000;00000441;00000660;00000015;00000012;00000770;009;00000000;00000000;S
04;2011;05;1;16;26;043;99;Castañares de Rioja;0;071;071;000;00000533;00001;00000409;00000409;00000010;00000000;00000038;00000311;00000007;00000003;00000346;007;00000000;00000000;S
04;2011;05;1;16;26;046;99;Cenicero;0;089;089;000;00002119;00003;00001637;00001637;00000033;00000000;00000783;00000997;00000022;00000021;00001212;011;00000000;00000000;S
04;2011;05;1;16;26;047;99;Cervera del Río Alhama;0;036;036;000;00002826;00006;00002131;00002132;00000027;00000000;00001085;00001459;00000025;00000033;00001759;011;00000000;00000000;S
04;2011;05;1;16;26;051;99;Clavijo;0;089;089;000;00000280;00001;00000281;00000281;00000006;00000000;00000125;00000179;00000002;00000001;00000255;007;00000000;00000000;S
04;2011;05;1;16;26;053;99;Corera;0;036;036;000;00000275;00001;00000225;00000225;00000004;00000000;00000113;00000151;00000004;00000001;00000186;007;00000000;00000000;S
04;2011;05;1;16;26;054;99;Cornago;0;036;036;000;00000453;00001;00000387;00000387;00000001;00000000;00000210;00000285;00000005;00000005;00000317;007;00000000;00000000;S
04;2011;05;1;16;26;056;99;Cuzcurrita de Río Tirón;0;071;071;000;00000554;00001;00000452;00000452;00000008;00000000;00000236;00000292;00000003;00000008;00000357;007;00000000;00000000;S
04;2011;05;1;16;26;059;99;Entrena;0;089;089;000;00001490;00002;00001156;00001157;00000017;00000000;00000572;00000791;00000023;00000007;00000915;009;00000000;00000000;S
04;2011;05;1;16;26;061;99;Ezcaray;0;071;071;000;00002098;00003;00001564;00001564;00000016;00000000;00000592;00000818;00000089;00000082;00000941;011;00000000;00000000;S
04;2011;05;1;16;26;064;99;Fuenmayor;0;089;089;000;00003219;00004;00002368;00002368;00000038;00000000;00001093;00001473;00000028;00000016;00001795;011;00000000;00000000;S
04;2011;05;1;16;26;066;99;Galilea;0;036;036;000;00000394;00001;00000292;00000292;00000011;00000000;00000148;00000188;00000007;00000007;00000227;007;00000000;00000000;S
04;2011;05;1;16;26;069;99;Grañón;0;071;071;000;00000315;00001;00000281;00000281;00000003;00000000;00000139;00000193;00000007;00000017;00000207;007;00000000;00000000;S
04;2011;05;1;16;26;071;99;Haro;0;071;071;000;00011960;00013;00008491;00008492;00000064;00000000;00002983;00004202;00000196;00000159;00005166;017;00000000;00000000;S
04;2011;05;1;16;26;072;99;Herce;0;036;036;000;00000370;00001;00000314;00000314;00000001;00000000;00000184;00000243;00000009;00000002;00000280;007;00000000;00000000;S
04;2011;05;1;16;26;075;99;Hormilla;0;089;089;000;00000453;00001;00000383;00000383;00000004;00000000;00000235;00000300;00000003;00000004;00000337;007;00000000;00000000;S
04;2011;05;1;16;26;079;99;Huércanos;0;089;089;000;00000927;00001;00000737;00000737;00000036;00000000;00000352;00000483;00000011;00000019;00000629;007;00000000;00000000;S
04;2011;05;1;16;26;080;99;Igea;0;036;036;000;00000744;00001;00000555;00000555;00000026;00000000;00000294;00000392;00000016;00000009;00000465;007;00000000;00000000;S
04;2011;05;1;16;26;083;99;Lagunilla del Jubera;0;089;089;000;00000320;00001;00000316;00000317;00000002;00000000;00000132;00000235;00000002;00000002;00000288;007;00000000;00000000;S
04;2011;05;1;16;26;084;99;Lardero;0;089;089;000;00008118;00008;00005995;00005995;00000074;00000000;00002160;00002940;00000197;00000102;00003755;013;00000000;00000000;S
04;2011;05;1;16;26;087;99;Leiva;0;071;071;000;00000292;00001;00000227;00000227;00000003;00000000;00000141;00000183;00000002;00000002;00000211;007;00000000;00000000;S
04;2011;05;1;16;26;089;99;Logroño;0;089;089;000;00152650;00205;00109162;00109175;00001094;00000000;00042009;00055130;00001898;00001302;00071604;027;00000000;00000000;S
04;2011;05;1;16;26;096;99;Medrano;0;089;089;000;00000302;00001;00000235;00000235;00000000;00000000;00000118;00000167;00000005;00000002;00000193;007;00000000;00000000;S
04;2011;05;1;16;26;099;99;Murillo de Río Leza;0;089;089;000;00001828;00002;00001309;00001310;00000019;00000000;00000651;00000937;00000027;00000022;00001085;009;00000000;00000000;S
04;2011;05;1;16;26;102;99;Nájera;0;089;089;000;00008404;00009;00006207;00006207;00000066;00000000;00002431;00003425;00000115;00000145;00004364;013;00000000;00000000;S
04;2011;05;1;16;26;103;99;Nalda;0;089;089;000;00001044;00001;00000792;00000792;00000004;00000000;00000392;00000548;00000012;00000012;00000651;009;00000000;00000000;S
04;2011;05;1;16;26;105;99;Navarrete;0;089;089;000;00002856;00004;00002174;00002174;00000008;00000000;00001007;00001381;00000038;00000019;00001679;011;00000000;00000000;S
04;2011;05;1;16;26;108;99;Ocón;0;036;036;000;00000341;00002;00000334;00000334;00000004;00000000;00000171;00000226;00000005;00000009;00000278;007;00000000;00000000;S
04;2011;05;1;16;26;111;99;Ollauri;0;071;071;000;00000319;00001;00000266;00000266;00000001;00000000;00000129;00000171;00000002;00000008;00000199;007;00000000;00000000;S
04;2011;05;1;16;26;112;99;Ortigosa de Cameros;0;089;089;000;00000287;00001;00000271;00000271;00000000;00000000;00000121;00000179;00000007;00000010;00000202;007;00000000;00000000;S
04;2011;05;1;16;26;117;99;Pradejón;0;036;036;000;00004011;00004;00002669;00002669;00000507;00000000;00001211;00001604;00000048;00000029;00001979;011;00000000;00000000;S
04;2011;05;1;16;26;120;99;Quel;0;036;036;000;00002073;00003;00001533;00001533;00000013;00000000;00000624;00001002;00000025;00000027;00001203;011;00000000;00000000;S
04;2011;05;1;16;26;124;99;Ribafrecha;0;089;089;000;00000998;00002;00000876;00000876;00000014;00000000;00000405;00000571;00000011;00000011;00000751;007;00000000;00000000;S
04;2011;05;1;16;26;125;99;Rincón de Soto;0;036;036;000;00003801;00004;00002706;00002706;00000011;00000000;00001527;00001922;00000035;00000047;00002155;011;00000000;00000000;S
04;2011;05;1;16;26;127;99;Rodezno;0;071;071;000;00000321;00001;00000244;00000244;00000006;00000000;00000127;00000180;00000000;00000005;00000219;007;00000000;00000000;S
04;2011;05;1;16;26;129;99;San Asensio;0;071;071;000;00001239;00002;00001015;00001015;00000000;00000000;00000489;00000687;00000031;00000018;00000750;009;00000000;00000000;S
04;2011;05;1;16;26;130;99;San Millán de la Cogolla;0;089;089;000;00000278;00001;00000234;00000234;00000000;00000000;00000096;00000144;00000005;00000005;00000193;007;00000000;00000000;S
04;2011;05;1;16;26;138;99;Santo Domingo de la Calzada;0;071;071;000;00006737;00007;00004675;00004675;00000043;00000000;00001870;00002682;00000064;00000078;00003473;013;00000000;00000000;S
04;2011;05;1;16;26;140;99;Santurde de Rioja;0;071;071;000;00000341;00001;00000279;00000279;00000009;00000000;00000127;00000178;00000003;00000010;00000216;007;00000000;00000000;S
04;2011;05;1;16;26;142;99;San Vicente de la Sonsierra;0;071;071;000;00001133;00001;00000811;00000811;00000008;00000000;00000335;00000496;00000017;00000035;00000613;009;00000000;00000000;S
04;2011;05;1;16;26;144;99;Sorzano;0;089;089;000;00000274;00001;00000206;00000206;00000010;00000000;00000110;00000144;00000003;00000000;00000173;007;00000000;00000000;S
04;2011;05;1;16;26;145;99;Sotés;0;089;089;000;00000295;00001;00000270;00000270;00000013;00000000;00000170;00000225;00000002;00000000;00000250;007;00000000;00000000;S
04;2011;05;1;16;26;151;99;Torrecilla en Cameros;0;089;089;000;00000520;00001;00000474;00000474;00000019;00000000;00000283;00000364;00000002;00000003;00000432;007;00000000;00000000;S
04;2011;05;1;16;26;157;99;Tricio;0;089;089;000;00000402;00001;00000320;00000320;00000011;00000000;00000146;00000221;00000006;00000000;00000288;007;00000000;00000000;S
04;2011;05;1;16;26;158;99;Tudelilla;0;036;036;000;00000395;00001;00000308;00000308;00000008;00000000;00000156;00000210;00000004;00000011;00000253;007;00000000;00000000;S
04;2011;05;1;16;26;160;99;Uruñuela;0;089;089;000;00000941;00001;00000685;00000685;00000007;00000000;00000300;00000461;00000005;00000022;00000538;007;00000000;00000000;S
04;2011;05;1;16;26;165;99;Viguera;0;089;089;000;00000436;00001;00000338;00000338;00000002;00000000;00000160;00000266;00000006;00000006;00000314;007;00000000;00000000;S
04;2011;05;1;16;26;168;99;Villamediana de Iregua;0;089;089;000;00006723;00007;00005036;00005037;00000046;00000000;00001728;00002341;00000097;00000082;00003055;013;00000000;00000000;S
04;2011;05;1;16;26;170;99;Villar de Arnedo (El);0;036;036;000;00000665;00001;00000485;00000485;00000004;00000000;00000195;00000264;00000009;00000012;00000355;007;00000000;00000000;S
04;2011;05;1;16;26;171;99;Villar de Torre;0;071;071;000;00000269;00001;00000219;00000219;00000000;00000000;00000115;00000160;00000005;00000008;00000171;007;00000000;00000000;S
04;2011;05;1;16;26;177;99;Villoslada de Cameros;0;089;089;000;00000362;00001;00000328;00000328;00000003;00000000;00000165;00000243;00000005;00000001;00000299;007;00000000;00000000;S
04;2011;05;1;16;26;180;99;Zarratón;0;071;071;000;00000323;00001;00000251;00000252;00000001;00000000;00000127;00000167;00000013;00000009;00000175;007;00000000;00000000;S
04;2011;05;1;17;03;001;99;Adsubia;0;063;063;000;00000695;00001;00000473;00000473;00000117;00000000;00000274;00000347;00000001;00000005;00000390;007;00000000;00000000;S
04;2011;05;1;17;03;002;99;Agost;0;066;066;000;00004818;00007;00003619;00003619;00000050;00000000;00001566;00002221;00000036;00000068;00002685;011;00000000;00000000;S
04;2011;05;1;17;03;003;99;Agres;0;009;009;000;00000599;00001;00000474;00000474;00000012;00000000;00000232;00000344;00000014;00000007;00000404;007;00000000;00000000;S
04;2011;05;1;17;03;004;99;Aigües;0;014;014;000;00001084;00001;00000733;00000733;00000105;00000000;00000366;00000486;00000010;00000014;00000568;009;00000000;00000000;S
04;2011;05;1;17;03;005;99;Albatera;0;065;065;000;00011821;00017;00007795;00007806;00000377;00000000;00003754;00004928;00000085;00000084;00006028;017;00000000;00000000;S
04;2011;05;1;17;03;006;99;Alcalalí;0;063;063;000;00001524;00002;00000915;00000915;00000441;00000000;00000407;00000543;00000013;00000018;00000628;009;00000000;00000000;S
04;2011;05;1;17;03;009;99;Alcoy/Alcoi;0;009;009;000;00061417;00093;00047798;00047555;00000201;00000000;00019193;00024448;00000490;00000208;00031093;025;00000000;00000000;S
04;2011;05;1;17;03;010;99;Alfafara;0;009;009;000;00000419;00001;00000331;00000331;00000004;00000000;00000194;00000241;00000003;00000016;00000273;007;00000000;00000000;S
04;2011;05;1;17;03;011;99;Alfàs del Pi (L');0;139;139;000;00021332;00022;00009971;00009975;00002682;00000000;00003455;00004727;00000075;00000101;00005951;021;00000000;00000000;S
04;2011;05;1;17;03;012;99;Algorfa;0;099;099;000;00004537;00002;00001706;00001706;00000680;00000000;00000664;00000879;00000020;00000018;00000986;011;00000000;00000000;S
04;2011;05;1;17;03;013;99;Algueña;0;066;066;000;00001530;00002;00001162;00001162;00000015;00000000;00000609;00000812;00000012;00000018;00001001;009;00000000;00000000;S
04;2011;05;1;17;03;014;99;Alicante/Alacant;0;014;014;000;00334418;00467;00236787;00236796;00002793;00000000;00088894;00113326;00003251;00001911;00141436;029;00000000;00000000;S
04;2011;05;1;17;03;015;99;Almoradí;0;099;099;000;00019598;00025;00012499;00012499;00000287;00000000;00005607;00007262;00000172;00000243;00008839;017;00000000;00000000;S
04;2011;05;1;17;03;017;99;Alqueria d'Asnar (L');0;009;009;000;00000494;00001;00000380;00000380;00000006;00000000;00000239;00000283;00000005;00000007;00000333;007;00000000;00000000;S
04;2011;05;1;17;03;018;99;Altea;0;139;139;000;00024006;00027;00013702;00013702;00001769;00000000;00005890;00007819;00000136;00000144;00009421;021;00000000;00000000;S
04;2011;05;1;17;03;019;99;Aspe;0;066;066;000;00020360;00029;00015060;00015054;00000158;00000000;00007024;00009460;00000218;00000145;00011471;021;00000000;00000000;S
04;2011;05;1;17;03;021;99;Banyeres de Mariola;0;009;009;000;00007229;00012;00005599;00005599;00000008;00000000;00002745;00003670;00000058;00000109;00004388;013;00000000;00000000;S
04;2011;05;1;17;03;023;99;Beneixama;0;140;140;000;00001820;00003;00001440;00001440;00000006;00000000;00000817;00001079;00000014;00000031;00001248;009;00000000;00000000;S
04;2011;05;1;17;03;024;99;Benejúzar;0;099;099;000;00005474;00009;00003970;00003970;00000074;00000000;00002060;00002848;00000059;00000055;00003411;013;00000000;00000000;S
04;2011;05;1;17;03;025;99;Benferri;0;099;099;000;00001892;00002;00001394;00001394;00000156;00000000;00000763;00001005;00000011;00000020;00001131;009;00000000;00000000;S
04;2011;05;1;17;03;026;99;Beniarbeig;0;063;063;000;00001888;00002;00001308;00001308;00000084;00000000;00000697;00000864;00000024;00000030;00000991;009;00000000;00000000;S
04;2011;05;1;17;03;028;99;Beniarrés;0;009;009;000;00001317;00002;00001063;00001063;00000014;00000000;00000586;00000772;00000003;00000005;00000959;009;00000000;00000000;S
04;2011;05;1;17;03;029;99;Benigembla;0;063;063;000;00000580;00001;00000369;00000369;00000101;00000000;00000183;00000239;00000004;00000004;00000282;007;00000000;00000000;S
04;2011;05;1;17;03;030;99;Benidoleig;0;063;063;000;00001261;00002;00000830;00000830;00000298;00000000;00000408;00000540;00000010;00000011;00000632;009;00000000;00000000;S
04;2011;05;1;17;03;031;99;Benidorm;0;139;139;000;00071198;00103;00043196;00043196;00003324;00000000;00015123;00020083;00000411;00000299;00026594;025;00000000;00000000;S
04;2011;05;1;17;03;034;99;Benijófar;0;099;099;000;00004004;00003;00002176;00002176;00000826;00000000;00000963;00001369;00000017;00000016;00001547;011;00000000;00000000;S
04;2011;05;1;17;03;035;99;Benilloba;0;009;009;000;00000821;00002;00000678;00000678;00000003;00000000;00000381;00000528;00000018;00000019;00000570;007;00000000;00000000;S
04;2011;05;1;17;03;037;99;Benimantell;0;139;139;000;00000514;00001;00000387;00000387;00000030;00000000;00000185;00000240;00000004;00000009;00000310;007;00000000;00000000;S
04;2011;05;1;17;03;038;99;Benimarfull;0;009;009;000;00000414;00001;00000352;00000352;00000015;00000000;00000193;00000251;00000003;00000007;00000308;007;00000000;00000000;S
04;2011;05;1;17;03;040;99;Benimeli;0;063;063;000;00000413;00001;00000307;00000307;00000048;00000000;00000193;00000237;00000005;00000003;00000264;007;00000000;00000000;S
04;2011;05;1;17;03;041;99;Benissa;0;063;063;000;00013369;00014;00008040;00008040;00002220;00000000;00002796;00003618;00000070;00000086;00004630;017;00000000;00000000;S
04;2011;05;1;17;03;042;99;Benitachell/Poble Nou de Benitatxell (El);0;063;063;000;00005488;00004;00002692;00002701;00001346;00000000;00000952;00001260;00000024;00000042;00001445;013;00000000;00000000;S
04;2011;05;1;17;03;043;99;Biar;0;140;140;000;00003703;00007;00002969;00002969;00000018;00000000;00001404;00001965;00000050;00000048;00002395;011;00000000;00000000;S
04;2011;05;1;17;03;044;99;Bigastro;0;099;099;000;00006757;00007;00004632;00004632;00000200;00000000;00002424;00003343;00000042;00000062;00003891;013;00000000;00000000;S
04;2011;05;1;17;03;045;99;Bolulla;0;139;139;000;00000423;00001;00000311;00000311;00000075;00000000;00000176;00000235;00000004;00000003;00000267;007;00000000;00000000;S
04;2011;05;1;17;03;046;99;Busot;0;014;014;000;00003257;00003;00001874;00001874;00000369;00000000;00000820;00001085;00000022;00000024;00001279;011;00000000;00000000;S
04;2011;05;1;17;03;047;99;Calp;0;063;063;000;00029909;00019;00013322;00013335;00004482;00000000;00004740;00006498;00000079;00000154;00008023;021;00000000;00000000;S
04;2011;05;1;17;03;048;99;Callosa d'en Sarrià;0;139;139;000;00007888;00013;00004949;00004949;00000210;00000000;00002282;00003174;00000064;00000079;00003827;013;00000000;00000000;S
04;2011;05;1;17;03;049;99;Callosa de Segura;0;099;099;000;00018008;00026;00012243;00012243;00000109;00000000;00005927;00007668;00000224;00000304;00009093;017;00000000;00000000;S
04;2011;05;1;17;03;050;99;Campello (El);0;014;014;000;00026941;00031;00018635;00018635;00000986;00000000;00007004;00008965;00000371;00000252;00010928;021;00000000;00000000;S
04;2011;05;1;17;03;051;99;Campo de Mirra/Camp de Mirra (El);0;140;140;000;00000420;00001;00000368;00000368;00000010;00000000;00000243;00000301;00000008;00000004;00000343;007;00000000;00000000;S
04;2011;05;1;17;03;052;99;Cañada;0;140;140;000;00001238;00002;00000984;00000984;00000003;00000000;00000463;00000654;00000025;00000025;00000771;009;00000000;00000000;S
04;2011;05;1;17;03;053;99;Castalla;0;140;140;000;00010513;00013;00007626;00007626;00000534;00000000;00003402;00004513;00000159;00000193;00005372;017;00000000;00000000;S
04;2011;05;1;17;03;054;99;Castell de Castells;0;063;063;000;00000493;00001;00000428;00000428;00000042;00000000;00000247;00000317;00000004;00000006;00000364;007;00000000;00000000;S
04;2011;05;1;17;03;055;99;Catral;0;065;065;000;00008926;00011;00005505;00005505;00000403;00000000;00002536;00003479;00000046;00000049;00004322;013;00000000;00000000;S
04;2011;05;1;17;03;056;99;Cocentaina;0;009;009;000;00011534;00017;00009100;00009100;00000168;00000000;00003971;00005127;00000110;00000103;00006470;017;00000000;00000000;S
04;2011;05;1;17;03;057;99;Confrides;0;009;009;000;00000276;00001;00000249;00000249;00000015;00000000;00000128;00000175;00000003;00000005;00000207;007;00000000;00000000;S
04;2011;05;1;17;03;058;99;Cox;0;099;099;000;00006957;00008;00004864;00004864;00000030;00000000;00002362;00003193;00000063;00000052;00003804;013;00000000;00000000;S
04;2011;05;1;17;03;059;99;Crevillent;0;065;065;000;00028738;00042;00020389;00020387;00000274;00000000;00009168;00011551;00000236;00000160;00014285;021;00000000;00000000;S
04;2011;05;1;17;03;061;99;Daya Nueva;0;099;099;000;00001938;00002;00001294;00001294;00000244;00000000;00000625;00000865;00000007;00000009;00001002;009;00000000;00000000;S
04;2011;05;1;17;03;062;99;Daya Vieja;0;099;099;000;00000696;00001;00000400;00000400;00000195;00000000;00000186;00000234;00000008;00000002;00000246;007;00000000;00000000;S
04;2011;05;1;17;03;063;99;Dénia;0;063;063;000;00044498;00052;00027972;00027985;00002755;00000000;00010786;00013968;00000334;00000260;00017217;021;00000000;00000000;S
04;2011;05;1;17;03;064;99;Dolores;0;065;065;000;00007392;00009;00005164;00005164;00000214;00000000;00002580;00003447;00000053;00000060;00004132;013;00000000;00000000;S
04;2011;05;1;17;03;065;99;Elche/Elx;0;065;065;000;00230822;00348;00166690;00166697;00002029;00000000;00069430;00088274;00001765;00000889;00111606;027;00000000;00000000;S
04;2011;05;1;17;03;066;99;Elda;0;066;066;000;00054815;00092;00042729;00043030;00000140;00000000;00016698;00021306;00000781;00000460;00027154;025;00000000;00000000;S
04;2011;05;1;17;03;069;99;Finestrat;0;139;139;000;00006386;00005;00003927;00003927;00001087;00000000;00001371;00001814;00000035;00000050;00002514;013;00000000;00000000;S
04;2011;05;1;17;03;070;99;Formentera del Segura;0;099;099;000;00004364;00003;00002140;00002140;00000199;00000000;00001070;00001494;00000023;00000042;00001705;011;00000000;00000000;S
04;2011;05;1;17;03;071;99;Gata de Gorgos;0;063;063;000;00006292;00008;00004272;00004281;00000303;00000000;00001812;00002505;00000089;00000070;00003140;013;00000000;00000000;S
04;2011;05;1;17;03;072;99;Gaianes;0;009;009;000;00000443;00001;00000356;00000356;00000027;00000000;00000216;00000273;00000006;00000005;00000313;007;00000000;00000000;S
04;2011;05;1;17;03;073;99;Gorga;0;009;009;000;00000256;00001;00000219;00000219;00000006;00000000;00000143;00000181;00000001;00000001;00000210;007;00000000;00000000;S
04;2011;05;1;17;03;074;99;Granja de Rocamora;0;099;099;000;00002372;00003;00001742;00001742;00000013;00000000;00000985;00001323;00000012;00000002;00001523;011;00000000;00000000;S
